frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
34,499.6156,466.61823,497.7165,462.82007,497.7165,464.71912,484.4231,470.41632,495.81744,468.51727,484.4231,485.60876,495.81744,491.30597,488.22125,510.29657,492.01935,517.8928,503.4137,502.70032,518.6062,512.1956,480.625,534.9843,490.1203,536.88336,493.9184,576.7636,501.51465,580.56177,497.7165,609.0476,482.52405,620.442
35,497.3378,467.78046,495.43985,465.8825,495.43985,467.78046,482.15427,473.4743,493.5419,471.57635,482.15427,490.5558,493.5419,492.45374,485.95016,513.3312,491.644,520.9229,501.1337,505.73938,516.3173,513.3312,478.35837,539.9024,487.8481,539.9024,491.644,581.6572,495.43985,583.5552,497.3378,610.1264,478.35837,627.2079
36,497.00403,474.60577,495.13635,472.73804,495.13635,472.73804,480.19482,478.34113,491.401,478.34113,478.32715,495.1504,489.53333,497.01807,485.7979,517.5626,489.53333,523.1657,498.87177,506.3565,513.8133,513.8273,474.5918,545.578,485.7979,545.578,487.6656,584.79956,491.401,592.2703,493.26868,612.81494,472.72406,633.3595
37,494.85107,478.6088,492.98956,476.74728,492.98956,476.74728,478.0974,482.33182,489.26654,482.33182,476.2359,499.08548,487.40503,500.947,481.82043,519.56213,485.54346,525.14667,494.85107,502.8085,509.74323,512.1161,472.51288,553.06946,483.68195,553.06946,485.54346,588.43823,489.26654,594.0228,485.54346,618.22253,470.65137,638.6992
38,492.97546,478.97195,489.32483,477.14664,489.32483,477.14664,474.7223,482.6226,485.6742,482.6226,472.89697,499.05045,483.84888,500.87576,480.19824,511.82767,482.02356,524.6048,492.97546,499.05045,503.92737,510.00235,469.2464,551.98456,480.19824,551.98456,482.02356,592.1415,487.4995,597.61743,476.5476,619.52124,471.07166,639.5997
39,487.68124,477.92706,485.8373,474.23926,485.8373,474.23926,471.0862,479.77094,482.14957,479.77094,469.24234,494.52203,480.3057,498.20984,483.99344,501.89764,476.6179,520.3365,495.0568,492.67816,496.90067,505.5854,467.39847,547.9949,478.46176,547.9949,482.14957,590.4043,485.8373,592.24817,467.39847,623.5943,471.0862,640.18933
40,484.69852,470.46133,480.94125,466.70407,480.94125,468.58273,469.66953,474.2186,477.184,474.2186,469.66953,491.1263,477.184,493.0049,477.184,506.1553,471.54813,517.4271,492.21304,491.1263,490.33444,500.51944,464.0336,543.72797,473.42673,543.72797,477.184,585.0578,480.94125,586.93646,464.0336,624.50903,471.54813,635.7808
41,479.49445,461.81226,477.5843,459.90216,475.6742,461.81226,468.03375,469.4527,473.7641,467.5426,468.03375,486.64368,471.854,488.55377,481.40454,492.37402,466.12366,513.3852,494.77533,479.00323,483.31464,498.1043,462.3034,542.03687,471.854,542.03687,473.7641,584.05927,477.5843,585.96936,458.48322,626.08167,475.6742,633.7221
42,477.38516,457.40768,473.38223,457.40768,473.38223,457.40768,467.37784,465.41354,469.3793,465.41354,469.3793,483.42673,467.37784,487.42966,481.3881,481.42526,461.37344,511.44724,491.39542,475.42087,479.38663,495.43552,459.37198,539.46765,467.37784,541.4691,469.3793,585.50134,473.38223,585.50134,451.36612,623.5292,473.38223,631.53503
43,473.51544,458.70334,471.54608,456.73398,469.57672,458.70334,459.72992,468.5502,467.60736,466.58084,467.60736,484.30508,463.66864,488.2438,481.39288,480.36636,455.7912,511.87613,493.20905,468.5502,473.51544,498.0906,457.76056,543.38586,465.638,543.38586,463.66864,586.71185,471.54608,586.71185,445.94434,624.12976,471.54608,632.0072
44,471.98172,460.5227,468.00735,458.53552,468.00735,460.5227,460.0587,468.47144,464.033,468.47144,466.02017,486.35596,460.0587,490.33032,477.9432,480.39447,450.12277,514.1764,489.86624,466.48425,466.02017,500.26617,456.08432,545.9711,462.04587,547.9583,460.0587,587.7018,469.99454,589.68896,440.18692,627.44525,468.00735,633.40674
45,468.62866,463.9706,464.664,463.9706,464.664,463.9706,456.73468,471.9,460.69934,471.9,466.64636,485.77634,454.75232,493.70572,476.55804,483.79404,444.84064,519.4761,486.46973,465.95297,460.69934,505.59976,454.75232,549.2111,458.71698,551.1935,454.75232,590.8402,470.61102,588.8579,436.91132,632.4693,464.664,636.43396
46,465.13403,469.51074,463.1021,467.47882,463.1021,469.51074,452.94263,477.6383,457.0064,477.6383,463.1021,491.86163,452.94263,499.98926,475.29352,479.67023,440.75122,524.3721,485.453,465.4469,454.9745,510.14874,446.84692,552.81866,457.0064,554.8506,450.9107,595.4886,471.22974,593.4567,432.6236,638.1585,459.03833,640.1904
47,464.26935,476.86194,462.23975,474.8324,460.2102,476.86194,454.12152,482.95068,456.15106,484.98022,460.2102,497.1576,452.09192,507.30542,474.41718,480.92108,437.885,531.66016,482.5354,466.71417,452.09192,513.3941,443.9737,560.0741,452.09192,562.10364,446.00323,602.69495,472.38757,598.6358,427.73718,645.3158,456.15106,643.2862
48,461.5801,484.41452,459.5947,482.42905,457.60922,482.42905,453.63834,490.37088,453.63834,492.3563,459.5947,502.2836,447.68198,512.2108,471.50735,486.39993,433.78378,536.03625,477.46378,470.51633,445.6965,520.1526,441.72562,567.80347,447.68198,567.80347,445.6965,609.498,471.50735,601.55615,421.87106,649.20703,451.65286,645.2361
49,460.4345,488.26562,458.43707,486.2682,456.43958,486.2682,452.44464,494.25806,452.44464,496.2555,458.43707,506.2428,444.45477,518.2276,466.42688,488.26562,430.47253,542.19714,474.41675,470.28845,440.4599,524.22,442.45734,568.1642,444.45477,570.1616,448.4497,612.1084,470.4218,604.1185,422.48273,650.0602,446.45227,648.06274
50,459.23254,488.02744,457.2354,486.0303,455.23828,488.02744,451.24396,494.0189,449.24683,496.01608,457.2354,502.00754,443.25537,517.9848,465.22406,486.0303,429.27527,541.9506,471.2155,470.05307,437.26385,523.97626,441.25818,567.9136,443.25537,569.91077,447.24963,611.85095,467.2212,605.8595,423.2838,649.7969,445.2525,647.7997
51,456.08063,484.22952,456.08063,484.22952,454.0022,484.22952,443.60986,490.46487,447.76678,490.46487,454.0022,496.7003,441.53137,511.24954,464.39453,480.07254,426.98212,540.348,470.62988,463.44485,435.29596,519.5635,439.45294,561.1327,443.60986,563.2112,445.6883,606.859,464.39453,602.702,424.9037,646.34985,441.53137,646.34985
52,455.78555,477.44434,453.61447,475.2732,451.4434,477.44434,442.759,483.95764,447.10117,486.12872,455.78555,494.8131,440.58786,507.83972,462.29886,477.44434,427.56125,536.064,468.81216,457.90442,436.2457,514.353,444.93008,555.60394,442.759,557.7751,444.93008,601.1971,460.12778,599.026,427.56125,644.61914,440.58786,644.61914
53,452.7622,472.11407,450.59607,469.94794,448.42987,472.11407,441.93134,478.6126,446.26367,482.94495,452.7622,487.27728,437.599,504.6067,461.42688,469.94794,424.602,532.7669,465.75928,452.6186,433.26666,513.27136,444.09753,552.26245,441.93134,554.4286,441.93134,595.5859,457.09454,595.5859,428.93433,641.07544,439.7652,641.07544
54,451.58032,472.1596,449.37744,469.95673,447.17456,472.1596,440.56598,476.5653,442.76886,480.97107,451.58032,483.17395,436.16028,502.9997,458.1889,467.7539,422.94305,529.4341,464.7975,447.9281,429.5517,511.81116,444.97174,549.2599,444.97174,551.4627,442.76886,591.11426,455.98602,593.31714,429.5517,635.1715,438.3631,641.78015
55,449.94177,470.59943,447.72876,470.59943,445.5158,472.81244,445.5158,475.0254,443.3028,479.45135,449.94177,481.66437,436.66382,501.58124,456.5807,466.17346,421.17297,530.35004,461.00665,446.2566,430.0249,510.43317,447.72876,541.415,445.5158,550.2669,443.3028,590.10065,454.36774,592.31366,427.8119,634.36035,436.66382,643.2123
56,448.7262,473.61908,446.5047,471.39758,444.2832,473.61908,444.2832,473.61908,442.06165,482.50513,450.9477,482.50513,435.39716,504.72015,455.3907,466.9546,422.0681,531.3782,459.83368,449.18256,428.73267,511.38464,448.7262,542.4857,444.2832,549.15027,446.5047,593.5803,450.9477,593.5803,426.5111,633.5674,435.39716,642.4534
57,448.22433,476.00867,446.0029,473.78723,443.7814,476.00867,443.7814,473.78723,441.55997,484.89453,450.44583,487.11603,434.89554,507.1092,452.66727,469.3443,421.5668,533.7667,457.1102,453.79407,426.00974,513.77356,450.44583,547.0955,443.7814,553.7599,450.44583,595.9677,450.44583,598.18915,423.78824,633.73254,434.89554,647.06134
58,447.91727,480.4867,445.70023,478.26965,443.4832,480.4867,443.4832,478.26965,441.26614,491.57184,450.13425,493.78888,434.61502,511.52515,450.13425,476.0526,419.0958,540.3466,452.3513,458.31635,425.74692,520.3933,450.13425,553.6488,441.26614,558.0829,456.78537,602.4236,447.91727,604.64056,425.74692,631.245,432.39804,651.1983
59,448.65234,484.9771,444.23853,482.7702,444.23853,484.9771,444.23853,491.5979,442.03156,496.01178,450.8593,498.21875,433.20386,520.288,448.65234,480.56323,419.96228,546.77124,450.8593,460.70087,424.3761,526.9088,450.8593,562.2197,439.82465,566.6336,461.89398,608.5653,448.65234,612.9792,426.58307,630.63464,426.58307,657.11786
60,448.8365,493.0761,444.64374,490.97974,444.64374,495.1725,444.64374,495.1725,442.54742,503.55792,450.93286,505.6543,434.162,526.6179,448.8365,486.78705,419.48743,553.8706,448.8365,467.9198,423.68018,532.907,450.93286,570.6415,438.35468,574.8342,463.51105,612.5687,448.8365,618.8578,427.87286,631.4359,423.68018,658.6886
61,448.93933,498.82828,444.96912,496.84317,444.96912,500.8134,439.0138,504.7836,442.984,510.73892,450.92444,512.724,435.04358,532.575,446.95422,492.87296,419.16272,558.3814,444.96912,473.02188,425.11804,534.5601,448.93933,574.2622,439.0138,580.2175,466.80524,615.94946,450.92444,621.9048,429.08826,629.8452,423.13293,659.62177
62,449.93066,501.2003,445.94104,497.21066,445.94104,501.2003,439.95654,505.1899,443.94617,511.1744,451.92548,511.1744,435.96692,535.1123,447.93585,495.21585,422.00317,561.0449,443.94617,477.26242,425.9928,535.1123,449.93066,577.00354,437.96173,580.99316,467.88403,614.90515,449.93066,622.8844,427.9876,632.8585,423.998,660.786
63,447.25754,497.79294,445.27963,491.85922,443.30173,497.79294,439.34598,499.77084,441.32388,507.68246,449.23544,509.66037,437.36807,533.39514,447.25754,495.81503,429.45645,559.1079,445.27963,481.96976,427.47855,531.41724,451.21335,572.9531,441.32388,576.90894,467.0366,608.5554,451.21335,614.48914,429.45645,632.29016,423.52274,658.0029
64,445.7652,493.0396,443.87714,489.26355,441.98914,494.92767,443.87714,485.4875,436.325,500.59174,449.54126,502.4798,438.21307,523.2481,451.42932,485.4875,441.98914,549.68054,424.99683,515.696,428.7729,523.2481,455.20538,559.1207,443.87714,564.78485,462.7575,600.6574,447.65326,608.20953,428.7729,634.642,426.8849,653.52234
65,439.42535,483.91235,435.52618,480.01318,435.52618,485.86194,433.5766,481.96277,435.52618,497.55945,445.2741,493.66028,441.37494,515.1058,435.52618,509.25696,451.12286,534.6016,419.9295,517.05536,427.72784,519.00494,449.17328,550.1983,451.12286,554.0975,458.9212,589.19,449.17328,598.9379,431.627,630.1313,433.5766,649.62714
66,436.13763,479.22162,432.24084,477.27325,430.29242,479.22162,424.4472,490.91205,430.29242,488.96368,441.98285,494.80884,438.08606,504.5509,451.72485,508.4477,443.93127,508.4477,465.3637,510.39612,426.39563,504.5509,451.72485,543.519,457.57007,547.4158,447.82806,592.22906,455.6217,596.12585,436.13763,633.1455,436.13763,642.8875
67,432.31778,475.23447,428.45285,475.23447,428.45285,477.16696,422.65543,490.69418,426.52042,484.89682,432.31778,504.22153,443.91263,496.4916,451.6425,521.6137,461.30484,481.0319,470.9672,513.8838,453.57498,490.69418,447.77756,544.8033,461.30484,540.93835,447.77756,589.2501,465.16977,595.04755,436.1827,631.7644,440.04764,633.6969
68,431.32947,475.09277,429.20868,472.972,427.0879,477.21356,422.84625,485.69672,427.0879,485.69672,437.69183,500.5423,444.05426,496.30072,456.77905,517.5087,463.14142,466.60956,473.74542,511.1463,458.89984,451.76398,450.41663,547.1999,463.14142,545.07904,444.05426,589.6158,473.74542,593.8574,439.81268,632.03174,444.05426,629.91095
69,432.9682,479.88293,430.75275,475.4521,432.9682,477.66754,421.891,490.96014,430.75275,486.52924,430.75275,506.4682,446.2608,495.39105,459.55347,519.76086,463.9843,466.59033,472.84613,506.4682,468.41522,435.57416,448.47626,552.9925,466.19977,548.5616,444.0454,592.87036,481.70782,592.87036,439.6145,634.96375,450.6917,623.88654
70,434.95087,477.01376,432.66248,477.01376,432.66248,479.30222,423.50873,493.0328,432.66248,486.1675,432.66248,506.7634,448.68152,493.0328,455.5468,518.20557,469.2774,463.28317,469.2774,506.7634,476.1427,438.11038,448.68152,554.82056,464.70056,550.24365,441.81616,593.7239,487.5849,589.1471,437.23932,634.9158,457.8352,621.1852
71,436.36227,477.42865,432.32755,475.41125,434.34494,477.42865,426.27542,493.56763,436.36227,483.48077,432.32755,509.7066,450.48386,491.55023,450.48386,513.74133,468.64023,467.3418,462.5881,501.6371,476.7097,455.2376,448.46652,554.08875,466.62283,550.05396,444.43173,594.43616,490.83127,584.34924,436.36227,632.7662,468.64023,620.6619
72,440.03915,477.2858,436.423,475.4777,438.23105,477.2858,427.3826,491.7504,438.23105,482.71,430.99875,509.8312,456.31186,488.13425,434.6149,508.0231,476.2007,473.66965,461.7361,486.32614,463.54416,480.90195,449.07956,553.2251,470.77652,549.60895,443.6553,593.0028,494.28152,580.34625,436.423,634.5887,476.2007,620.124
73,444.061,477.66913,440.5245,475.90088,442.29276,477.66913,431.68314,490.04694,442.29276,481.20563,433.45145,507.7296,459.97537,491.81525,440.5245,511.2661,474.1215,488.2787,458.20712,488.2787,454.67056,488.2787,452.9023,550.1679,474.1215,546.6314,445.82925,590.838,495.34067,576.6919,436.98795,635.0446,488.2676,619.1302
74,443.04803,483.1396,441.27014,481.3617,444.82593,479.58374,434.1585,488.47333,446.60382,479.58374,437.7143,506.25238,466.16083,490.25122,444.82593,524.0315,471.49457,497.36285,459.0492,502.6966,464.38293,492.0291,455.4934,550.70013,478.6062,545.3664,446.60382,591.59204,498.1632,577.3688,437.7143,634.26184,498.1632,620.0386
75,441.98566,486.06577,438.3468,484.2463,447.44397,480.60745,438.3468,486.06577,451.0829,480.60745,441.98566,506.07962,469.27728,493.34354,447.44397,529.7323,474.7356,515.17676,454.72174,546.1073,463.81897,538.82947,460.18005,549.7462,482.01337,544.28784,447.44397,591.59326,500.20776,577.0377,438.3468,633.4404,507.48553,618.8849
76,446.545,488.4596,446.545,484.87708,448.3362,483.08582,444.75375,486.66833,459.0837,483.08582,446.545,504.5808,473.41367,497.41577,446.545,533.2407,473.41367,526.07574,451.91873,547.5707,453.71,552.94446,462.66623,551.1532,485.95242,545.7794,448.3362,592.35187,503.8649,579.8131,439.37997,633.55054,516.40356,615.63806
77,452.69495,489.82147,456.20172,486.3147,452.69495,486.3147,450.94153,489.82147,466.72205,488.06805,450.94153,505.602,477.24237,502.0952,449.18817,535.4096,478.9958,526.6427,449.18817,533.65625,454.4483,554.6969,466.72205,552.94354,489.51617,549.43677,449.18817,593.27155,507.05005,580.9978,440.4212,633.59955,522.83057,612.55884
78,459.4192,493.65533,459.4192,490.19678,461.1485,488.46747,459.4192,490.19678,473.25354,490.19678,455.96063,507.4897,483.62927,505.76038,452.50208,536.8876,480.17065,533.429,455.96063,536.8876,457.68994,554.1805,469.79492,555.9097,494.005,554.1805,449.04346,593.9541,509.5686,580.1198,440.39703,633.7278,525.1322,611.247
