frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
10,532.5215,320.3148,535.9873,318.00424,531.3662,318.00424,541.7637,321.4701,530.21094,320.3148,548.6953,334.1781,531.3662,333.02283,563.71387,344.5756,532.5215,349.1967,559.0928,357.2836,530.21094,357.2836,555.62695,366.52582,545.2295,367.6811,554.4717,390.7866,529.05566,382.69968,557.9375,417.35794,537.1426,410.42627
11,532.4929,315.68246,536.04236,313.3161,531.3097,313.3161,541.95825,316.86566,530.12646,315.68246,547.87427,329.88065,531.3097,328.69745,562.0724,339.34607,537.2256,346.44516,557.3396,351.1779,532.4929,354.72742,556.1565,364.19287,545.5078,365.37604,554.97327,387.85645,530.12646,381.94055,558.5228,415.06958,537.2256,410.33688
12,531.2538,312.35443,534.85443,309.954,530.0536,309.954,540.8554,313.55463,528.8534,312.35443,546.85645,325.55664,532.45404,325.55664,561.2589,337.5587,539.6552,341.1593,550.45703,349.56073,536.0546,351.96112,556.45807,360.36255,545.65625,361.56274,551.6573,383.16638,532.45404,379.5658,560.0587,411.97125,537.2548,409.57086
13,532.83093,312.69354,535.21765,310.3068,530.4442,310.3068,539.99115,310.3068,529.25085,311.50015,545.95795,319.85373,532.83093,322.24045,557.8916,335.3675,538.7977,338.94757,547.1513,347.30115,539.99115,349.68787,554.3115,354.46133,544.7646,356.84808,548.34467,379.52203,536.411,378.32867,560.2783,408.1628,537.6044,409.35617
14,530.8136,306.08838,533.289,303.6129,529.57587,303.6129,539.4776,304.85065,529.57587,304.85065,545.6662,317.22778,534.52673,319.70325,556.8056,333.3181,544.42847,337.03125,544.42847,345.69525,541.953,346.93298,554.3302,353.12158,548.1416,353.12158,539.4776,374.16278,545.6662,380.35132,538.23987,406.34338,559.28107,402.63025
15,529.3282,304.35,531.7986,301.8796,530.56335,301.8796,537.97455,304.35,534.269,304.35,545.3857,315.4667,536.7393,316.7019,555.2672,332.7594,545.3857,335.2298,541.6801,346.34653,537.97455,343.87613,555.2672,350.0521,549.09125,350.0521,539.2097,373.52072,546.62085,378.46152,537.97455,403.16534,560.208,400.69495
16,528.97974,304.89758,531.42267,302.45465,530.20123,302.45465,537.52997,303.6761,535.0871,303.6761,546.0802,314.66925,537.52997,317.11218,554.63043,332.9912,544.85876,336.65558,539.9729,345.2058,539.9729,350.09167,554.63043,351.3131,549.7446,351.3131,538.75146,372.078,544.85876,376.9638,541.1944,401.39307,560.73773,402.6145
17,530.6407,305.1264,531.8198,302.7682,530.6407,302.7682,537.7155,302.7682,536.5364,303.94727,545.9694,314.55945,538.89465,316.91772,555.40247,332.24646,547.14856,336.96295,540.0738,345.21686,541.25287,355.82904,555.40247,352.2917,549.50684,351.11255,547.14856,379.41168,536.5364,371.15778,562.47723,402.99432,545.9694,398.27777
18,531.31805,303.5572,532.5073,301.1787,531.31805,301.1787,537.26434,301.1787,537.26434,302.36795,545.5891,314.2605,540.8321,316.63898,555.1031,332.0993,546.7783,338.04556,540.8321,345.1811,540.8321,347.55957,553.9139,352.3166,549.15686,351.12735,545.5891,379.66943,536.0751,370.1554,562.23865,402.26526,547.9676,395.12973
19,531.87524,303.467,533.066,299.89474,531.87524,299.89474,537.82904,299.89474,537.82904,301.0855,546.16425,311.80228,542.59204,314.18378,554.4995,329.66354,549.7365,333.23578,542.59204,342.7618,540.2105,343.95255,555.6903,349.9063,552.11804,348.71555,547.35504,377.2936,537.82904,368.95834,562.8348,402.29938,550.9273,392.77335
20,531.807,296.86206,534.2366,295.6473,533.0218,295.6473,539.09564,296.86206,540.3104,296.86206,545.1695,310.22452,541.5252,311.43927,556.1024,326.0165,551.24335,330.87558,542.7399,339.37894,541.5252,341.80847,556.1024,347.88232,552.45807,347.88232,548.8138,374.6072,541.5252,367.3186,562.1763,400.11734,553.67285,390.3992
21,532.8648,295.14365,535.2998,292.70868,532.8648,292.70868,540.16974,295.14365,536.5173,297.5786,545.0397,307.3185,541.3872,309.75348,555.997,323.1458,552.3446,329.23322,545.0397,337.7556,543.8222,338.97308,555.997,345.06052,552.3446,343.84302,551.1271,371.84518,547.4747,369.41022,562.0845,401.06482,551.1271,388.88995
22,533.0097,293.99875,536.6677,291.5601,534.22906,291.5601,541.54504,295.21808,537.887,296.4374,545.203,307.41135,540.3257,308.63068,556.17694,322.04327,548.86096,326.9206,543.9837,335.4559,542.76434,336.6752,556.17694,343.99118,550.0803,343.99118,552.519,369.59705,548.86096,367.1584,563.4929,398.8609,556.17694,386.66763
23,533.7758,293.914,537.39636,291.5003,534.98267,291.5003,542.2238,295.12088,537.39636,295.12088,544.6376,307.18945,539.8101,308.39633,555.49927,321.67178,549.46497,327.7061,543.43066,333.7404,542.2238,334.94724,556.7061,343.39526,550.6718,343.39526,554.2924,369.94617,548.2581,368.73932,566.361,397.70392,556.7061,388.04907
24,534.8102,290.64035,538.39,289.44705,536.0034,289.44705,543.16315,294.22018,539.5833,294.22018,544.3564,306.15298,540.77655,307.34628,553.90265,320.47238,546.743,327.63208,540.77655,332.40518,539.5833,332.40518,556.28925,343.14474,551.5161,344.338,553.90265,370.5902,547.9363,368.20364,569.41534,395.64914,557.4825,388.48944
25,535.60876,289.24225,539.153,286.87943,536.7902,286.87943,545.0601,292.78653,542.6973,291.6051,545.0601,303.4193,542.6973,304.60074,552.1487,318.77777,547.423,325.8663,536.7902,328.22916,536.7902,327.04773,555.69293,341.22476,550.9672,341.22476,554.51154,369.5789,548.60443,367.21603,573.41425,394.3887,555.69293,388.4816
26,536.60547,286.63174,540.2329,284.2135,537.81464,285.42264,545.0694,289.05002,541.442,289.05002,545.0694,298.72308,542.6512,301.14136,548.69684,315.65097,546.27856,321.69662,532.9781,322.90576,532.9781,324.1149,557.16077,338.62448,551.1151,339.83365,558.3699,367.6437,548.69684,366.43457,574.0886,391.8264,555.9516,388.19897
27,538.77496,282.77774,541.21106,281.5597,538.77496,281.5597,546.0833,286.43192,544.86523,286.43192,546.0833,296.17633,544.86523,297.39438,547.30133,310.79294,546.0833,314.4471,530.2486,316.8832,526.5945,315.66516,553.3916,336.37204,554.6097,336.37204,552.1736,364.38727,555.8277,364.38727,555.8277,388.74832,575.3166,388.74832
28,539.0353,280.30292,542.7489,279.06503,540.27313,279.06503,547.70044,284.01657,546.4626,282.7787,546.4626,292.68173,546.4626,295.1575,545.2247,306.29846,562.55505,313.72574,526.65643,311.24997,526.65643,310.01212,552.652,333.5319,555.12775,333.5319,557.6035,362.0032,548.9383,360.7653,574.93384,383.0472,553.88983,386.76083
29,540.4776,279.8918,542.96796,278.64664,541.7228,277.40146,549.1938,283.62732,549.1938,282.38214,546.7034,291.0984,555.4197,296.07907,545.4583,303.5501,562.89075,312.26633,528.0258,307.28564,526.7807,307.28564,550.43896,329.6988,559.1552,328.4536,546.7034,357.09262,559.1552,359.58295,554.1745,383.24127,574.0973,381.9961
30,540.91864,280.01917,543.34216,277.59564,542.13043,277.59564,549.40094,282.44266,549.40094,282.44266,545.7657,289.71323,555.4597,294.56024,545.7657,301.83078,563.942,313.94836,527.5893,303.04254,528.8011,304.2543,550.61273,329.7012,559.09503,327.27768,545.7657,353.93634,557.88324,358.78336,554.248,380.595,573.6361,383.01852
31,540.3327,280.51526,542.7765,278.07147,541.55457,278.07147,548.886,281.73715,548.886,281.73715,547.66406,290.2904,554.9954,293.9561,546.44214,300.06555,563.5487,314.72827,529.33563,303.73123,529.33563,304.95312,550.10785,329.39102,557.4392,328.1691,545.2203,355.05078,561.1049,358.71646,552.55164,380.71054,574.5457,384.37622
32,541.10583,280.00064,543.5217,278.7927,542.3138,278.7927,548.3536,282.41656,548.3536,281.20862,548.3536,290.8723,555.6014,294.49622,548.3536,300.536,562.8492,312.61566,530.23413,304.1599,530.23413,304.1599,550.76953,330.7351,558.0173,329.52713,545.9377,354.89435,562.8492,359.7262,550.76953,379.05362,574.9288,385.09344
33,539.63153,281.1485,542.056,278.724,540.84375,278.724,546.90497,281.1485,549.32947,282.36072,548.11725,290.84644,555.3907,294.48315,548.11725,300.54437,559.0274,310.2423,529.9336,305.39334,526.2969,306.6056,552.9662,330.85043,550.5417,332.06265,561.4519,358.732,545.69275,353.88303,575.9988,384.1891,550.5417,379.34012
34,538.4349,284.25937,540.84375,280.64603,539.63934,280.64603,544.4571,281.85046,548.07043,281.85046,546.866,290.2816,554.0927,292.69046,550.4794,301.1216,538.4349,313.16608,533.6171,308.34827,528.7993,309.55273,552.88824,331.23276,548.07043,332.4372,560.1149,358.93503,546.866,355.3217,574.5683,383.02396,554.0927,378.20618
35,537.92786,284.35336,539.12634,281.95642,537.92786,281.95642,542.72174,280.75797,545.11865,283.15488,547.5156,290.34567,548.71405,292.7426,551.11096,302.33035,561.8972,311.91806,537.92786,309.52112,531.93555,308.32266,551.11096,331.0935,547.5156,332.292,558.30176,358.65823,546.31714,355.06284,573.88184,383.82602,553.50793,379.03214
36,535.76715,284.521,536.95496,280.95752,535.76715,282.14536,540.51843,280.95752,544.0819,282.14536,546.4576,290.46014,547.6454,290.46014,551.20886,301.15057,553.58453,303.52625,542.8941,311.84103,534.5793,310.6532,551.20886,328.4706,546.4576,328.4706,553.58453,356.97845,546.4576,354.60278,571.4019,380.735,551.20886,379.54718
37,534.1218,282.72998,535.3165,280.3405,535.3165,280.3405,538.9007,280.3405,541.29016,280.3405,544.8743,288.70358,547.2638,288.70358,550.84796,301.84555,553.23737,303.04028,546.06903,313.7928,529.3429,305.42972,550.84796,325.74005,548.4585,326.93475,548.4585,355.60815,547.2638,355.60815,567.5741,379.50262,552.04266,379.50262
38,532.26154,282.74976,533.4788,280.31512,532.26154,280.31512,537.1308,280.31512,539.56537,279.0978,543.21735,287.619,546.86926,286.40167,550.5212,301.0094,540.7827,302.22668,550.5212,318.05173,529.8269,303.444,548.08655,324.13828,546.86926,324.13828,545.6519,354.571,548.08655,354.571,561.477,376.4826,554.1731,378.91724
39,530.5197,282.397,531.70917,278.82855,530.5197,280.01804,535.27765,278.82855,537.6566,277.63907,542.41455,287.15494,548.362,285.96545,550.74097,301.42877,556.68835,302.61826,550.74097,318.08154,556.68835,315.70258,547.1725,324.029,555.4989,322.83948,541.22504,352.5766,551.9304,352.5766,556.68835,373.98734,553.11993,378.74527
40,529.8683,281.29623,529.8683,278.91806,529.8683,278.91806,533.43555,278.91806,539.38104,277.72897,540.5701,286.05258,547.70465,286.05258,550.0828,297.94348,537.0028,299.13257,547.70465,315.77982,527.4901,303.88892,546.51556,322.91434,554.8392,320.53616,538.19196,350.2634,551.2719,351.45248,553.6501,376.42337,548.89374,378.80154
41,529.5667,282.78555,529.5667,279.29422,529.5667,280.458,533.05804,278.13043,537.7132,276.96664,538.87695,285.11313,548.1872,286.27692,549.351,297.91473,554.0061,300.24228,542.3683,315.37146,557.4975,311.8801,545.8597,322.35416,554.0061,321.19037,535.3856,349.12112,554.0061,351.4487,547.02344,374.72433,555.1699,379.37946
42,527.74457,282.4594,528.9246,278.9193,527.74457,280.09937,531.2847,278.9193,538.3649,276.55923,538.3649,284.8195,547.80524,285.99954,550.1653,297.79993,556.0655,301.34003,559.6056,313.1404,558.4256,313.1404,545.4451,322.5807,553.70544,321.40067,534.8248,349.72156,553.70544,350.9016,541.905,378.04248,554.88544,379.2225
43,527.02606,282.34494,527.02606,279.98788,527.02606,279.98788,530.5617,278.80933,536.4544,277.6308,536.4544,285.88058,547.0613,285.88058,545.88275,297.666,552.954,302.38016,558.8467,314.16556,558.8467,314.16556,543.52563,321.2368,552.954,321.2368,534.09735,350.70032,554.1325,350.70032,536.4544,376.6282,555.31104,378.9853
44,526.5378,282.29083,526.5378,279.98282,526.5378,279.98282,528.8458,278.8288,536.924,276.52075,535.76996,286.90692,546.1562,284.59888,546.1562,298.44714,550.7722,301.9092,556.54236,314.60342,558.8504,316.91147,542.6941,321.52756,553.08026,321.52756,535.76996,350.37808,553.08026,352.68613,534.61597,375.7665,554.2343,379.2286
45,525.3736,281.69843,525.3736,279.37085,525.3736,279.37085,528.865,279.37085,534.6839,277.04324,534.6839,288.68115,546.3218,286.35358,537.0115,303.8104,549.8132,300.31903,533.52014,316.6121,555.63214,315.4483,540.50287,322.43103,553.30457,321.26724,535.8477,351.5258,552.14075,351.5258,534.6839,374.80154,553.30457,378.29294
46,524.30426,281.5044,524.30426,279.1604,524.30426,280.3324,527.8202,279.1604,534.8521,276.8164,532.5082,289.7083,547.744,286.19232,536.0241,304.94415,551.25995,302.60016,532.5082,319.008,551.25995,319.008,539.5401,323.69592,552.43195,322.52393,536.0241,350.65167,551.25995,350.65167,536.0241,374.09143,553.60394,376.43542
47,524.9732,281.15543,524.9732,278.7807,523.7858,278.7807,526.1606,278.7807,535.6595,275.2186,529.72266,290.65436,548.7206,285.9049,532.0974,307.27753,553.47003,303.71542,532.0974,319.15118,548.7206,320.33856,539.2216,322.7133,552.28265,320.33856,535.6595,352.39746,551.0953,351.2101,539.2216,374.95746,554.6574,376.14484
48,524.6127,280.5799,524.6127,278.20233,524.6127,278.20233,526.99023,278.20233,536.50055,274.636,528.1791,291.279,549.57715,286.5238,530.55664,310.2995,554.33234,303.1668,531.7454,325.75372,555.5211,315.0547,538.8781,323.37616,550.766,320.9986,535.31177,351.90698,550.766,350.7182,538.8781,375.68268,553.14355,373.3051
49,524.0937,276.8867,524.0937,273.3138,525.28467,273.3138,525.28467,275.6957,536.00323,273.3138,526.4756,291.17816,550.29474,286.41434,526.4756,311.4244,555.0586,303.08774,524.0937,325.7159,555.0586,316.18826,536.00323,323.33398,550.29474,322.14304,534.8123,350.72598,549.10376,349.53503,538.3852,373.35416,551.4857,367.39938
50,523.2017,277.08615,523.2017,273.651,524.34674,273.651,524.34674,274.79605,535.79736,272.50592,525.4918,289.68182,549.5381,285.1016,522.05664,308.00278,557.55347,302.27747,515.1863,324.0336,558.69855,313.72806,534.6523,320.59842,548.393,320.59842,535.79736,349.22488,548.393,346.93478,538.08746,374.4162,550.6831,366.4008
51,523.6431,276.06653,523.6431,274.9052,527.1271,272.58258,524.80444,273.7439,535.25635,271.4212,523.6431,287.6798,550.35364,283.0345,516.6751,307.42236,557.3216,300.4544,509.70715,319.03564,559.6442,312.0677,532.9337,320.19696,548.03094,320.19696,535.25635,348.06885,548.03094,346.90747,538.74036,373.61804,549.1923,365.4887
52,522.27716,274.51636,523.46857,273.32498,523.46857,272.13364,524.6599,272.13364,535.382,269.75095,522.27716,287.6212,549.6782,282.8558,511.55502,304.30008,558.0177,299.5347,502.0242,316.2136,562.7831,311.44818,532.9993,320.97897,547.29553,319.78763,535.382,347.18866,547.29553,345.9973,538.9561,373.39835,547.29553,366.25027
53,522.9335,273.6269,522.9335,270.0728,525.3028,270.0728,524.1181,271.2575,535.96497,270.0728,521.7488,285.4737,547.81177,281.91962,509.90198,299.68988,557.2892,294.9511,498.05518,310.352,563.2126,306.7979,532.4109,317.46008,546.6271,317.46008,534.7803,347.0771,546.6271,345.8924,538.3343,373.14008,545.4424,367.21667
54,522.9183,272.54968,522.9183,271.3338,522.9183,270.11792,524.13416,271.3338,535.07697,268.9021,522.9183,284.70837,547.23566,281.0608,509.54376,295.65118,559.39435,295.65118,497.38507,304.16223,561.8261,301.73053,532.64526,317.5368,546.0198,316.32092,535.07697,346.71765,546.0198,345.50177,538.7246,372.25085,544.80396,367.3874
55,522.05786,271.50342,523.287,270.2743,524.5161,269.04517,524.5161,270.2743,535.57837,269.04517,522.05786,283.79483,547.86975,281.33655,508.53735,293.62793,560.1612,296.0862,496.24597,298.5445,567.536,309.60675,531.891,316.98157,545.4115,316.98157,534.34924,346.48093,545.4115,345.25177,538.0367,372.29282,542.95325,368.6054
56,521.972,272.58084,521.972,270.1589,523.1829,268.94794,524.3939,270.1589,535.2926,268.94794,523.1829,283.47952,547.4022,282.26855,509.86227,290.7453,560.72284,296.80014,496.54172,294.3782,567.98865,307.69882,531.65967,317.38654,544.9803,317.38654,534.0816,346.44968,544.9803,345.2387,537.71454,371.87994,542.55835,367.03607
57,524.08777,271.82074,524.08777,270.6104,524.08777,270.6104,524.08777,270.6104,534.98065,269.40015,521.6672,283.9239,544.66315,281.5033,508.3537,291.1858,553.1354,289.97552,499.88147,289.97552,561.6076,298.4477,531.3497,317.81274,544.66315,316.60248,533.7703,345.65002,544.66315,345.65002,537.40125,369.85632,542.2425,368.64606
58,523.218,271.79233,523.218,270.5877,525.6272,269.3831,524.4226,270.5877,535.26416,268.17847,522.0134,283.8385,546.1057,282.63388,508.7626,291.06622,560.56116,297.08932,503.94412,287.45236,567.78894,306.72626,530.4457,318.77246,543.69653,317.5678,532.855,345.27405,542.49194,345.27405,537.67346,369.36642,541.28735,366.95718
59,524.13184,270.90906,522.9043,269.68152,525.3594,267.22647,524.13184,269.68152,533.95215,268.454,521.6768,283.1844,546.2275,281.95685,508.17395,289.32205,559.7303,297.9148,511.8565,281.95685,568.32306,308.9626,530.26953,317.55533,543.7724,316.3278,531.4971,344.56104,541.3173,344.56104,536.40717,367.8842,541.3173,367.8842
60,525.873,271.38098,523.4272,268.93515,525.873,267.71225,523.4272,268.93515,534.4333,267.71225,520.9813,282.38712,545.43945,281.1642,509.9752,290.94745,558.8914,298.28488,519.7584,282.38712,565.0059,306.8452,529.5417,317.85135,544.21655,317.85135,528.3188,344.75525,542.99365,344.75525,535.6562,364.32175,540.5478,366.76755
61,522.23804,271.47046,522.23804,269.06897,522.23804,269.06897,523.4388,267.8683,534.2453,266.66754,522.23804,281.07623,545.0518,281.07623,512.63226,290.682,557.059,296.6856,518.63586,282.27698,561.86194,306.29144,528.24164,317.09796,542.6503,315.89722,527.04095,343.51385,541.44965,343.51385,534.2453,362.72546,540.2489,365.1269
62,521.75305,268.9052,521.75305,266.51324,525.341,265.31726,522.94904,267.70923,533.71295,265.31726,521.75305,280.86517,545.6729,280.86517,513.3811,290.4331,555.24084,296.4131,518.16504,282.06116,561.2208,309.56897,526.537,316.74493,542.0849,316.74493,524.145,340.6648,540.8889,341.86078,532.51697,358.60474,539.69293,365.78064
63,522.0903,269.0412,520.9609,266.7825,522.0903,267.91183,522.0903,266.7825,533.3837,265.65314,520.9609,280.33472,544.67725,280.33472,515.31415,289.3695,553.7121,296.14563,518.7022,279.20535,561.61755,306.30978,526.60767,315.34457,541.2892,315.34457,522.0903,339.06097,540.15985,341.31967,531.12506,357.13058,540.15985,363.9067
64,522.511,268.44394,522.511,264.9384,526.01654,264.9384,521.34247,266.1069,533.02765,264.9384,520.17395,278.96057,543.5443,277.79205,516.6684,291.81427,549.3869,294.15128,521.34247,309.34198,544.7128,301.16238,526.01654,315.18457,540.03876,314.01605,521.34247,337.38638,538.87024,340.89194,529.5221,359.5882,540.03876,365.4308
65,519.35443,269.56256,520.54156,267.1883,522.9159,266.0011,520.54156,266.0011,532.41315,264.81396,519.35443,279.0598,541.9104,277.87268,516.9801,289.7442,547.8461,292.11853,527.6645,293.30566,543.09753,300.4286,525.2902,313.4873,539.5361,313.4873,520.54156,336.0432,539.5361,339.60468,528.8517,362.16064,540.7232,364.53497
66,519.5363,268.42084,519.5363,264.895,523.0622,264.895,519.5363,266.07028,531.2892,264.895,519.5363,277.82312,540.69147,276.64783,514.8352,294.27713,546.5679,289.576,517.1858,302.50412,539.5162,296.6277,523.0622,314.25696,539.5162,314.25696,519.5363,337.7627,539.5162,340.11325,524.2375,363.61896,540.69147,364.79425
67,518.41077,268.35507,519.59625,264.7987,520.7817,264.7987,519.59625,265.98416,530.26526,264.7987,518.41077,277.83865,540.9343,276.6532,514.85443,292.06406,544.49066,288.50772,525.5235,290.8786,538.5634,294.43497,523.1526,313.40216,538.5634,313.40216,519.59625,338.2966,538.5634,340.6675,519.59625,364.3765,539.7489,365.56195
68,517.7969,267.7679,517.7969,264.22723,521.3376,264.22723,517.7969,265.40744,529.5992,264.22723,517.7969,278.38995,539.041,277.20972,517.7969,290.19226,542.58167,287.8318,526.0585,290.19226,536.68054,292.5527,521.3376,313.7968,536.68054,313.7968,517.7969,339.76184,537.8608,339.76184,518.9771,364.54663,540.22125,364.54663
69,516.7956,267.45602,517.9701,265.10706,521.4935,263.9326,517.9701,265.10706,528.54034,263.9326,516.7956,278.02628,537.93616,276.8518,516.7956,290.9455,540.2851,290.9455,526.1914,289.77103,532.0638,289.77103,520.31903,313.26053,535.5872,313.26053,517.9701,340.27344,536.76166,339.09897,519.14453,362.58844,539.1106,363.76294
70,515.39984,267.509,515.39984,265.14783,516.58044,265.14783,516.58044,266.3284,527.20575,265.14783,515.39984,278.13434,536.6505,276.95374,516.58044,291.12085,537.8311,288.75967,529.56696,289.94025,533.1087,291.12085,520.1222,313.5521,534.2893,312.37152,516.58044,339.52515,535.4699,339.52515,517.76105,364.31757,539.0117,364.31757
71,513.95764,268.26425,515.1346,265.91043,515.1346,265.91043,515.1346,265.91043,526.90375,264.73352,515.1346,277.6796,535.14215,276.50266,515.1346,288.27182,536.3191,289.44873,517.4884,269.44116,518.66534,261.20276,519.8422,312.98706,533.9653,311.81015,517.4884,340.05615,533.9653,337.7023,518.66534,363.59445,538.6729,361.24063
72,513.7738,269.11987,513.7738,266.6988,514.9843,265.48822,514.9843,265.48822,525.8793,264.27765,514.9843,278.80426,534.35315,276.38318,516.1949,273.9621,528.30035,273.9621,518.61597,269.11987,524.6687,272.75153,518.61597,311.48914,533.1426,311.48914,517.4054,339.3318,533.1426,336.9107,518.61597,363.54285,539.1953,361.1217
73,512.78094,268.0034,512.78094,265.67966,513.9428,265.67966,515.1047,265.67966,525.56146,264.5178,515.1047,278.46017,533.6945,276.13644,510.45718,284.2695,534.8564,291.2407,508.13345,280.7839,513.9428,284.2695,518.5903,312.15424,531.3708,312.15424,517.4284,337.71527,531.3708,336.5534,518.5903,363.27628,538.342,359.79068
74,512.6141,267.44885,512.6141,264.98853,513.84424,263.75836,513.84424,266.2187,524.91565,263.75836,515.0744,278.52026,533.52673,276.05994,508.92355,284.67102,533.52673,290.82178,506.4633,283.44086,513.84424,282.2107,517.53467,311.73444,531.0664,311.73444,516.30457,336.33752,528.6061,333.8772,518.76483,363.40094,537.21716,357.25018
75,512.72046,267.26126,513.93427,266.04742,512.72046,266.04742,515.14813,266.04742,524.85895,262.40588,516.362,278.1859,532.142,275.7582,507.86505,285.46902,534.5697,287.89673,505.43732,283.04132,513.93427,284.25516,518.7897,312.1737,530.92816,310.95987,516.362,336.4507,527.2866,332.80914,518.7897,361.94156,535.78357,354.65845
76,513.1522,268.14594,513.1522,265.74738,511.9529,265.74738,515.55084,265.74738,523.94586,263.34875,516.7501,277.7403,532.34094,274.1424,505.95645,287.33466,529.9423,283.73676,513.1522,278.93958,517.9494,281.3382,519.1487,311.3205,531.1416,311.3205,516.7501,336.5056,526.3445,334.10706,519.1487,361.6908,533.5402,355.69434
77,512.8595,267.9689,512.8595,265.5584,512.8595,266.76364,516.4753,265.5584,523.7068,261.94263,517.68054,277.61093,532.14355,273.99518,505.62802,288.45822,529.73303,287.253,510.449,282.43195,516.4753,280.02145,520.091,311.35806,530.9383,310.1528,517.68054,336.6684,524.91205,334.2579,518.88574,361.97876,532.14355,358.36298
78,512.57367,268.57843,512.57367,266.1798,511.37433,266.1798,516.1717,266.1798,524.5671,262.5818,518.5704,276.97382,531.76306,274.57513,507.77637,290.1665,529.36444,290.1665,501.77966,290.1665,505.3777,290.1665,522.1684,310.55524,532.9624,309.3559,518.5704,336.94067,524.5671,334.542,518.5704,362.1267,530.5637,358.5287
