frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
29,544.35376,298.0951,546.70294,296.9205,544.35376,295.74588,553.7506,299.2697,547.87756,299.2697,556.0998,311.01575,546.70294,311.01575,559.6236,325.11102,544.35376,327.46024,549.0522,319.238,527.9093,328.63483,564.322,347.42853,553.7506,347.42853,567.8459,372.09525,544.35376,369.74603,579.5919,397.93655,546.70294,389.71432
30,540.08746,297.39383,543.58075,295.06494,541.2519,295.06494,549.40295,296.2294,541.2519,296.2294,551.7318,309.03818,541.2519,310.2026,557.55396,326.5047,545.9096,327.66913,565.705,339.31348,547.07404,346.3001,559.8829,345.13568,549.40295,347.46454,566.86945,368.42438,541.2519,368.42438,577.34937,395.2064,545.9096,389.38422
31,538.3585,291.97534,540.82227,289.5116,538.3585,289.5116,546.9816,290.74347,537.12665,290.74347,549.4454,303.0622,538.3585,303.0622,554.3728,320.30835,537.12665,315.38086,560.53217,335.09076,527.2717,307.98962,555.6047,341.25006,546.9816,342.48193,564.2278,365.88745,539.5904,367.11932,576.54645,392.9886,545.74976,389.29297
32,535.5836,280.84283,538.25024,279.50952,536.91693,278.1762,543.5835,280.84283,535.5836,280.84283,547.58344,292.84265,536.91693,294.1759,535.5836,307.50903,532.917,312.8423,527.58374,296.84253,528.91705,300.84247,550.25006,332.84192,540.9169,334.17523,560.91656,362.1748,542.2502,362.1748,572.9163,390.17432,544.9168,388.841
33,534.66034,273.73218,537.4138,270.9787,534.66034,270.9787,544.29755,273.73218,537.4138,273.73218,545.67426,286.12283,536.0371,286.12283,545.67426,299.89026,529.1534,283.36935,551.1812,317.78787,525.02313,279.23914,547.051,324.6716,537.4138,326.04834,556.6882,354.9599,542.9208,354.9599,570.4556,376.98776,542.9208,383.87146
34,532.571,270.99255,535.09845,268.46512,532.571,268.46512,541.4171,269.72882,533.8347,270.99255,542.6808,279.83862,535.09845,281.10236,548.99945,277.3112,530.0436,274.78372,545.20825,263.4102,528.77985,270.99255,545.20825,316.48666,535.09845,319.01413,550.2632,346.8161,540.1534,349.34354,565.42786,364.50827,542.6808,377.14554
35,532.49396,265.61615,536.23584,263.12152,532.49396,263.12152,542.4724,265.61615,533.7413,265.61615,541.2251,274.34726,533.7413,274.34726,548.7089,274.34726,542.4724,293.05682,547.4616,305.52988,547.4616,305.52988,541.2251,308.02448,533.7413,308.02448,544.967,339.2071,536.23584,340.45438,551.2035,341.7017,543.71967,370.38968
36,531.03064,261.302,533.53485,260.0499,532.2828,258.79776,542.2997,262.55414,534.787,261.302,539.7955,270.06683,533.53485,272.57108,547.30817,273.82318,547.30817,271.31894,552.31665,273.82318,543.5518,301.36978,536.0391,303.874,533.53485,305.12613,528.5264,335.17694,541.0476,338.9333,538.54333,360.2193,543.5518,362.72354
37,531.529845,259.68007,534.322175,258.0272,532.155925,257.40112999999997,541.78505,261.84636,532.8946000000001,260.70688,541.55977,270.223385,530.7283,272.50234,548.909985,276.72226,532.994265,272.90309,553.467875,280.31611499999997,536.2501749999999,283.307815,534.547475,303.04268,528.161255,303.15533500000004,534.8984,332.55622,530.8908,334.4344,549.66165,352.778535,536.7636,354.54407000000003
38,532.02905,258.05814,535.1095,256.0045,532.02905,256.0045,541.2704,261.13858,531.0022,260.11176,543.32404,270.37994,527.92175,272.4336,550.5118,279.62134,518.68036,274.48724,554.6191,286.80905,528.94855,265.24585,533.05585,302.21136,522.78766,301.18454,541.2704,329.9355,520.734,329.9355,560.77997,345.33777,529.9754,346.3646
39,531.6931,260.9781,534.88715,258.84875,531.6931,258.84875,541.2751,262.04276,529.5638,259.91342,545.53375,274.81873,524.2405,271.62473,551.92175,292.918,512.5292,265.23672,554.0511,296.112,521.0465,257.7841,534.88715,306.75864,521.0465,304.62933,544.4691,333.37527,516.78784,330.18127,561.5037,349.34525,526.3698,346.15125
40,532.6431,259.77768,535.8686,257.62738,531.568,258.70255,541.2443,263.00314,529.41766,261.92798,545.5449,278.05527,524.04193,271.60434,549.8456,296.33286,507.9146,260.85284,543.39465,298.48315,510.06494,250.10132,534.7934,309.23468,520.81647,307.08438,543.39465,333.96317,514.36554,329.66257,558.4468,356.54135,521.8916,347.94012
41,530.8413,263.07452,534.86957,262.06744,530.8413,261.06036,539.9049,267.10278,528.82715,265.08862,542.9261,281.20166,521.7777,273.14514,547.9614,300.33588,504.65765,262.06744,539.9049,299.32886,499.6223,245.95442,533.8625,308.3924,519.7636,306.3783,536.88367,334.5761,512.7141,329.54077,539.9049,352.70325,516.74243,348.675
42,528.26746,268.6979,531.75446,267.53558,528.26746,266.37326,538.72845,271.02258,527.1051,267.53558,541.0531,286.1329,520.1311,276.83423,545.7024,301.24323,505.02075,268.6979,539.89075,305.89255,495.7221,257.0746,530.5921,314.0289,516.6441,311.70422,536.40375,343.08722,509.6701,333.78854,548.0271,367.49622,508.50775,357.03522
43,527.1235,274.37457,530.55334,272.08795,527.1235,272.08795,536.26984,276.66113,525.98016,273.23126,538.55646,291.524,517.9771,282.37762,541.9863,307.53015,504.25748,281.2343,537.41315,310.96008,493.9678,269.8014,529.41003,317.81982,515.6905,315.53326,532.83997,346.40228,506.5441,338.39917,543.12964,372.69812,505.4008,361.26514
44,528.5215,281.14346,531.94495,280.0023,527.3803,278.86115,535.36847,282.28464,522.8156,280.0023,537.65076,298.26096,515.9686,290.2728,538.792,315.37848,501.13348,291.41397,530.8038,311.95496,497.70996,291.41397,527.3803,323.36664,513.6863,319.9431,530.8038,350.75464,504.55695,343.90765,541.0743,374.71912,498.85114,370.15448
45,524.0541,288.67844,527.21136,286.57358,523.00165,285.52115,531.4211,289.73087,519.8444,287.626,534.57837,304.4648,512.4774,298.15027,535.6308,321.30362,503.0056,305.51724,539.8405,323.40848,508.2677,317.09393,525.1065,328.6706,511.425,326.56573,528.2638,356.03366,503.0056,349.71912,541.9453,376.02972,499.84833,372.87247
46,521.1411,292.06958,524.1701,290.05023,520.1315,289.0406,528.20874,295.09857,516.09283,291.05994,530.2281,308.22412,509.0252,306.20483,534.2667,323.36902,507.00592,319.33038,531.23773,319.33038,513.06384,328.41736,520.1315,333.46564,517.1025,332.456,527.1991,359.7168,499.9383,352.64917,540.3247,375.87134,498.9286,373.85205
47,520.2414,295.4665,523.1972,293.49594,518.2709,292.51065,527.1383,297.437,515.315,295.4665,530.0941,311.23083,508.41818,310.24554,535.02045,324.03937,509.4034,329.951,535.02045,319.113,518.2709,343.7448,524.1825,339.8037,509.4034,336.8479,527.1383,360.49445,499.5507,353.59753,540.9321,376.2588,499.5507,373.30298
48,521.6779,295.008,524.6436,293.03085,519.70074,293.03085,527.6093,295.99655,516.73505,295.99655,534.52924,308.8479,510.80368,310.825,537.49493,323.6764,509.8151,329.60776,537.49493,327.63065,518.7122,347.40195,526.6207,334.5506,511.7922,334.5506,530.575,357.2876,499.9294,354.3219,542.4378,375.0818,499.9294,374.0932
49,525.2371,293.66336,527.19885,291.70166,523.2754,290.7208,531.12225,294.64423,519.352,294.64423,537.0074,305.43362,515.4285,308.3762,541.9117,317.20392,512.48596,327.01245,537.9882,327.99332,520.3328,342.70618,529.1605,332.89758,514.4477,333.87845,537.0074,355.45728,503.6583,352.5147,542.8925,376.05527,500.71573,374.09357
50,529.5404,292.32916,531.5356,290.33398,526.5477,290.33398,534.5283,291.33154,523.555,293.32672,541.5113,301.3073,517.5695,307.2928,545.5016,305.2976,518.56714,327.24426,547.49677,314.27576,524.55255,341.21027,532.53314,331.23456,516.57196,332.23212,540.51373,354.17877,506.5962,352.1836,541.5113,377.12292,501.60834,373.13263
51,532.57825,292.29898,535.66626,289.21097,530.51953,290.2403,538.7543,291.26965,527.4315,292.29898,544.9304,299.5044,521.2555,305.68048,550.07715,303.62177,520.2261,323.17932,552.13574,312.88586,527.4315,339.64883,536.6957,329.3554,520.2261,331.41406,542.8717,353.0303,509.93265,352.00098,540.813,374.64655,500.6686,371.5585
52,536.9943,292.49228,538.9682,289.53143,534.0335,289.53143,542.916,291.50534,531.07263,292.49228,549.82465,299.4009,526.1379,304.33566,554.75934,304.33566,522.1901,323.08765,557.7202,316.17902,527.1249,338.87878,538.9682,330.98322,523.17706,330.98322,541.9291,354.66995,514.29456,352.69604,539.95514,374.4089,505.412,367.50027
53,540.41394,294.3802,543.39935,291.39474,538.4236,291.39474,547.38,293.38504,535.4382,294.3802,552.3557,303.33658,529.4672,305.32687,563.3024,309.3075,523.49634,324.23477,562.30725,320.25418,527.4769,340.15723,541.40906,332.196,527.4769,332.196,544.39453,357.07483,521.506,355.0845,539.41876,373.99243,512.5496,366.0312
54,544.67065,296.5426,546.60486,294.6084,541.76935,294.6084,550.47327,296.5426,538.86804,296.5426,557.243,306.21362,533.0654,309.11493,567.8811,317.81885,527.2628,326.52274,564.9798,326.52274,527.2628,343.93057,545.63776,334.25955,532.0983,335.22665,545.63776,356.5029,528.2299,356.5029,539.83514,374.87784,520.4931,370.04233
55,547.6038,298.24948,550.4428,296.35684,545.71124,296.35684,554.2281,297.30316,542.87225,297.30316,559.90594,307.71265,536.24805,309.60526,572.20807,320.96106,527.7312,327.58527,568.4228,328.5316,526.7849,343.67264,548.5502,335.1558,534.3554,336.1021,544.7649,357.8674,536.24805,356.92108,540.0333,373.00845,540.0333,374.9011
56,550.3659,298.63425,553.1931,296.74948,548.48114,295.8071,557.905,297.69186,545.654,297.69186,564.5018,309.00055,539.99963,310.8853,574.86804,320.3092,529.63336,327.84833,571.0985,326.90594,524.9214,344.81134,549.4235,337.27222,536.2301,335.38745,545.654,358.9472,543.7692,352.35046,539.05725,374.96783,540.942,375.91022
57,553.5868,297.59784,555.5558,294.6443,551.6177,295.62878,560.4784,296.61334,548.6642,297.59784,566.3856,306.45856,543.7416,309.41217,579.18445,317.28833,530.94275,325.16455,574.26184,322.211,524.051,341.90143,552.6023,335.99432,537.83435,334.02527,548.6642,357.65387,548.6642,350.7622,540.78796,373.40625,550.6332,381.2824
58,556.2007,295.8235,559.1675,293.8456,554.2229,293.8456,563.1233,294.83456,552.245,294.83456,568.068,304.72394,546.3114,308.67966,577.9573,308.67966,534.4441,321.53586,580.9242,313.62436,525.5437,336.3699,559.1675,334.39203,547.3003,332.41415,551.2561,357.13757,554.2229,354.17078,542.3556,371.97162,554.2229,383.83887
59,560.61096,294.75693,561.66064,291.6079,557.4619,292.6576,566.909,291.6079,554.3129,293.70724,571.1077,302.10464,551.1639,306.30338,580.5548,306.30338,535.41876,319.94916,585.80316,307.35303,525.9717,335.69427,564.80963,334.6446,552.21356,334.6446,558.5116,358.78714,557.4619,356.68777,545.91547,370.3336,555.36255,382.9297
60,563.64813,292.5125,565.85223,289.20642,561.44403,290.30847,570.26044,290.30847,558.13794,291.41052,576.87274,299.12482,554.8318,303.53302,586.79114,300.22687,538.3011,316.75757,588.99524,304.63507,529.4847,331.08417,569.1584,334.39032,557.0359,334.39032,563.64813,359.73737,558.13794,360.83942,551.52563,369.65582,555.93384,382.88037
61,568.3938,291.26117,569.5202,287.88205,565.0147,287.88205,574.02563,287.88205,562.76196,290.1348,580.7838,296.89297,559.3829,301.39844,590.9211,298.01935,542.4874,314.9148,594.3002,303.65115,532.35016,329.55753,571.7729,332.93665,561.6356,332.93665,567.26746,361.09573,563.88837,361.09573,558.25653,375.73846,556.0038,384.7494
62,572.05743,291.06458,574.3529,287.6214,569.762,287.6214,578.9438,288.76913,566.31885,289.91684,584.6824,295.65546,564.0234,301.39404,595.0119,297.9509,546.80756,314.01898,597.3073,308.2804,537.6258,327.79166,576.6483,331.2348,565.17114,332.38254,576.6483,358.78012,566.31885,358.78012,569.762,380.58685,555.9894,380.58685
63,577.47974,292.16724,579.88617,288.55756,575.07324,288.55756,583.4959,288.55756,571.4635,289.76077,589.5121,295.77698,567.8538,301.79315,599.13794,302.9964,553.415,315.02875,601.54443,315.02875,542.5859,328.26434,579.88617,331.87405,566.6506,331.87405,581.0894,357.14203,567.8538,359.5485,579.88617,381.20676,558.2279,378.8003
64,581.8351,293.4507,584.204,291.0818,580.65063,291.0818,588.94183,291.0818,577.0973,292.26624,593.6796,299.37296,571.175,304.11078,603.1553,310.03305,558.146,317.1398,606.7086,324.24652,548.67035,331.35324,583.01953,332.5377,571.175,333.72214,587.7574,358.59567,573.54395,359.78015,588.94183,384.6537,561.6994,378.7314
65,587.1132,297.30035,588.2759,294.97504,584.7879,294.97504,591.76385,296.1377,581.29987,296.1377,597.57715,305.43896,574.3239,307.76428,609.20374,318.2282,562.6973,319.39087,609.20374,334.50543,553.39606,334.50543,585.9505,337.9934,574.3239,336.83075,591.76385,362.4093,577.8119,361.24664,596.4145,385.66248,569.6733,385.66248
66,590.18427,302.44635,592.419,300.21158,587.94946,300.21158,596.88855,301.32895,584.59735,301.32895,603.5929,311.38544,576.77563,312.5028,611.4146,328.1462,566.7192,323.67667,610.29724,343.78964,560.01483,335.96793,590.18427,338.2027,575.65826,338.2027,598.006,365.02,580.1278,363.9026,600.2407,389.60248,576.77563,391.83725
67,592.6945,307.6365,595.91815,304.41284,590.5454,304.41284,601.2909,305.4874,588.3963,305.4874,606.66364,317.30746,580.87445,317.30746,613.11096,335.57483,567.97986,329.12753,608.81274,350.61853,563.68164,342.02213,593.76904,344.17123,579.79987,343.09668,602.3655,366.73682,583.02356,365.66226,601.2909,391.45148,585.17267,396.82425
68,595.1889,311.3863,598.3497,308.22556,593.0818,309.2791,602.564,310.3327,590.9746,309.2791,607.8319,321.9221,582.54596,321.9221,613.0998,336.67224,572.01013,333.5115,607.8319,350.36877,566.74225,346.15448,598.3497,351.42236,583.59955,350.36877,604.67114,372.49402,587.81384,367.22607,601.51044,390.40488,590.9746,390.40488
69,596.7366,313.06174,599.8221,311.00476,594.6796,311.00476,603.93604,313.06174,591.5941,313.06174,609.07855,323.34668,583.36615,323.34668,612.164,337.7456,575.13824,333.63162,608.05005,347.00204,572.05273,345.97357,601.8791,352.14453,587.48016,352.14453,603.93604,370.6574,592.6226,369.6289,604.96454,389.1703,597.7651,388.1418
70,597.3966,314.5714,599.52026,312.44775,595.27295,312.44775,604.82947,313.50958,592.08746,313.50958,609.0768,324.12787,583.59283,325.1897,612.26227,338.99353,577.22186,340.05536,608.01495,347.48816,574.0364,351.73547,603.7676,354.92102,588.902,354.92102,605.8913,377.21942,600.5821,376.1576,604.82947,393.1469,609.0768,399.51788
71,596.92773,316.5022,600.1686,314.34167,594.76715,314.34167,604.4897,315.42194,591.5263,315.42194,608.8108,325.14447,583.9644,328.38525,613.1319,335.9472,578.563,344.58948,612.05164,345.66974,576.40247,359.71332,605.56995,358.63306,590.44604,359.71332,609.89105,380.23865,602.3291,376.9978,612.05164,398.60333,614.21216,401.84418
72,596.6631,318.7856,598.7945,315.58856,594.53174,316.65424,604.1229,317.71994,591.33466,317.71994,609.4514,329.4425,584.9405,332.6396,619.0426,345.42786,579.61206,349.69064,611.58276,349.69064,578.5464,364.6103,608.3857,360.34753,594.53174,361.4132,615.8455,385.9241,608.3857,383.79272,617.9769,401.90945,621.174,405.1065
73,595.9775,321.56665,599.0462,318.49792,593.93164,318.49792,604.1607,320.54373,590.8629,319.52084,610.29816,331.79572,584.72546,335.88736,624.6189,346.11642,579.6109,355.3226,621.5502,345.09354,578.588,371.68912,609.27527,362.48294,595.9775,365.55167,619.50433,386.00986,609.27527,384.98694,621.5502,404.42218,621.5502,405.4451
74,594.849,322.6667,597.96985,319.5458,592.76843,319.5458,603.17126,321.6264,590.68787,321.6264,610.45337,333.06955,585.48645,338.27097,625.01733,342.43213,579.24475,355.95584,629.17847,341.39185,578.20447,372.60043,610.45337,363.23785,595.8893,368.43927,620.8562,384.04358,607.3325,388.2047,626.0576,390.2853,621.8965,405.8896
75,594.51843,321.9325,596.6051,319.84583,592.43176,319.84583,601.8218,321.9325,589.3018,321.9325,609.12506,332.36578,584.08514,338.62573,621.645,337.5824,577.82513,356.36237,629.9917,340.7124,576.78186,370.969,610.1684,364.70905,594.51843,368.88232,620.6017,386.61896,605.99506,391.83563,629.9917,397.05225,621.645,405.39893
76,592.3988,321.41162,595.5997,319.2777,591.33185,319.2777,600.93445,321.41162,588.131,321.41162,608.4032,331.01425,582.7962,338.48294,622.2736,338.48294,577.46136,356.62125,630.80927,339.5499,575.32745,373.69257,607.3362,364.08994,592.3988,368.35776,613.738,384.36215,604.1353,390.7639,627.6084,404.63437,621.20667,403.56738
77,591.307,321.1466,594.641,318.92395,590.1957,318.92395,600.19763,321.1466,586.8617,321.1466,605.7543,332.2599,582.4164,337.81653,619.0902,338.92786,575.7484,357.82043,629.09216,341.1505,572.4144,373.37903,605.7543,365.59973,592.41833,371.15637,612.42224,386.71497,605.7543,392.2716,625.7582,411.16418,622.4242,405.60754
