frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
33,814.99915,486.9245,812.8177,484.74304,812.8177,489.10596,799.72894,495.65033,810.6362,497.8318,808.4548,500.01324,806.2733,513.102,806.2733,480.3802,797.54755,550.18665,806.2733,460.74707,801.91046,532.73505,806.2733,563.2754,814.99915,567.6383,821.5435,604.723,832.45074,609.08594,788.8217,633.0819,825.90643,652.71497
34,816.78546,493.6563,814.5903,493.6563,816.78546,495.8515,801.41925,504.6322,814.5903,504.6322,805.8096,509.02258,814.5903,522.19366,805.8096,482.68048,799.22406,555.1213,805.8096,462.9239,803.61444,537.5599,805.8096,570.4875,816.78546,572.6827,821.17584,610.0007,836.54205,612.19586,790.44336,631.95245,825.56616,656.09937
35,819.1178,500.72568,817.01935,500.72568,817.01935,500.72568,804.4286,509.11954,814.9209,511.218,810.72394,507.02103,810.72394,528.00574,808.6255,488.13486,796.03467,559.48267,802.3301,467.15024,806.52704,540.59656,808.6255,574.172,817.01935,576.2704,825.4132,611.94434,840.1025,616.14124,793.9362,632.92896,825.4132,658.1106
36,817.29297,499.50192,815.29565,497.50455,815.29565,499.50192,805.30884,509.48874,813.2982,509.48874,817.29297,511.48605,807.30615,531.4596,809.3036,495.50723,797.31946,561.42,801.3141,473.5363,803.3115,541.4464,811.3009,575.4014,817.29297,577.3988,827.2798,611.3539,839.2639,613.35126,795.322,633.3248,825.2825,657.2931
37,815.88495,497.95038,811.832,495.9239,813.85846,499.97687,803.72595,502.00342,809.8054,508.0829,809.8054,506.0564,807.77893,524.2949,805.75244,489.84436,795.61993,558.74554,795.61993,471.60583,801.69946,538.48047,809.8054,568.87805,813.85846,570.90454,826.0175,607.38165,836.15,611.43463,795.61993,633.7262,826.0175,656.01776
38,808.0753,491.74548,806.0781,491.74548,806.0781,493.74268,796.092,505.72607,806.0781,499.73438,798.0892,517.7094,810.0726,511.71777,802.0837,539.67896,806.0781,491.74548,802.0837,565.6429,792.09753,471.7732,802.0837,565.6429,814.067,563.6456,816.0643,601.59296,830.04486,605.5874,796.092,633.5486,826.05035,651.5236
39,806.0284,484.31598,802.04254,482.32306,802.04254,484.31598,792.0778,496.27362,802.04254,494.2807,802.04254,498.2666,806.0284,508.23126,798.05664,486.30896,806.0284,546.09717,790.0849,474.35132,796.0637,520.1889,804.03546,556.0619,812.0072,558.0548,812.0072,595.92065,823.96484,601.8995,796.0637,631.7936,825.9578,645.7442
40,798.03076,484.45355,794.15015,478.63263,798.03076,480.57294,784.4486,492.21478,796.09045,486.39386,790.26953,503.85663,805.792,503.85663,796.09045,488.33417,813.5532,532.9613,792.20984,472.8117,792.20984,511.61792,798.03076,546.54346,813.5532,548.4838,805.792,589.2303,821.3145,595.0512,794.15015,629.9768,825.1951,641.6187
41,794.4149,475.87048,792.4781,473.93365,790.54126,475.87048,782.794,487.4914,786.6676,481.68097,796.35175,495.2387,794.4149,504.9228,800.22534,475.87048,809.9094,510.73322,784.73083,470.06006,790.54126,504.9228,796.35175,545.59595,809.9094,545.59595,798.2885,586.2691,817.65674,592.0796,790.54126,628.8791,819.5935,638.5632
42,784.5833,471.4621,780.76587,471.4621,782.6746,471.4621,771.2224,484.823,782.6746,479.09692,778.8572,502.00134,796.0355,492.45782,815.12256,484.823,817.03125,482.9143,805.57904,486.7317,807.48773,482.9143,790.3094,545.9014,809.3964,543.99274,792.21814,584.0755,815.12256,589.8016,786.492,629.88434,813.2138,637.5191
43,777.9425,469.23706,775.92896,469.23706,777.9425,469.23706,765.86096,483.3322,775.92896,479.305,771.90173,495.41376,790.02405,491.3866,802.1057,483.3322,810.16003,473.26422,810.16003,471.25067,814.18726,461.18268,785.99695,541.7264,804.11926,541.7264,785.99695,584.01184,812.1736,588.039,781.9697,628.31085,812.1736,636.36523
44,775.3751,468.83838,770.9429,468.83838,773.159,471.0545,762.0785,482.135,773.159,479.91888,766.5107,499.8639,786.4556,490.99945,797.5362,486.56726,810.8328,466.62225,799.75226,482.135,813.04895,440.029,782.02344,544.18604,801.9684,544.18604,779.8073,586.29205,808.6167,590.7243,775.3751,628.3981,810.8328,637.2625
45,769.3438,470.28534,767.1969,472.43225,769.3438,472.43225,758.6093,483.16675,769.3438,481.01984,760.7562,502.48883,784.37213,491.75433,760.7562,491.75433,805.8411,465.99158,762.90314,476.72607,810.1349,440.22876,780.0783,549.72064,799.4004,547.5737,773.63763,588.3648,807.98804,592.6586,767.1969,627.009,810.1349,639.8904
46,767.912,478.76672,765.78815,476.64288,767.912,476.64288,755.16895,489.38593,767.912,483.0144,757.2928,506.37665,782.7789,491.50977,763.6643,497.8813,801.89343,472.3952,763.6643,478.76672,799.76965,453.28058,776.40735,550.97736,795.5219,548.8535,767.912,587.08264,804.01733,595.578,761.54047,625.3118,808.265,640.1787
47,763.41833,481.5948,759.6649,481.5948,763.41833,479.71808,750.2811,489.1018,763.41833,483.47156,752.15784,507.86926,778.4324,492.8553,765.29517,509.74597,793.4463,483.47156,778.4324,485.34833,787.81604,474.08783,769.0486,547.2809,791.5696,545.4042,761.5416,584.8158,800.95325,592.32275,757.7881,626.1042,808.4602,637.3647
48,752.3898,484.32544,750.5748,484.32544,754.2047,482.5105,745.13,487.95532,757.8346,482.5105,746.94495,506.10468,774.169,489.77026,752.3898,524.254,785.0586,495.21503,772.35406,502.4748,781.4287,491.5852,765.0943,547.8482,786.87354,544.2183,756.01965,584.1469,797.7632,589.5917,756.01965,625.8904,806.8378,633.15015
49,743.2103,486.8636,739.6392,485.07806,746.78143,481.50696,739.6392,486.8636,753.9237,481.50696,741.42474,502.93365,769.9937,490.43475,743.2103,524.36035,769.9937,490.43475,757.4948,519.00366,764.637,490.43475,759.28033,549.35815,780.70703,545.78705,750.35254,585.06934,793.20593,586.85486,755.7092,626.1372,803.9193,627.9227
50,738.18286,484.5128,734.57336,482.70798,741.7924,479.09842,734.57336,482.70798,749.01154,479.09842,734.57336,502.56046,763.4497,489.9271,734.57336,527.8272,767.0592,504.36526,743.59717,522.4129,750.8163,520.60815,752.62103,549.4845,774.2783,545.87494,743.59717,585.5799,785.10693,583.77515,754.42584,627.08966,797.74036,619.87054
51,733.73224,482.5356,733.73224,479.05472,733.73224,479.05472,728.51086,482.5356,744.17505,477.31424,730.25134,501.6807,756.3583,491.23795,728.51086,529.5281,759.8392,508.64255,730.25134,512.1234,737.2132,512.1234,745.91547,548.6731,768.5415,545.1922,738.9536,585.2228,775.5033,581.7419,754.6178,625.2534,789.427,613.0702
52,729.66693,482.53055,729.66693,477.33853,727.9363,479.06924,722.74426,482.53055,738.3203,477.33853,724.4749,501.56796,750.435,491.18393,721.0136,529.25867,750.435,513.6826,721.0136,510.22128,727.9363,510.22128,741.7816,548.296,762.5497,544.8347,734.85895,588.10144,764.28033,577.7174,753.8963,626.17615,778.1257,605.4081
53,724.9546,482.09674,724.9546,476.91608,719.7739,476.91608,716.3202,480.3698,731.8622,476.91608,719.7739,501.09247,743.9503,492.458,716.3202,528.72266,743.9503,516.63446,716.3202,511.4538,723.2278,509.72687,737.04285,549.44525,756.0386,545.9915,730.13525,587.43677,750.8579,577.07544,752.58484,627.15515,766.3999,602.9787
54,716.11774,480.531,717.88983,475.2149,714.3457,476.98694,710.80164,480.531,724.97797,475.2149,714.3457,498.25146,737.38226,491.16327,710.80164,530.14825,735.6102,519.516,710.80164,524.8321,726.75,546.0966,732.06616,546.0966,749.7866,544.3246,726.75,588.6257,739.1543,576.2214,753.3307,625.8386,751.55865,602.802
55,707.0714,479.59103,707.0714,476.1154,707.0714,476.1154,705.3336,477.85324,717.4985,474.37753,707.0714,496.96945,731.4012,490.0181,703.59576,526.51276,729.6634,519.5614,707.0714,516.08575,719.2363,538.6777,726.1877,542.1533,741.82825,540.41547,727.92554,589.075,727.92554,575.1723,753.9931,623.83185,734.8769,604.7156
56,702.29193,475.3408,702.29193,471.80026,700.5217,471.80026,696.9812,475.3408,711.14325,471.80026,698.75146,494.81363,723.53503,487.73257,695.21094,521.36743,712.9135,514.2864,700.5217,528.4485,712.9135,533.7592,719.99457,540.8403,734.1566,537.29974,723.53503,585.0967,718.2243,570.93463,751.8592,620.50183,712.9135,602.7993
57,693.94293,474.2301,693.94293,469.07947,693.94293,469.07947,690.50916,472.51318,704.24426,469.07947,692.2261,491.39893,714.5456,486.2483,688.7923,518.8691,726.5638,512.0015,690.50916,506.8509,705.9611,534.32104,712.8287,537.7548,726.5638,536.03796,721.4131,582.3938,704.24426,561.7912,748.88324,613.2977,693.94293,596.1289
58,685.60693,471.41293,685.60693,467.96567,685.60693,466.24203,683.8833,469.6893,695.9487,466.24203,685.60693,488.64926,708.01416,485.202,680.43604,516.2274,716.6323,509.33286,682.15967,507.60922,699.396,530.0165,704.5669,535.1874,718.35596,533.46375,714.9087,580.00183,695.9487,564.48914,745.9341,611.0272,682.15967,597.23816
59,680.31714,468.58032,678.5704,466.83356,682.0639,465.0868,676.8236,468.58032,689.0509,465.0868,678.5704,487.79468,701.27826,484.30115,675.07684,517.48956,711.7588,508.75574,678.5704,501.76874,690.79767,524.47656,697.7847,533.2104,710.012,531.4636,704.7717,578.6261,685.55743,561.1585,736.21344,606.5742,675.07684,599.5872
60,672.23553,468.74136,673.9616,465.28915,672.23553,463.56308,670.5094,467.01523,684.3182,465.28915,672.23553,486.0023,694.67474,480.824,672.23553,513.61975,705.03125,506.71536,672.23553,513.61975,684.3182,518.798,689.49646,532.60675,703.3052,529.15454,694.67474,574.03296,675.6877,556.77203,727.47046,606.82874,672.23553,598.19824
61,666.5871,465.51804,664.8803,462.10452,666.5871,462.10452,664.8803,463.81125,678.53436,462.10452,666.5871,482.58554,688.77484,479.17203,666.5871,509.89352,700.7221,503.06656,661.4668,504.7733,685.3613,511.6003,683.6546,530.3746,697.3086,528.66785,685.3613,573.0434,668.2938,557.6826,717.7896,603.7649,671.70734,598.64465
62,658.3622,461.4196,656.6156,457.92648,658.3622,456.1799,658.3622,459.67307,672.3347,456.1799,663.60187,477.1387,682.8141,473.64554,665.34845,505.0837,693.2935,496.35092,654.8691,501.5906,679.321,506.8303,679.321,526.0425,689.80035,522.5494,675.8278,566.2135,665.34845,555.73413,707.26605,599.39825,670.58813,597.6517
63,652.19434,455.11713,652.19434,451.55615,652.19434,449.77563,653.97485,453.3366,666.43823,449.77563,659.3163,471.14148,677.12115,467.5805,662.87726,501.4098,687.80414,490.72687,666.43823,524.55615,662.87726,499.62933,675.3407,519.21466,686.0236,515.6537,666.43823,554.82446,666.43823,553.04395,694.9261,593.9952,669.9992,595.7757
64,645.146,447.8205,645.146,444.28882,646.91187,444.28882,646.91187,446.0547,661.0386,442.523,653.9752,463.71307,671.6336,460.1814,655.741,486.669,683.9945,481.37146,659.27277,509.62494,653.9752,490.20068,669.8678,513.1566,678.69696,509.62494,662.80444,555.53674,664.57025,552.0051,683.9945,589.08777,668.1019,590.8536
65,642.00366,443.78128,640.1013,439.9766,642.00366,439.9766,642.00366,441.87894,657.2223,438.07425,649.6129,458.9999,666.734,453.29294,649.6129,483.73032,680.0503,476.12094,657.2223,506.55832,664.83167,472.3163,662.9293,508.46066,676.2456,504.65598,659.12463,550.3121,661.027,542.7027,672.44104,588.35876,666.734,588.35876
66,636.7208,440.18066,636.7208,438.33972,638.56177,436.49884,638.56177,438.33972,651.4481,434.6579,645.9254,453.06708,662.49365,449.38525,644.0845,480.6808,675.38007,473.31714,629.3572,484.3626,656.9709,478.83984,660.6527,502.7718,673.5391,499.0899,653.28906,545.1128,658.8118,537.74915,662.49365,585.6129,666.1755,576.4083
67,633.30963,438.6728,633.30963,434.99567,638.8253,433.1571,633.30963,434.99567,646.17957,433.1571,640.6639,453.38135,659.0495,447.86566,633.30963,480.95978,673.758,471.76697,620.4397,482.79834,653.5338,475.4441,655.3724,499.3454,668.2423,495.66827,648.0181,539.79376,653.5338,536.11664,653.5338,578.4036,660.88806,572.88794
68,632.3607,438.55963,630.6085,433.30304,632.3607,433.30304,628.85626,436.80743,641.12177,433.30304,634.1129,454.32953,653.38715,449.07288,627.10406,475.35596,667.40485,471.85156,623.5997,482.3648,653.38715,482.3648,651.63495,499.88684,665.6526,496.38245,642.87396,536.68317,649.88275,534.93097,642.87396,582.24054,655.13934,569.9751
69,627.8264,440.05957,627.8264,434.9693,627.8264,434.9693,624.43286,438.3628,636.3102,434.9693,629.5232,455.33038,649.8843,451.9369,627.8264,482.47858,665.15515,473.99475,614.2523,484.17535,648.1875,484.17535,648.1875,502.83966,661.7616,499.44617,638.00696,540.1684,644.794,533.38135,634.61346,585.9809,648.1875,569.0133
70,619.8672,448.07196,618.12305,444.58368,619.8672,442.83954,618.12305,444.58368,632.0762,441.0954,621.6113,462.0251,644.28516,455.04852,612.8906,486.4431,659.9824,479.46655,605.91406,493.41968,640.7969,495.16382,646.0293,509.11694,659.9824,505.62866,632.0762,545.7439,640.7969,535.27905,625.0996,589.3475,642.541,564.92944
71,614.87164,453.7435,614.87164,448.62558,618.28357,446.9196,613.16565,450.33157,626.8135,446.9196,616.5776,469.09732,640.4613,460.5674,608.0477,496.3929,657.52106,482.7451,597.8118,504.92282,652.40314,501.51083,640.4613,511.74673,654.1091,510.04074,623.4015,550.98425,637.0493,539.04236,621.69556,591.9276,631.9314,564.63196
72,611.5015,459.86755,611.5015,458.1844,611.5015,453.13507,609.8184,458.1844,623.2833,453.13507,614.86774,473.3324,638.43134,468.28308,606.4522,503.62842,656.94556,486.7973,592.9873,517.0933,656.94556,501.9453,635.0651,517.0933,650.2131,513.7271,614.86774,554.12177,631.69885,537.29065,618.234,592.8334,624.96643,567.5867
73,616.02985,460.1336,614.4158,456.90546,612.8017,458.51953,607.9595,464.97583,620.8721,458.51953,609.57355,482.73065,635.39874,474.66028,603.11725,513.398,654.76764,489.18695,591.8187,524.69653,657.9957,508.55585,630.5565,527.9247,645.0832,524.69653,601.5032,550.5217,622.48615,542.45135,611.1876,582.8032,628.94244,574.73285
74,612.10114,466.46988,612.10114,462.1508,610.6615,463.59048,604.9028,469.3492,617.85986,463.59048,606.34247,486.62534,633.69635,477.98727,602.02344,516.8585,652.4121,495.2634,589.06635,529.8157,656.73114,512.53955,623.6186,526.9363,642.3344,526.9363,597.7044,545.6521,619.29956,542.7727,602.02344,577.3251,627.9376,575.8854
75,604.01495,472.52737,602.59576,468.27,602.59576,468.27,601.17664,471.10825,616.7872,466.85086,602.59576,488.1379,630.9786,481.0422,598.3384,517.9398,649.42737,499.49106,588.40436,530.7121,655.10394,515.10156,619.6254,529.29297,639.4934,530.7121,595.50006,542.0652,621.0446,544.9035,588.40436,576.1245,626.7211,574.70544
76,602.2665,473.1894,602.2665,470.41144,602.2665,469.02246,599.4885,471.8004,614.76733,469.02246,598.09955,488.46814,628.6571,482.91223,593.9326,513.4698,643.9359,500.969,588.3767,531.52655,652.2698,516.24774,614.76733,530.1376,635.602,530.1376,593.9326,550.9722,625.87915,545.4163,574.4869,578.75183,625.87915,573.1959
77,605.8148,472.14624,604.3273,469.17133,604.3273,469.17133,599.865,472.14624,614.7395,469.17133,598.37744,488.50836,628.1267,484.04596,592.4276,512.30774,640.02637,506.3579,587.9652,530.1573,651.92615,518.25757,608.7897,528.6698,629.61414,527.1824,593.91504,555.44415,628.1267,545.0319,567.14075,579.2435,625.15173,574.7811
78,612.40875,473.90277,610.8366,470.75842,609.26447,470.75842,602.9758,472.33063,617.12524,470.75842,599.8315,489.62433,628.1303,488.0522,593.5429,510.06232,639.1354,511.63446,588.8264,527.356,653.2848,521.06744,602.9758,533.64465,621.8417,533.64465,590.39856,557.227,632.84674,544.6498,565.2441,579.2372,631.2746,576.09283
