frame 0
pose 0
460.5185 228.00298 0.7362952
456.00345 228.00298 0.714666
463.0985 228.648 0.7862992
452.77844 229.29298 0.57188284
472.12857 242.83809 0.653972
446.32837 243.48311 0.67410654
477.2886 258.96326 0.5954423
440.52335 258.96326 0.5761914
474.7086 270.5733 0.7350835
443.10336 272.5083 0.56001383
468.90356 278.31335 0.5852115
452.13342 278.31335 0.596316
469.22604 289.60095 0.11201078
448.5859 289.60095 0.12272502
471.80606 289.60095 0.067148
445.03836 273.79834 0.0566185
pose 8
71.46646 271.00226 0.8371568
74.112076 267.03384 0.8872767
68.82085 268.35666 0.86666363
76.757675 269.67944 0.5703933
63.529636 271.00226 0.76911384
78.08049 288.19873 0.54719996
56.915607 288.19873 0.57795614
84.69452 308.04083 0.349104
58.238407 308.04083 0.43242472
86.01732 315.97766 0.31234804
79.403305 317.30048 0.64022106
78.08049 346.40216 0.29821557
59.561214 345.07938 0.29978243
66.17525 380.7951 0.19104496
62.20682 382.11792 0.28265867
65.51384 399.9758 0.12187138
60.222614 399.9758 0.18561101
pose 9
548.06165 133.07004 0.6324356
549.1259 131.47365 0.61275357
546.99744 131.47365 0.6081313
551.78656 133.07004 0.47233054
544.8689 133.07004 0.4919592
556.0436 144.2447 0.6395764
540.0798 144.77684 0.7550229
557.63995 160.74066 0.37363648
537.4191 159.14427 0.5177115
558.1721 173.51172 0.21591763
533.6942 168.19044 0.35872278
553.38293 175.1081 0.38692182
541.67615 174.57597 0.42279786
553.649 186.01671 0.0658468
544.07074 186.01671 0.06582929
563.49335 178.833 0.037555292
545.13495 186.01671 0.021502161
pose 10
751.2312 135.61853 0.53228116
752.3572 133.36656 0.54004395
749.54224 133.36656 0.49682024
755.1721 133.92955 0.42017424
747.2903 134.49254 0.46561885
760.239 144.06339 0.63211
739.9714 144.62637 0.59338003
760.239 158.13814 0.28921828
737.7194 158.13814 0.3150158
759.676 153.63422 0.19853108
750.6682 154.7602 0.32842466
755.7351 171.64992 0.34741226
742.7863 173.33888 0.3652081
755.7351 185.16168 0.11024849
745.0383 186.85066 0.14971805
756.0166 188.25813 0.08223345
745.8828 188.25813 0.06428371
pose 11
369.06848 172.36383 0.3025728
371.5686 168.61363 0.4452171
367.1934 168.61363 0.36538765
379.69403 165.48846 0.16645834
368.44345 154.8629 0.138155
385.31934 180.48926 0.19801101
359.693 181.73932 0.17411202
387.19443 186.7396 0.023739366
364.69324 188.61469 0.040532432
379.069 168.61363 0.030935438
367.81842 172.98886 0.04464127
374.6938 178.61417 0.044475093
369.06848 185.48952 0.043438725
379.069 200.49031 0.03599966
364.69324 201.74039 0.035394676
379.69403 180.48926 0.06833994
376.56888 180.48926 0.06699913
pose 12
1077.9915 290.9685 0.8785478
1081.4641 287.49585 0.91634417
1078.8596 287.49585 0.84203166
1090.1459 290.10034 0.792156
1090.1459 290.10034 0.47376367
1094.4867 310.93643 0.6393409
1086.6731 307.46375 0.5912618
1092.7504 338.71786 0.55047524
1080.596 331.77252 0.3646507
1077.1233 346.5314 0.7355756
1073.6506 343.05872 0.54519945
1093.6185 350.87225 0.48870826
1085.8049 348.26773 0.40240762
1062.3644 352.60858 0.24421978
1059.7599 349.13593 0.38004825
1046.3032 371.27423 0.04176632
1074.0847 371.27423 0.06142741
pose 13
508.88153 148.697 0.17994629
509.85687 149.1847 0.14101714
507.41852 148.697 0.13754837
511.80762 149.67236 0.0485013
504.49243 149.67236 0.10364663
519.6105 158.93828 0.048005607
499.12793 155.52452 0.04617724
531.8025 138.45573 0.07262517
507.9062 146.74629 0.038598713
534.48474 162.1082 0.10121685
534.48474 159.18213 0.035952806
521.07355 162.35204 0.02990509
503.51703 179.90851 0.028614271
520.5858 183.80995 0.101976976
506.4431 185.273 0.09838549
520.09814 191.61282 0.050880536
505.46777 191.12514 0.037536293
pose 14
619.0061 321.4137 0.9258551
622.0405 318.37924 0.9306644
616.9831 318.37924 0.89121777
627.09796 320.4022 0.9241023
614.96014 319.39072 0.95170325
637.2128 330.51706 0.8088805
611.92566 331.52856 0.8943099
649.3507 341.64343 0.906168
609.9027 346.70084 0.8251215
646.3162 352.76978 0.8011356
606.8682 363.89612 0.7827271
638.2243 360.86166 0.70816827
623.05206 360.86166 0.73671323
639.23584 388.1718 0.90137804
609.9027 379.06842 0.85369766
643.2818 416.49344 0.8501257
611.92566 406.37857 0.8346958
pose 15
637.64777 237.26212 0.7129157
639.37054 234.67798 0.76193225
635.0636 234.67798 0.73117375
642.81604 235.53934 0.760555
631.6181 235.53934 0.7684742
647.9843 247.59866 0.78951085
626.4498 248.46005 0.8102157
652.2912 262.2421 0.7356914
623.00433 263.1035 0.68463206
646.26154 271.7173 0.78162897
632.4795 270.8559 0.73426104
646.26154 278.6083 0.65132546
630.7567 279.4697 0.63867766
647.1229 300.1428 0.49943885
631.6181 298.42 0.54840815
649.7071 319.9545 0.44070217
632.4795 319.9545 0.48164082
frame 1
pose 0
617.427 321.8864 0.9609223
619.7534 318.3968 0.939457
616.2638 319.56 0.93562406
625.5695 319.56 0.9158526
612.7741 319.56 0.92904466
636.0385 331.19217 0.8529033
610.4477 332.3554 0.9026843
647.67065 341.66113 0.92364985
609.2845 348.64044 0.86361027
645.34424 353.29333 0.8733312
605.7948 364.92554 0.8301852
637.2017 361.43585 0.7737122
620.9167 361.43585 0.7733536
638.3649 389.35312 0.88397086
609.2845 380.04736 0.8409724
643.0178 416.10715 0.8800081
610.4477 405.63818 0.8777714
pose 1
469.25122 469.52686 0.81635606
466.98657 469.52686 0.84437853
464.72186 469.52686 0.8541459
457.9278 476.32092 0.68929213
462.4572 480.85028 0.8734005
469.25122 478.58557 0.8232344
457.9278 503.49707 0.86204636
469.25122 460.46814 0.91904527
444.33972 530.6732 0.95031154
476.0453 437.82135 0.9443975
451.1338 517.08514 0.9064946
462.4572 544.26135 0.6884038
466.98657 548.79065 0.8209162
466.98657 591.8196 0.8590976
476.0453 591.8196 0.9329182
446.60443 628.0545 0.88310313
462.4572 639.3779 0.8933646
pose 2
164.02733 376.51083 0.8739081
162.21318 373.78958 0.8942168
160.39903 374.69666 0.88231015
153.14243 380.13913 0.47374627
153.14243 379.23206 0.8136677
159.49196 395.5594 0.42709544
153.14243 400.0948 0.55960435
173.09808 420.95752 0.5704495
165.84148 427.30704 0.42328238
188.51836 431.8424 0.69269466
185.79713 439.099 0.63144237
169.46979 445.44855 0.25479686
162.21318 446.3556 0.3407401
201.2174 440.00607 0.10074553
199.40326 452.70514 0.15679535
213.46292 464.95062 0.034860082
213.46292 459.50818 0.028307328
pose 3
188.05579 239.70744 0.87679935
190.11021 236.62581 0.87806374
186.00136 237.653 0.8597674
193.19185 238.68022 0.8517015
181.8925 238.68022 0.83603364
199.35515 252.03401 0.8446966
176.75644 253.06123 0.84337115
204.49121 265.38776 0.7564704
174.70201 267.4422 0.74711746
203.464 277.71436 0.6719621
180.8653 281.82318 0.43972516
198.32793 284.90485 0.7142034
183.94693 284.90485 0.7180331
198.32793 309.55798 0.62886363
186.00136 309.55798 0.6199141
197.3007 334.21112 0.4573421
184.97415 335.23834 0.45995423
pose 4
232.33412 236.4463 0.7169124
233.7835 233.54753 0.7770435
230.16002 233.54753 0.74316347
235.95757 236.4463 0.5327097
226.53658 236.4463 0.60642153
238.85634 248.7661 0.74513793
221.4637 249.49077 0.6697781
243.20451 259.63647 0.61447
218.56494 264.70935 0.5693899
246.10329 270.5069 0.64394104
229.43532 270.5069 0.36784443
238.13164 277.75378 0.5919073
225.08717 277.75378 0.5792391
238.13164 300.2193 0.35623553
227.26125 299.49457 0.37272266
234.87053 309.27795 0.14879328
227.62361 309.27795 0.16593668
pose 5
816.20215 241.2055 0.84085995
818.3251 239.08255 0.8238452
814.6099 239.08255 0.87092847
821.5095 240.67477 0.7841698
811.95624 240.14401 0.8083685
827.3476 252.35095 0.7412106
806.64886 252.88171 0.70914674
830.0013 267.21158 0.59849054
802.9337 265.6194 0.56530607
827.3476 277.29556 0.59356713
808.77185 275.70337 0.5807366
823.63245 275.70337 0.59162265
812.487 275.70337 0.53918785
824.1632 279.41852 0.7284787
810.364 278.8878 0.64882594
821.24414 288.70642 0.09241454
812.7524 288.70642 0.12676452
pose 6
1078.0664 290.66824 0.88750345
1081.5372 287.19745 0.8607047
1078.9342 287.19745 0.82493716
1091.082 291.53595 0.8556235
1090.2142 290.66824 0.5567429
1095.4205 309.7577 0.62120396
1085.8757 307.1546 0.6175453
1094.5527 337.52417 0.44799453
1081.5372 330.58258 0.45572335
1077.1987 345.3335 0.6969645
1071.9926 340.995 0.54135805
1095.4205 349.672 0.42705077
1084.1404 346.2012 0.34847653
1048.9984 359.65057 0.39896342
1048.9984 354.44437 0.40063724
1114.51 367.02606 0.05570316
1048.9984 371.79843 0.02681515
pose 7
750.2209 135.35902 0.6981572
752.1206 133.45934 0.6950173
748.9544 133.45934 0.660204
754.6535 134.09256 0.72965336
746.4215 134.09256 0.7110395
759.0861 143.591 0.7598122
740.08923 143.591 0.72561556
759.71936 156.88882 0.5507589
738.1895 154.98914 0.5963822
745.155 154.98914 0.12129495
752.1206 154.98914 0.54297465
754.02026 167.0205 0.4409336
741.9889 168.92018 0.50624084
755.92 191.0832 0.22652382
743.2554 188.5503 0.28757468
753.07043 192.66629 0.10267419
742.9388 192.66629 0.11117824
pose 8
457.70984 230.73146 0.7537136
460.2886 227.50798 0.76038325
455.77573 228.1527 0.75318813
462.8674 228.1527 0.7417731
452.55225 229.44206 0.55898905
471.89313 242.98067 0.6718094
446.10532 243.62538 0.68391585
477.0507 259.09808 0.5751453
440.30304 258.45337 0.5949548
475.1166 271.3473 0.69649464
442.88184 271.3473 0.64272916
468.66965 278.43893 0.5515626
452.55225 277.14954 0.56994545
468.992 289.72113 0.10323872
452.22992 289.72113 0.1327912
473.8272 286.81998 0.0609684
444.81592 273.9261 0.038257666
pose 9
546.9957 134.40935 0.6260462
547.509 132.86961 0.6122081
545.456 132.86961 0.62371784
550.07526 134.40935 0.5423877
543.403 133.38286 0.38159564
555.2077 144.16103 0.6339596
539.8103 144.67427 0.7008172
556.2342 158.5319 0.25237206
537.2441 155.96567 0.53518856
538.27057 162.63786 0.12154831
536.2176 162.12462 0.32546434
551.615 167.25708 0.22712521
540.8368 167.77032 0.2803501
544.94275 182.65445 0.064600885
538.7838 182.1412 0.08184707
554.69446 178.03523 0.057145566
539.8103 182.1412 0.11891975
pose 10
1077.5657 290.0528 0.88405514
1081.771 287.24933 0.8783082
1078.9675 285.8476 0.86050224
1091.583 291.45453 0.83624303
1084.5745 288.65106 0.5491615
1095.7883 308.2754 0.7749923
1084.5745 306.87366 0.6894417
1094.3865 336.31006 0.70715183
1081.771 332.10486 0.5256837
1077.5657 346.1222 0.83779067
1071.9587 341.917 0.6414691
1092.9849 351.72913 0.5488388
1084.5745 348.92566 0.5736043
1048.1294 357.33606 0.6988746
1048.1294 354.5326 0.49692068
1048.1294 396.58466 0.5741927
1055.138 396.58466 0.41525483
pose 11
924.12415 178.88852 0.8019726
925.3179 177.29692 0.79364896
922.93054 176.89902 0.79082537
928.10315 177.29692 0.7482549
919.7473 177.29692 0.82042456
934.0718 183.66335 0.5661161
915.7683 183.66335 0.6497599
935.6633 185.25494 0.35558447
911.39136 186.05075 0.5232809
918.15564 187.24446 0.33654052
925.7158 185.65285 0.43764213
931.6843 199.5794 0.39224902
918.9514 199.97731 0.40472156
936.4591 184.06125 0.30265647
911.7892 184.06125 0.10723953
922.5326 188.04025 0.24416147
924.12415 188.04025 0.19470508
pose 12
509.40924 152.47206 0.5353813
510.38037 150.52983 0.65868425
507.95258 151.0154 0.57615554
512.80817 151.50095 0.3582074
505.52478 151.50095 0.23576362
515.72156 161.69768 0.18727224
502.61145 162.18323 0.14763497
514.26483 152.47206 0.036091298
501.64032 177.7211 0.066986084
533.93 161.4549 0.08590718
511.3515 155.38542 0.083240844
514.26483 182.09113 0.03592635
507.95258 163.63991 0.06682327
514.7504 183.06226 0.23247236
506.9815 183.06226 0.16253397
515.23596 187.91783 0.2466892
506.4959 188.88895 0.13683203
pose 13
73.72688 293.07126 0.30472544
76.124405 289.0754 0.2366936
71.32936 290.67374 0.29141098
80.12027 291.47293 0.1304895
65.73514 292.2721 0.29620248
80.91943 302.66135 0.41801956
58.542576 305.05887 0.3272959
84.91531 314.64896 0.25659123
60.14092 305.85806 0.3689488
83.316956 315.44812 0.25601545
79.32109 316.2473 0.6751822
76.92357 352.2101 0.12569794
57.743404 348.21426 0.1099827
79.32109 316.2473 0.050268807
57.743404 303.46054 0.038808342
85.71448 364.19772 0.0907378
78.52193 322.6407 0.055512458
pose 14
788.6659 156.38268 0.70492584
790.1476 154.53055 0.7176295
787.1842 154.53055 0.7491801
793.111 155.2714 0.6492414
784.9617 154.90097 0.69382936
797.18567 164.90244 0.45402452
779.7757 165.27286 0.6196227
797.5561 179.34898 0.5102196
778.6644 180.08984 0.6327319
786.8138 180.08984 0.32438606
791.62933 179.71942 0.351032
793.85187 187.12791 0.34496608
783.8504 187.12791 0.35317278
793.85187 188.6096 0.07908861
782.9243 189.16524 0.052927755
789.592 189.16524 0.043717682
787.36945 189.16524 0.0322355
frame 2
pose 0
616.2256 321.211 0.94257253
618.5642 318.87234 0.97354794
613.8869 318.87234 0.9606905
624.4109 320.0417 0.9612278
611.5482 320.0417 0.90336484
633.76556 331.73502 0.83295745
609.2096 332.90433 0.9017899
645.4589 341.08966 0.89711165
606.8709 348.10568 0.868442
645.4589 353.95233 0.89197785
604.5322 363.307 0.8577246
636.10425 360.96832 0.7744906
619.7336 359.799 0.77971494
637.27356 387.863 0.8760726
608.0402 378.50833 0.8480083
643.12024 415.92697 0.87735224
609.2096 404.23367 0.88077277
pose 1
471.9031 478.4061 0.8911809
469.63425 476.13724 0.82622415
469.63425 478.4061 0.8502794
465.09647 480.67496 0.6464592
462.82755 485.21274 0.9070616
469.63425 485.21274 0.82017714
456.0209 510.1705 0.8671465
469.63425 462.5239 0.8834487
442.40756 537.3971 0.9030491
474.17197 442.1039 0.9255807
451.48312 523.7838 0.9087369
462.82755 548.7416 0.6934328
467.36533 553.2793 0.8378883
469.63425 594.11926 0.86514294
476.4409 594.11926 0.9045406
449.21426 628.1526 0.86649525
462.82755 641.76587 0.9163245
pose 2
164.17722 375.66428 0.87622464
162.39073 373.8778 0.8997616
160.60426 374.77103 0.885121
152.56514 380.13046 0.49486342
152.56514 380.13046 0.83584046
159.71103 395.31546 0.40757143
152.56514 399.78165 0.5573671
173.10957 420.32608 0.5855938
165.96368 427.47195 0.4086247
188.29459 431.93814 0.71204644
185.61487 439.08405 0.62729895
169.53662 444.44345 0.271809
163.28397 447.12317 0.3434106
201.69312 442.65698 0.14287823
199.01343 451.58932 0.19008262
212.85858 463.648 0.044739973
161.4975 458.73523 0.029832741
pose 3
188.01271 239.76402 0.8742186
190.05913 236.69438 0.8770477
185.9663 237.7176 0.8611522
193.12875 238.7408 0.8463149
181.87346 238.7408 0.83534634
199.26802 252.04253 0.84234387
176.75742 253.06572 0.8413735
204.38405 265.34424 0.7492074
174.711 268.41388 0.7511648
203.36086 277.62274 0.64997876
180.85025 281.71558 0.44343445
198.2448 284.78522 0.71746993
183.91988 284.78522 0.71747035
198.2448 310.36542 0.6328565
185.9663 310.36542 0.61259747
197.2216 334.92242 0.46174115
184.94308 334.92242 0.47144884
pose 4
232.50195 236.75235 0.7217785
233.88739 233.9815 0.7887021
230.4238 233.9815 0.7420142
235.96555 236.05963 0.5270668
226.96024 236.05963 0.5931123
238.73642 248.52856 0.71488357
221.41849 249.22128 0.6704732
243.58545 258.9193 0.60962903
219.34033 264.46106 0.54678947
246.3563 270.00278 0.6100992
229.73108 270.6955 0.32795855
238.73642 276.23724 0.53878254
225.5748 276.23724 0.6018698
238.0437 297.71146 0.29082668
227.65295 296.32605 0.3362757
237.69733 305.6777 0.13216817
227.9993 305.6777 0.13954446
pose 5
816.2448 241.30856 0.84534484
818.3632 239.19016 0.824567
814.12646 239.19016 0.85314345
821.54083 240.77896 0.7950696
811.47845 240.24936 0.81290984
827.3664 252.43015 0.7425817
806.71204 252.95975 0.70153487
830.0144 267.7885 0.5857176
803.0048 267.2589 0.58466965
826.3072 277.32132 0.5694465
808.83044 275.7325 0.59224474
823.65924 275.7325 0.5959541
812.53766 275.7325 0.53476524
824.18884 279.4397 0.74998975
810.41925 278.3805 0.7016976
821.276 288.7077 0.09227948
812.8024 288.7077 0.11402568
pose 6
1077.7883 290.0126 0.9046631
1081.3064 287.37402 0.885482
1078.6677 287.37402 0.83415675
1090.9812 290.89215 0.85872585
1090.9812 290.89215 0.5505593
1095.3789 308.48276 0.6381757
1086.5835 307.60324 0.5880632
1092.7402 337.50726 0.47596526
1083.0654 331.35056 0.41641206
1076.9087 345.42303 0.66458106
1071.6316 341.90494 0.46280634
1095.3789 350.70023 0.444156
1086.5835 347.1821 0.3391632
1048.324 357.29672 0.37406558
1048.324 355.53766 0.39753982
1114.7285 368.29083 0.039741054
1055.3604 373.12827 0.025064802
pose 7
750.2226 135.43103 0.70020014
752.0988 132.92935 0.703283
748.97174 132.92935 0.67167324
754.6005 134.18018 0.7385194
746.47003 134.18018 0.7153213
758.97845 143.5615 0.76108384
740.2158 143.5615 0.71720475
759.6039 157.32071 0.53821415
737.7142 154.81903 0.6139076
745.21924 154.81903 0.1573994
752.0988 154.81903 0.5565284
754.6005 169.82913 0.42052573
742.0921 169.82913 0.50762856
755.22595 189.21713 0.2093235
742.7175 187.96631 0.26772198
753.037 192.03152 0.113363065
741.7794 192.03152 0.13575119
pose 8
457.67538 230.07314 0.7508337
460.2557 227.49278 0.75842416
455.7401 227.49278 0.746133
462.83606 228.1379 0.7440355
452.51468 229.42805 0.5558351
471.86725 242.97484 0.6750953
446.70892 243.61992 0.68303126
477.02792 259.10196 0.5782137
440.2581 259.10196 0.59461576
475.09268 271.35858 0.6962419
442.8384 271.35858 0.6406305
468.6418 278.4545 0.5522844
452.51468 277.16434 0.5722397
468.96436 289.7435 0.09560633
452.19214 289.7435 0.12818682
473.8025 286.8406 0.061649885
444.77368 273.9389 0.040895905
pose 9
547.01654 134.44687 0.6151777
547.5297 132.90729 0.5904943
545.4769 132.90729 0.60627913
550.0957 134.44687 0.52734375
543.42413 133.42049 0.3684458
555.22766 144.19759 0.62596893
539.8318 144.71078 0.7012508
556.254 159.08026 0.25371087
537.2658 156.00108 0.53559905
538.2922 162.67262 0.12281252
536.23944 162.15942 0.32226625
551.63525 167.80458 0.22726902
540.85815 167.80458 0.27890956
544.96375 182.68724 0.067225166
544.1939 184.48343 0.0781084
554.7144 178.06848 0.052499913
540.345 182.17404 0.11390951
pose 10
1077.4481 290.3908 0.8821951
1081.5167 287.6784 0.9000633
1078.8043 286.3222 0.83739275
1091.01 290.3908 0.89812016
1085.5852 290.3908 0.5254212
1095.0786 308.0213 0.7773262
1085.5852 308.0213 0.70056903
1095.0786 335.14517 0.70075125
1081.5167 329.7204 0.54718447
1077.4481 344.63855 0.81711763
1070.6671 341.92615 0.6555897
1092.3662 351.4195 0.62947905
1085.5852 348.7071 0.58406734
1047.6118 356.84427 0.7334117
1048.968 355.48807 0.50758505
1048.968 397.5301 0.56733
1050.3242 397.5301 0.38407463
pose 11
924.16486 178.85292 0.8090847
925.36725 177.24977 0.803317
922.9625 177.24977 0.8057995
928.1728 177.24977 0.76045907
919.75616 177.24977 0.8288507
934.18463 183.66241 0.58201724
915.7483 183.66241 0.6559726
935.7878 185.26558 0.30062437
911.3396 186.46794 0.500504
918.153 187.26953 0.34934303
926.1688 185.66637 0.45601866
930.5775 200.09482 0.3918076
917.75226 200.09482 0.40044037
935.387 184.0632 0.34212163
911.74036 184.0632 0.12202791
922.9625 188.0711 0.23131451
924.16486 188.0711 0.19736938
pose 12
509.41937 152.37654 0.4682836
510.3924 150.4306 0.595888
507.95996 150.91708 0.5371647
512.82477 151.40358 0.3880887
505.52753 151.40358 0.23387285
515.7437 161.61977 0.24416915
502.60858 162.10626 0.19682866
514.28424 173.29543 0.032927938
501.1491 177.18732 0.0939872
533.98694 161.37653 0.07995119
509.41937 154.3225 0.10278837
514.28424 183.51164 0.07800853
505.52753 183.02515 0.09402856
514.77075 183.02515 0.23214082
507.47345 183.02515 0.18262723
515.2572 187.89 0.28238362
506.98694 188.86298 0.13587812
pose 13
788.74194 156.20647 0.7300723
790.2884 154.27345 0.6952936
787.19556 154.66005 0.69067407
793.3812 155.43326 0.6340561
784.4893 155.04666 0.6286614
796.86066 165.8716 0.46741045
779.85004 165.09839 0.5845649
796.86066 179.40277 0.5249649
778.69025 180.17598 0.64410377
786.80896 180.17598 0.31720692
790.2884 179.78937 0.38738692
793.7678 187.52147 0.3033409
783.3295 187.52147 0.34032196
794.5411 186.74826 0.07108455
780.43 189.6478 0.07269239
789.7085 189.6478 0.044530585
785.8424 189.6478 0.032206487
pose 14
992.16406 154.36964 0.5769833
993.10016 152.96552 0.5553844
991.22797 152.49747 0.5974174
995.90845 152.02942 0.27890068
987.95166 152.49747 0.4869107
995.44037 161.39032 0.3987389
980.93097 161.85837 0.43315673
994.97235 172.15535 0.15472661
979.52686 173.5595 0.33717778
1000.12085 175.89972 0.36500084
981.39905 184.32454 0.33644056
996.84454 185.72867 0.24016482
984.2073 186.1967 0.29075772
992.63214 168.411 0.13876918
987.01556 165.60272 0.08219005
996.84454 182.45235 0.24080233
981.86707 185.26062 0.3853501
pose 15
74.419235 293.3828 0.35572705
76.02666 290.97168 0.30762336
71.20438 290.97168 0.36265972
80.04522 291.7754 0.14600211
66.3821 291.7754 0.29896897
80.84894 303.02737 0.4391264
59.14868 304.6348 0.3498147
85.67121 315.88678 0.24757418
59.9524 305.4385 0.28832296
83.26007 315.08307 0.25793812
79.24151 315.88678 0.6447429
76.83037 352.05386 0.12790546
57.54126 348.03528 0.11320937
84.06378 347.23157 0.050091147
80.84894 354.465 0.034912538
85.67121 364.10956 0.07922672
83.26007 322.31647 0.059513588
frame 3
pose 0
613.7662 321.45563 0.9752051
617.2055 318.01633 0.98550665
612.61975 319.16275 0.9838412
621.7912 319.16275 0.9103453
609.1805 320.3092 0.9209035
632.1091 330.62708 0.8512229
606.8876 334.06638 0.91301125
644.7198 340.94495 0.9098464
605.74115 348.96994 0.85490185
644.7198 352.40924 0.8878321
603.4483 365.02 0.8504562
635.54834 361.5807 0.78243744
619.49835 361.5807 0.79507726
636.6948 387.9486 0.88198733
608.03406 379.92358 0.8530476
643.57336 415.46292 0.8609222
609.1805 405.14505 0.8570727
pose 1
470.67795 482.80164 0.8952312
468.56186 480.68555 0.83035845
468.56186 484.91772 0.86430484
466.44577 482.80164 0.63945055
464.32968 491.266 0.9452171
470.67795 491.266 0.76715565
457.9814 514.54297 0.8658721
468.56186 467.989 0.9214692
443.1688 542.0522 0.9514033
470.67795 446.82806 0.9442372
451.63315 529.3556 0.9089136
470.67795 556.8648 0.8110923
462.2136 558.9809 0.8122375
483.37454 594.9544 0.9016206
474.9102 601.3027 0.88467556
449.51706 626.6958 0.8631712
455.86533 645.7406 0.86010355
pose 2
164.52132 375.79974 0.8453748
162.73758 374.016 0.871713
160.06195 374.90787 0.89669156
152.03511 380.2591 0.50380915
152.92697 380.2591 0.8383092
159.17009 394.52905 0.37150976
152.03511 399.8803 0.5539621
173.44003 420.39337 0.53702694
163.62946 428.4202 0.39235288
188.60187 431.9877 0.6896026
185.0344 439.12268 0.64385235
169.87256 445.36578 0.24369746
163.62946 450.717 0.3669165
201.97995 451.6089 0.117388025
207.33119 455.1764 0.1704764
213.12836 458.2979 0.043754626
164.52132 460.5276 0.045484457
pose 3
187.83342 239.33914 0.89944303
189.92804 237.24454 0.91061294
185.73882 237.24454 0.9009211
193.06996 238.29184 0.8477247
182.59691 239.33914 0.8663632
199.35378 251.9068 0.8545716
177.36038 252.95413 0.8739549
