frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
19,722.94977,436.04608,719.572,434.35724,719.572,436.04608,712.8166,444.49042,717.8832,444.49042,709.43884,459.6902,724.6386,466.44562,709.43884,454.6236,746.5938,478.26764,738.14954,474.88995,738.14954,473.20105,711.1277,505.2895,728.01636,506.97833,702.6834,540.75555,760.10474,535.689,689.1725,576.22174,743.2161,572.844
20,725.88464,438.50806,722.4779,436.8047,724.1813,436.8047,713.96106,447.0249,722.4779,443.61816,713.96106,460.6518,732.6981,460.6518,734.4015,464.05853,763.35876,464.05853,744.6217,464.05853,754.8419,462.35516,719.07117,501.53265,736.10486,503.23602,710.5543,539.0068,761.6554,537.3034,696.9274,573.07416,754.8419,581.591
21,731.9675,443.73392,728.54596,440.31235,726.83514,442.0231,719.992,450.57706,725.1244,448.8663,719.992,462.55264,742.2323,462.55264,755.9186,459.131,766.18335,455.70944,776.44806,448.8663,783.29126,443.73392,726.83514,505.32236,743.94305,508.74393,719.992,539.5382,764.47253,544.6706,706.30566,575.4648,766.18335,587.4403
22,740.5746,446.56158,736.828,444.6883,734.9547,446.56158,725.5884,457.80127,734.9547,455.92798,727.4617,469.04095,746.19446,469.04095,770.5471,455.92798,774.2937,457.80127,796.7731,435.3219,796.7731,435.3219,733.08154,512.1264,748.06775,515.873,729.33496,543.97217,768.6738,551.46533,712.47534,579.5645,776.167,592.6775
23,748.3618,452.1119,744.7843,452.1119,744.7843,452.1119,735.8405,462.84445,742.99554,461.0557,737.6293,475.3657,755.51685,475.3657,734.0518,461.0557,778.7706,464.6332,768.03815,466.42197,793.0807,446.74564,739.418,520.0846,755.51685,521.87335,741.2068,550.4934,775.1931,557.64844,719.74176,579.11346,785.92566,598.7898
24,756.85516,460.16168,755.12445,458.43097,753.39374,460.16168,746.47095,470.5459,749.9324,467.08447,746.47095,484.39148,760.3166,484.39148,765.50867,506.89062,789.7385,475.73798,768.9701,494.7757,794.9306,456.70026,749.9324,532.85114,762.0473,536.3125,756.85516,558.81165,782.8157,567.46515,727.4332,583.0415,794.9306,609.002
25,767.2695,469.30276,763.9156,467.62582,763.9156,467.62582,755.53094,477.6874,760.56177,476.01047,753.85406,492.77975,767.2695,494.45663,773.9772,499.48746,794.1003,501.16434,792.42334,496.13358,795.7772,489.42587,755.53094,538.05676,765.5925,539.7337,767.2695,564.8876,790.7464,574.9491,738.7617,588.36456,797.4541,616.8723
26,778.1695,474.92746,773.2932,473.3021,773.2932,474.92746,761.9153,484.68002,770.04236,483.0546,760.28986,500.93423,773.2932,505.81046,778.1695,513.9376,797.6745,523.69006,796.0491,518.81384,797.6745,515.563,760.28986,551.32227,768.417,551.32227,774.91864,574.0781,799.2999,582.2052,748.9119,593.5831,797.6745,619.58984
27,781.301,488.1635,779.77606,485.11353,781.301,485.11353,766.0511,489.68848,778.25104,488.1635,764.52606,506.4635,776.7261,512.5635,772.15106,524.7634,788.926,538.4884,790.45105,527.8134,795.026,533.91345,758.4261,555.2634,770.62604,556.7884,785.87604,581.18835,804.176,581.18835,758.4261,597.9634,796.551,617.7883
28,784.4376,491.61044,784.4376,488.60526,784.4376,488.60526,770.9143,493.113,784.4376,491.61044,767.9091,508.13895,781.43243,515.652,767.9091,533.6831,782.93506,544.2013,785.94025,538.1909,794.9558,550.2117,758.8935,557.7247,772.4169,560.72986,788.94543,581.7662,805.474,581.7662,766.4065,602.8025,797.961,616.32587
29,785.2317,492.1396,783.7404,487.6657,785.2317,490.64832,773.30145,493.63086,788.2143,493.63086,767.33636,508.54364,782.24915,514.5088,767.33636,538.36926,779.2666,545.8257,786.72296,544.3344,791.19684,553.2821,756.8974,559.2472,771.8102,559.2472,789.70557,580.1251,806.1096,581.6164,767.33636,605.4769,798.65326,617.40717
30,784.37866,491.08337,781.405,486.62286,782.89185,488.10974,772.4841,492.5702,787.35236,492.5702,765.04987,507.43854,782.89185,513.38586,753.1552,532.71466,776.9445,543.12244,766.53674,543.12244,790.326,552.04346,754.6421,557.9908,770.9972,559.4776,788.8392,580.2932,805.19434,580.2932,765.04987,604.0825,797.7602,617.464
31,776.06946,488.08023,777.5862,483.53,776.06946,483.53,766.969,488.08023,782.13635,488.08023,759.38525,506.2811,780.6196,509.3146,747.25134,530.549,774.5526,536.61597,763.9354,541.1662,789.7201,548.74994,753.31824,554.8169,770.00244,556.3336,780.6196,577.568,804.88745,579.0848,765.45215,603.3526,798.82056,617.0033
32,771.30444,482.97202,771.30444,478.1846,771.30444,479.78043,761.7297,482.97202,776.0918,482.97202,752.1549,500.52573,776.0918,502.12155,739.3885,524.46265,772.9002,530.8458,750.5591,537.229,787.2624,542.0165,748.96326,549.99536,766.517,549.99536,777.6876,570.7407,800.02875,575.5282,763.32544,602.6566,798.4329,617.0188
33,766.1823,477.28143,764.56104,472.41772,764.56104,474.03894,754.83374,475.66022,769.42474,475.66022,746.7276,493.49365,769.42474,495.11487,730.5154,514.5696,772.6672,522.67566,741.86395,525.9181,790.5007,530.7818,745.1064,545.3728,761.3186,543.7516,772.6672,568.06995,793.7431,572.9336,759.6974,602.1156,798.60675,615.08545
34,759.1326,469.94427,755.7981,466.6098,757.4654,466.6098,747.46185,469.94427,762.46716,469.94427,737.4583,486.61682,764.1344,488.28412,724.1203,501.62213,770.8034,511.62567,722.453,508.29114,789.1432,521.6292,739.12555,536.63446,755.7981,536.63446,764.1344,564.97784,780.80695,569.97955,759.1326,601.6574,797.4795,609.9937
35,751.8302,462.86685,750.1255,459.45755,750.1255,459.45755,739.8975,462.86685,755.2395,462.86685,731.3742,479.91348,758.6488,481.61813,712.6229,493.5508,772.28613,503.77878,714.3276,496.9601,785.92346,514.0068,733.07886,529.34875,750.1255,529.34875,758.6488,561.73737,772.28613,566.8514,758.6488,600.94464,789.33276,606.05865
36,743.3197,457.213,741.5582,453.69006,741.5582,453.69006,734.5123,457.213,748.60425,457.213,723.94336,474.82794,752.1272,474.82794,706.32837,487.1584,767.9806,495.96582,709.85144,485.3969,783.8341,508.29626,727.4663,522.3882,745.0812,522.3882,750.3657,559.3795,764.45764,561.141,757.4116,599.89386,776.7881,603.4168
37,735.70844,453.8036,733.90375,448.3896,735.70844,450.19427,726.6851,453.8036,741.1224,451.99896,717.66187,470.04553,748.341,470.04553,697.8106,482.6781,766.3876,491.70142,703.22455,484.4828,779.0202,506.13867,719.4665,516.9666,737.51306,516.9666,739.31775,556.66907,755.55963,556.66907,751.9503,592.76227,764.58295,598.1762
38,729.98566,450.55063,728.1955,445.18033,729.98566,446.97043,719.245,450.55063,735.35596,448.76053,710.2945,466.6616,742.51636,466.6616,692.39343,480.9824,763.9976,489.93295,694.18353,486.3527,774.7382,506.04385,712.0846,513.2043,731.77576,513.2043,729.98566,552.5866,747.88666,554.3767,742.51636,591.9689,749.67676,595.5491
39,721.8592,448.91214,720.094,445.3818,721.8592,447.147,713.0333,448.91214,728.9198,448.91214,705.9727,464.7986,737.7456,466.56375,690.08624,478.91995,757.1624,489.5109,686.5559,487.74576,767.7534,508.9277,705.9727,512.45807,727.15466,512.45807,720.094,551.2916,739.5108,551.2916,730.685,590.1252,739.5108,591.8904
40,712.9307,452.68573,712.9307,449.17896,714.6841,449.17896,705.91724,450.93237,721.69763,450.93237,698.9037,466.71277,730.46454,466.71277,681.36993,485.99994,749.75165,491.26007,677.86316,496.5202,758.51855,510.54724,698.9037,515.8074,719.9443,515.8074,709.42395,549.1216,732.2179,552.62836,716.4375,591.20264,728.7111,589.4493
41,708.3644,453.9521,708.3644,448.87842,708.3644,450.56964,699.9083,452.26086,715.1292,452.26086,691.4522,469.17303,723.58527,470.8642,677.92255,489.4676,740.49744,492.84998,667.77527,506.3797,747.26227,513.1446,693.14343,516.527,715.1292,519.9094,696.5259,548.66003,725.2765,552.0425,698.2171,589.2492,720.2029,592.6316
42,699.90674,458.26526,699.90674,454.84766,699.90674,454.84766,693.0716,456.55646,708.4507,456.55646,686.23645,473.64435,716.99457,473.64435,672.56616,494.14978,730.6649,492.44098,660.6046,514.6552,734.08246,516.364,686.23645,519.78156,708.4507,523.19916,684.52765,547.12213,718.70337,559.0837,679.4013,584.71545,715.2858,596.67694
43,690.66064,463.9938,690.66064,460.608,690.66064,460.608,683.88904,462.30093,699.1251,462.30093,680.50323,477.53702,709.28253,479.2299,668.6529,499.5447,722.82574,502.9305,656.8026,518.1666,719.43994,516.47375,682.1961,524.93823,702.5109,526.6311,670.3458,548.6389,712.66833,563.875,660.1884,582.4968,712.66833,601.1188
44,683.7392,466.05685,683.7392,461.2197,683.7392,462.83206,675.6773,466.05685,690.1887,464.4445,672.4525,482.18063,701.47534,482.18063,667.6154,498.3044,709.5373,501.5292,654.7164,519.2654,701.47534,516.04065,675.6773,528.9397,696.63824,530.552,657.9411,548.2882,711.14966,564.412,641.8173,578.92346,712.762,601.4967
45,672.0333,464.42737,672.0333,459.53882,672.0333,461.16833,663.8858,464.42737,678.5514,462.79785,662.2563,480.7224,688.3284,480.7224,660.6268,500.2765,696.47595,497.01746,649.2202,516.5716,688.3284,510.05353,667.14484,527.97815,688.3284,529.60767,644.3317,545.9027,704.6235,563.8273,624.77765,575.2338,711.14154,601.30597
46,654.0381,460.905,659.1853,457.47354,654.0381,457.47354,650.6066,460.905,664.33246,459.1893,647.1752,476.34665,674.6269,476.34665,652.3223,495.2197,674.6269,500.3669,643.74365,510.6613,648.89087,514.0928,659.1853,526.1029,678.05835,526.1029,630.0178,541.54456,693.49994,556.9861,614.5762,574.14343,708.9416,593.0165
47,637.5399,459.06235,639.21686,455.70847,642.57074,455.70847,637.5399,459.06235,649.27844,457.3854,637.5399,475.83163,659.34,472.4778,640.8938,494.27792,661.01697,494.27792,629.1553,511.04727,640.8938,506.01645,649.27844,524.46265,667.72473,524.46265,619.0936,539.55505,682.81714,556.3244,609.03204,579.80145,702.9403,586.50916
48,626.25366,460.82684,626.25366,455.92108,626.25366,455.92108,622.9832,459.1916,636.0652,455.92108,626.25366,477.17926,647.5119,472.27356,631.1594,495.167,649.14716,491.89655,616.4422,511.51947,634.42993,511.51947,637.70044,521.331,657.3234,521.331,608.266,539.31866,670.4054,554.03595,604.9955,581.83514,691.6636,580.1999
49,613.4855,460.46985,613.4855,455.66803,613.4855,455.66803,610.28424,458.86926,623.0892,455.66803,616.6867,478.0766,632.6928,471.67413,618.2873,498.88452,629.4916,498.88452,605.4824,506.88763,600.6806,516.4913,629.4916,519.6925,645.4977,519.6925,599.07996,540.5004,655.1014,556.50653,600.6806,580.51575,677.50995,572.5127
50,599.1802,460.74783,599.1802,457.63736,599.1802,457.63736,597.6249,459.1926,610.067,456.08206,606.9565,474.7452,620.9538,471.63467,606.9565,496.51883,610.067,498.07413,596.06964,505.85043,597.6249,501.18466,619.39856,518.2925,634.9512,518.2925,592.9591,541.6214,633.39594,557.174,600.7354,582.0582,655.16956,564.9503
51,588.31006,460.21457,588.31006,457.17044,588.31006,457.17044,586.78796,458.69247,600.48663,455.64835,597.4425,476.95743,608.09705,469.34702,591.3542,499.7886,592.8763,498.2665,574.6113,510.44315,570.0451,515.0094,614.18536,518.0536,624.8399,516.5315,586.78796,542.40674,612.66327,556.10547,600.48663,581.98083,638.53864,560.67175
52,575.43604,459.23886,575.43604,456.14694,580.07385,454.60098,576.982,457.6929,589.34955,454.60098,586.2576,477.7902,597.0793,468.5145,576.982,499.43344,590.8955,490.15775,558.4306,510.25504,573.8901,497.88748,607.9009,514.89294,615.6306,511.801,583.1658,544.26587,587.8036,544.26587,600.17114,581.3685,620.26843,555.0875
53,565.2545,456.7088,565.2545,453.53137,565.2545,453.53137,568.43195,455.12012,579.5529,450.354,576.3755,474.18457,585.9077,466.24103,560.4884,494.83777,566.84326,488.48297,539.83527,502.7813,546.19006,499.60388,600.2061,510.72485,601.7948,507.54742,581.1416,544.0877,574.7868,528.2006,600.2061,580.6279,600.2061,555.2086
54,555.3629,452.87234,556.93567,449.72684,555.3629,448.15408,558.5084,449.72684,569.5177,446.58133,566.3722,468.59988,575.8087,462.30887,547.49915,490.61844,564.79944,484.32742,523.9078,492.1912,553.79016,485.90018,589.96356,507.91873,591.5363,503.20047,577.3815,544.09216,563.2267,515.7825,599.4001,577.12,582.09973,553.5287
55,546.523,448.17346,548.08386,445.05182,546.523,445.05182,549.6447,446.61267,560.57043,443.49103,557.4488,465.34253,568.3746,457.53845,540.2797,485.6333,544.9622,482.51166,515.3065,487.1941,532.4756,488.75494,579.30035,502.80237,582.422,499.68073,573.05707,541.823,552.76636,510.6065,596.4694,573.0395,559.00964,548.0663
56,537.2254,447.0713,538.81067,442.3156,537.2254,442.3156,540.3959,445.48608,551.4925,440.73035,548.3221,462.92365,559.4187,454.99744,532.4697,478.77594,556.2482,472.435,505.5208,483.53162,556.2482,483.53162,568.93005,499.38397,572.1005,496.2135,567.34485,535.8443,543.56635,504.13965,587.9529,569.13416,538.81067,539.0148
57,528.57874,445.55176,530.1727,442.3637,528.57874,440.7697,531.7667,443.9577,542.9248,440.7697,539.7368,461.49182,552.4889,453.5218,523.7967,475.8379,554.0829,471.0559,501.4806,482.21393,549.30084,490.18402,557.2709,499.74805,562.0529,496.56006,560.4589,534.8163,534.9548,504.5301,579.58704,565.1024,519.01465,533.2223
58,519.98676,446.96786,521.50385,442.4166,521.50385,443.9337,523.02094,443.9337,532.12335,442.4166,530.60626,459.1044,541.22577,454.5532,516.95264,474.27518,519.98676,468.20688,495.71356,483.3776,506.33313,474.27518,548.81116,500.0654,550.32825,495.5142,551.8453,534.95807,526.05505,510.6849,573.08435,563.7825,504.81604,528.8898
59,510.6327,445.92072,512.08746,444.46588,510.6327,443.0111,513.5423,444.46588,523.7258,441.55627,522.27106,461.9234,532.45465,454.64948,510.6327,476.47137,512.08746,463.37823,494.62994,482.29053,494.62994,475.0166,536.81903,501.20288,544.09296,498.29327,545.5478,534.66315,516.4519,514.296,567.3697,562.30426,493.17517,533.2084
60,500.98215,447.81677,502.35605,445.06897,500.98215,445.06897,503.73,445.06897,514.72144,443.695,513.34753,458.80823,520.21716,454.68646,513.34753,471.17358,506.47787,458.80823,500.98215,482.16504,488.6168,467.05182,527.08685,501.4001,533.9565,500.02612,535.33044,534.3744,506.47787,516.5133,561.43506,560.479,487.24283,537.12225
61,494.17038,451.59634,494.17038,448.80563,494.17038,448.80563,495.56577,448.80563,505.33328,448.80563,503.93796,462.7593,505.33328,458.5732,509.51938,471.1315,489.98428,461.36392,502.54257,479.5037,477.426,462.7593,520.6824,504.62027,516.4962,503.22488,526.2638,540.8998,498.35648,515.7832,555.5665,560.43494,480.2167,536.71375
62,480.93307,451.73334,482.3071,448.98517,482.3071,450.35925,486.42935,453.10742,497.42197,451.73334,493.29977,466.8482,502.9183,464.10004,504.2924,473.71857,486.42935,462.72595,501.54422,502.57422,471.31448,461.35187,513.9109,508.07056,516.65906,505.3224,516.65906,549.2929,496.04788,510.81873,549.63696,557.5374,479.559,535.5521
63,474.4058,457.22824,476.78464,454.8494,475.59525,453.66,481.54227,454.8494,491.0576,456.03885,486.29996,469.12234,495.81522,466.74356,492.24698,470.3118,511.27756,477.4482,472.027,467.93295,499.38345,498.85764,510.08817,508.37296,519.6034,503.61533,507.70932,550.0023,494.62582,511.9412,541.0128,553.57056,480.35287,534.54
64,469.02094,460.26822,471.10358,457.14432,469.02094,457.14432,473.18616,458.18564,484.6405,458.18564,479.43402,470.68124,489.84705,467.55734,490.88837,471.72256,496.09485,507.12692,505.4666,475.8878,481.5166,532.11816,510.6731,504.00302,520.04486,500.87912,499.21875,546.6965,501.3014,541.4899,530.4579,548.77905,531.4992,546.6965
65,467.79303,460.77002,467.79303,459.73822,466.76123,458.70642,470.88843,460.77002,482.23816,457.67462,476.04736,471.0879,489.4607,467.99255,491.52423,474.1833,496.68323,501.0099,502.87396,480.37402,482.23816,530.9318,505.96936,502.0417,520.4144,497.9145,491.52423,538.15436,499.77856,530.9318,524.54156,538.15436,524.54156,539.18616
66,466.53705,461.32025,466.53705,458.28162,466.53705,458.28162,468.5628,458.28162,481.73022,456.25586,475.65295,469.42328,489.83325,466.38464,493.88477,482.5907,492.8719,497.78387,498.94916,494.74524,480.71735,532.22174,504.01355,500.8225,521.2325,497.78387,486.79462,522.09296,496.9234,523.10583,479.70447,537.28613,516.1681,534.2475
67,467.04364,457.40677,467.04364,455.35928,467.04364,455.35928,470.1148,455.35928,481.37573,453.31186,477.28088,465.59653,488.5418,462.52536,480.35205,471.73886,485.47064,492.2133,482.39948,482.9998,487.51807,484.02353,505.94507,500.4031,520.2772,497.33194,482.39948,513.7115,488.5418,513.7115,511.06372,532.1384,481.37573,536.23334
68,470.27167,452.49988,470.27167,450.2718,470.27167,450.2718,473.61377,451.38586,484.75403,449.15778,478.0699,460.2981,493.66626,459.18402,476.95587,470.32434,502.5785,481.4646,468.04364,483.6927,511.49072,507.08728,504.80658,499.28906,520.40295,495.94696,480.29797,503.74518,489.21014,507.08728,505.9206,531.5959,480.29797,538.2801
69,475.47122,447.94147,475.47122,444.4214,475.47122,444.4214,476.64462,444.4214,488.3784,443.248,481.3381,456.1551,498.93875,456.1551,467.2576,470.2356,504.80563,478.44928,455.52386,481.96936,481.3381,532.42456,507.15237,492.5298,521.2329,492.5298,481.3381,499.57,486.03165,500.7434,497.7654,534.7713,481.3381,533.5979
70,478.80975,440.519,480.10345,437.93167,483.9845,436.63797,481.3971,439.22537,494.33392,436.63797,483.9845,449.5748,503.3897,449.5748,463.28558,465.09897,516.3265,461.21793,445.17407,476.7421,478.80975,452.16214,508.5644,487.09152,522.79486,489.67886,482.6908,500.0283,487.86554,500.0283,491.74658,538.8387,481.3971,534.95764
71,485.0136,433.65277,486.38422,430.9115,487.75488,430.9115,486.38422,432.2821,500.09064,430.9115,487.75488,443.24725,511.05573,443.24725,467.1953,456.9536,527.5034,461.06555,450.74762,463.80682,535.72723,482.99573,509.68506,484.3664,523.3915,485.737,485.0136,500.81403,497.34937,504.92596,491.86676,540.56256,485.0136,532.33875
72,491.65372,428.37476,491.65372,425.4511,498.96286,423.98926,493.11557,425.4511,506.272,423.98926,490.19186,438.60754,519.42847,437.1457,472.64993,450.3022,534.04675,454.68768,456.56985,454.68768,539.89404,473.6914,509.19565,481.00055,526.73755,481.00055,490.19186,504.38983,506.272,505.85168,491.65372,540.93555,488.73007,533.6264
73,496.94363,422.194,496.94363,419.23776,496.94363,419.23776,498.42178,419.23776,513.20294,417.7596,495.46555,432.5408,523.5498,432.5408,473.29367,448.8002,538.33105,448.8002,461.46872,450.2783,544.2435,468.01578,511.72488,476.8845,529.4623,476.8845,495.46555,503.4907,511.72488,503.4907,492.50925,538.9656,498.42178,531.5751
74,506.08606,415.39746,504.61597,412.45728,507.55615,412.45728,504.61597,415.39746,517.84686,413.92737,501.67578,428.6284,528.1376,427.1583,479.62427,447.73965,541.36847,446.26956,476.68408,447.73965,545.7788,466.85098,514.9067,474.20145,532.54785,474.20145,503.14587,505.07358,519.31696,500.6633,491.38507,535.9457,511.9665,533.00543
75,513.98804,413.09705,513.98804,409.93146,513.98804,409.93146,510.82245,411.51428,523.48486,411.51428,506.07404,427.3423,534.56445,427.3423,485.49768,447.91864,544.0612,446.33588,498.16003,435.2563,548.80963,468.49506,517.1536,473.24347,536.1472,473.24347,507.65686,504.8994,526.65045,500.15106,496.57727,538.13824,525.0676,534.97266
76,517.813,414.1791,519.3795,411.04617,524.07886,412.61264,516.2466,412.61264,530.3446,412.61264,511.5472,428.27713,538.1769,426.71066,495.88272,445.50803,547.57556,450.20737,492.74985,451.77383,552.2749,472.13766,519.3795,473.70407,539.7433,473.70407,511.5472,503.46658,533.47754,500.3337,506.84787,537.92847,539.7433,534.79553
77,527.0137,413.12238,527.0137,409.9981,527.0137,409.9981,522.3273,413.12238,536.38654,413.12238,516.0787,428.74384,544.19727,430.30597,502.01944,447.48956,552.008,455.3003,498.8951,455.3003,555.13226,477.1703,522.3273,474.04602,541.073,475.60815,516.0787,502.1646,542.63513,502.1646,512.9544,538.0939,555.13226,534.9696
78,533.97876,414.16104,533.97876,412.6295,533.97876,412.6295,527.85266,415.69254,543.16785,415.69254,521.72656,432.53928,550.82544,434.07083,506.4113,453.98062,555.42004,460.10672,506.4113,461.63828,560.01465,480.01657,524.78955,476.95352,544.69934,478.48502,520.19495,506.05246,553.88855,507.584,514.06885,539.74603,569.20374,532.0884
