frame 0
pose 0
613.9477 319.28598 0.93982
623.2991 319.28598 0.9317069
611.60986 319.28598 0.9085918
632.65045 329.80627 0.84977996
608.1031 329.80627 0.9105443
646.6775 340.32657 0.9231145
606.9342 347.3401 0.8629243
642.00183 355.52255 0.7738032
605.76526 363.705 0.8112358
633.8194 362.53607 0.7608722
617.45447 361.36716 0.75561374
636.1572 389.42126 0.8564186
608.1031 380.0699 0.86376154
639.664 416.30643 0.8536119
610.4409 408.124 0.8609376
pose 1
445.85648 476.47943 0.93274814
443.62338 472.01318 0.9339506
441.39023 476.47943 0.9153419
439.15714 476.47943 0.6325128
436.92398 483.17883 0.88165563
441.39023 492.11127 0.7786528
434.6909 503.27692 0.74197674
445.85648 469.7801 0.8910476
421.29214 532.30743 0.76481366
450.32272 451.9151 0.9470468
425.7584 512.2094 0.86702645
432.45773 552.4056 0.7021917
436.92398 554.6387 0.79140943
439.15714 597.068 0.84494174
445.85648 599.3011 0.87204045
421.29214 635.03107 0.88210607
430.22464 639.49725 0.91598654
pose 2
168.3023 375.87164 0.86375153
167.3756 373.09152 0.8769388
164.59547 374.01822 0.90625775
158.10852 379.57846 0.35780898
154.40169 378.65176 0.7224569
161.81534 395.33252 0.5423644
153.47498 396.25922 0.5240518
170.15573 421.28033 0.60360265
163.66876 432.40082 0.38136286
186.83647 432.40082 0.726593
185.90976 439.8145 0.6149492
172.93585 442.59464 0.34795925
163.66876 445.37476 0.41224656
210.93088 450.935 0.12837556
203.51721 453.71515 0.12953815
185.90976 436.10767 0.06654544
161.81534 462.05548 0.021351391
pose 3
815.04614 241.79259 0.8169727
816.78845 240.05028 0.8329126
814.175 239.17912 0.84594136
819.4019 240.92143 0.69527936
812.4327 240.05028 0.59560823
822.8865 253.11754 0.47385705
807.20575 252.24641 0.48755065
827.24225 267.05597 0.336483
803.7212 265.31366 0.34602746
817.6596 275.76752 0.22069657
803.7212 277.50977 0.3690237
820.2731 278.38092 0.42733666
811.5615 279.25208 0.47297588
818.53076 301.03088 0.5508292
820.2731 300.15973 0.3500308
817.6596 317.58276 0.5334392
824.6288 316.7116 0.39362264
pose 4
188.96082 243.50426 0.37199473
189.5231 240.1306 0.3788774
187.27402 241.81743 0.32297015
192.89676 241.81743 0.4555638
186.14944 242.37968 0.43868968
200.20633 251.93837 0.7200915
179.40216 252.50063 0.6517863
204.70453 266.5575 0.5908514
177.71533 267.68204 0.58484644
204.14224 277.24072 0.49229604
186.14944 272.74252 0.40458855
198.5195 280.61438 0.55052847
185.58719 281.17664 0.5681433
197.1138 293.82782 0.12945126
183.6192 293.82782 0.15995349
198.5195 291.85986 0.029436946
177.99646 293.82782 0.02135424
pose 5
70.72565 271.8081 0.70781034
73.143875 269.38983 0.8184244
68.91197 268.78528 0.7272624
76.77121 270.599 0.7101317
65.88919 269.9944 0.58215725
79.79399 285.10834 0.37980288
58.634502 285.10834 0.3367802
83.42134 301.43134 0.5093116
61.05273 306.26782 0.5388358
85.83957 314.12708 0.577451
81.00311 316.5453 0.57025373
77.98033 323.19543 0.19855364
66.493744 323.19543 0.2192526
91.28058 321.98627 0.12368755
90.676025 325.0091 0.12137282
85.83957 315.94073 0.14239931
83.42134 316.5453 0.16488944
pose 6
640.31824 236.05406 0.52842945
641.2451 233.27373 0.639728
636.6111 233.27373 0.565587
644.0254 235.1273 0.71397644
632.90405 234.20052 0.78395796
648.6593 247.17549 0.8086823
627.34326 248.10225 0.8387442
650.51294 261.0772 0.6790404
622.70935 262.9308 0.71114475
646.8058 271.27185 0.7581097
629.1969 270.34506 0.645407
644.95215 276.83255 0.5167307
629.1969 276.83255 0.6134283
645.879 301.8557 0.39113802
629.1969 297.2218 0.41268393
643.09863 321.31818 0.26742554
629.1969 321.31818 0.31182733
pose 7
240.7817 264.8507 0.08731602
242.05238 258.49725 0.09033486
230.61626 261.03864 0.09519675
250.94713 263.58002 0.077262595
244.59373 269.9334 0.07779585
267.46594 286.4522 0.13959628
244.59373 290.26428 0.19837746
273.81934 306.78308 0.1834355
238.24034 316.94855 0.15425466
277.63138 313.13647 0.13245918
264.9246 319.48987 0.18345277
257.3005 319.48987 0.10362805
244.59373 330.92603 0.12690201
270.00732 346.17413 0.0789515
249.67647 337.27942 0.094324104
285.25546 355.0689 0.12948498
257.3005 371.5877 0.1445677
pose 8
458.31186 230.04626 0.7099619
460.26666 227.43982 0.73919606
456.35703 227.43982 0.70928675
462.8731 228.74304 0.74317205
453.099 228.74304 0.6330623
471.99557 243.72998 0.62623197
447.23456 243.72998 0.6136405
477.20844 260.02014 0.57650435
441.3701 259.36853 0.58418596
474.60202 273.05228 0.6662516
443.3249 273.05228 0.6452468
468.08594 280.87155 0.5304007
451.1442 281.52316 0.56928736
467.10855 290.31985 0.09498307
430.6186 290.31985 0.15689325
450.49258 274.3555 0.04501241
457.66025 287.38763 0.055948034
frame 2
pose 0
615.3418 321.09946 0.89951503
617.68506 318.7563 0.9278721
612.99866 318.7563 0.94589275
623.54297 319.92786 0.9191263
610.6555 318.7563 0.8953755
632.91565 331.64374 0.8516496
608.31226 331.64374 0.8952992
644.6316 342.18805 0.906455
605.9691 349.21756 0.8560053
642.2883 357.41867 0.8364109
604.7975 365.6198 0.82323724
632.91565 362.10504 0.78044665
617.68506 362.10504 0.77262485
634.0873 389.05157 0.8681445
605.9691 380.85046 0.8577143
638.77356 415.9981 0.8770938
608.31226 406.6254 0.86421144
pose 1
444.917 475.86426 0.9247009
442.7116 473.65887 0.8996086
440.50616 475.86426 0.9418015
429.47906 482.48053 0.7443423
438.30072 484.68597 0.9280572
440.50616 486.89142 0.7712221
431.68445 506.74023 0.7617514
447.12244 467.0426 0.80431616
420.65735 537.6162 0.92745507
449.32788 453.81 0.96294856
427.27362 517.76733 0.9122929
433.8899 550.84875 0.6790027
436.09534 555.2596 0.84317786
440.50616 597.16266 0.82398546
447.12244 601.5735 0.88215655
420.65735 639.06573 0.8670623
429.47906 643.47656 0.8862905
pose 2
168.92078 374.83316 0.8469092
167.08046 372.99286 0.8814991
164.32 373.91302 0.8873583
156.03864 379.43393 0.46168116
156.95879 379.43393 0.7862413
160.63939 395.99667 0.28133443
155.11847 399.6773 0.46367753
172.60138 423.60126 0.3487944
167.08046 433.72293 0.2936993
184.56335 432.8028 0.61086875
189.16412 439.24387 0.47412586
169.84091 448.44537 0.21417774
161.55954 448.44537 0.25714424
200.66603 468.22864 0.19190335
200.66603 468.22864 0.23091616
189.16412 464.08795 0.066584244
169.84091 465.00812 0.076728165
pose 3
231.40834 235.43787 0.7247168
233.0891 233.19687 0.7466828
229.72755 233.19687 0.741454
235.89037 234.87762 0.5963131
226.36603 234.31735 0.6145983
239.2519 245.52246 0.5774509
220.76347 246.08273 0.52786016
243.73396 258.40836 0.58363694
217.40193 258.9686 0.3520296
244.85445 271.29422 0.58550954
222.44424 269.0532 0.27276516
237.01088 274.65576 0.39783502
223.56474 274.0955 0.41729742
237.291 289.50253 0.14617029
227.2064 289.50253 0.1705293
246.53523 274.65576 0.06790951
245.97496 274.65576 0.054709505
pose 4
188.18518 241.36417 0.6156766
189.34224 238.47153 0.6312814
186.4496 239.05008 0.5906349
191.65634 240.20712 0.5643717
183.55696 240.20712 0.58470076
199.1772 251.19916 0.7416647
178.35022 251.77768 0.6781038
204.96248 266.24084 0.50168
176.0361 267.39792 0.49532148
203.80542 276.65436 0.40318763
180.66432 278.96844 0.28519318
198.59868 282.43964 0.50184304
184.1355 281.86108 0.4861128
196.57382 293.1424 0.06648443
185.00328 293.1424 0.07853555
197.73088 293.1424 0.04030168
179.218 293.1424 0.02433813
pose 5
815.72034 241.9617 0.7873549
817.2147 239.96921 0.7710403
814.22595 239.47107 0.7740409
820.2035 241.4636 0.717089
811.73535 240.96545 0.7219112
826.181 252.9205 0.5884579
806.754 252.9205 0.507174
828.67163 266.36993 0.54099673
803.7653 264.87555 0.46194878
825.68286 275.83435 0.62195545
809.2447 275.83435 0.59773093
822.6941 277.32874 0.41639748
810.24097 275.83435 0.41501692
823.19226 278.82312 0.28571224
811.2372 278.32498 0.39922118
822.44507 288.5366 0.07775434
806.754 287.7894 0.07842613
pose 6
636.61285 237.51099 0.73437774
640.3169 234.73294 0.74816
634.7608 234.73294 0.77997404
643.095 235.65897 0.82744145
631.05676 235.65897 0.83084285
648.65106 247.69717 0.8257131
627.35266 248.6232 0.8153181
651.4291 261.5874 0.7308555
621.7966 263.43942 0.76355165
647.72504 272.6996 0.6791333
628.2787 271.7736 0.6743323
645.873 280.1077 0.55478865
631.05676 281.95975 0.57977086
646.799 304.1841 0.5608707
631.9828 302.3321 0.5259936
646.336 324.09344 0.40025756
632.90875 322.70444 0.47273034
pose 7
458.50204 230.84488 0.7209928
460.4597 227.58212 0.74467975
456.54437 227.58212 0.76121056
463.0699 228.23465 0.74995935
453.28162 228.23465 0.6201227
471.55307 243.24338 0.62716717
447.40863 244.54846 0.61397517
476.7735 260.20975 0.60646206
441.53568 258.90463 0.57592815
474.81586 272.60825 0.7183951
443.49332 271.30313 0.64783204
468.2903 279.1338 0.5004928
451.9765 279.78632 0.49583358
469.26913 293.16364 0.13723738
448.38745 293.16364 0.10833481
470.248 290.22717 0.05320818
449.69257 293.16364 0.017136669
pose 8
71.39624 273.10388 0.81319636
73.80614 269.48904 0.84634167
68.98634 269.48904 0.8140336
77.420975 271.89893 0.60463256
64.166534 271.89893 0.6770618
77.420975 292.38306 0.5584527
59.346745 292.38306 0.46853235
84.650665 311.66226 0.4407274
59.346745 306.84247 0.5238037
85.85562 320.0969 0.25917917
78.62593 315.2771 0.58219934
76.216034 333.35135 0.44411084
60.5517 333.35135 0.43940175
72.60118 369.49982 0.20971546
60.5517 368.29486 0.24491397
68.98634 389.98395 0.14165407
59.949223 394.20126 0.19645368
pose 9
925.3572 178.22763 0.41207814
926.557 176.62787 0.40665182
924.15735 176.22794 0.48723584
929.35657 177.02782 0.24660528
920.5579 176.62787 0.56605387
933.35596 181.82709 0.19810584
914.55884 184.62666 0.40198156
930.1565 187.42622 0.17109859
927.3569 187.42622 0.14226519
918.9582 187.42622 0.11669843
926.557 188.2261 0.17056972
930.5564 199.02446 0.11900437
917.75836 203.82375 0.104169555
930.5564 179.8274 0.11080055
912.55914 185.0266 0.10623193
930.1565 186.22641 0.07954603
925.75714 187.82617 0.21373443
frame 3
pose 0
614.3979 321.5185 0.9449609
616.7097 319.2067 0.95330787
612.0861 319.2067 0.9484276
622.4892 320.36258 0.92984754
608.6184 320.36258 0.912194
631.7364 331.92157 0.8662817
606.3066 331.92157 0.9008741
643.29535 342.32468 0.9206397
605.1507 349.26004 0.8609776
640.9836 358.50723 0.8410875
603.9948 365.44263 0.7715045
631.7364 361.97495 0.77595115
616.7097 361.97495 0.78189534
634.04816 389.71652 0.8578881
605.1507 380.46933 0.8792145
639.82764 416.30215 0.84260094
607.4625 405.89908 0.85108393
pose 1
445.50467 480.3362 0.891791
443.41086 478.2424 0.8834194
441.3171 480.3362 0.91828877
432.94193 486.61758 0.57502806
439.2233 492.8989 0.9131931
445.50467 494.9927 0.7898783
430.84818 515.93054 0.8148275
441.3171 478.2424 0.7776565
418.28543 543.1498 0.9407312
445.50467 461.49216 0.86375886
426.6606 522.2119 0.9341647
441.3171 557.8063 0.70537907
435.03574 561.9938 0.8332027
445.50467 601.77576 0.8189958
447.59842 605.96326 0.8861031
422.47305 641.5576 0.87432885
430.84818 647.839 0.82705903
pose 2
168.14944 376.05142 0.8592843
167.2231 373.27243 0.8342232
164.4441 374.19876 0.88610727
157.95976 378.8304 0.49175853
156.1071 378.8304 0.7979976
162.59143 395.50443 0.52140373
153.3281 398.28345 0.4698664
172.78111 421.44177 0.4727701
166.29677 426.07346 0.34994265
185.74979 432.55777 0.657443
186.67612 437.18945 0.53541136
172.78111 446.4528 0.3062828
164.4441 446.4528 0.4032963
214.00296 458.95828 0.097821474
214.00296 457.10562 0.10952136
214.00296 466.369 0.041751783
170.92844 462.20047 0.03614995
pose 3
187.05649 240.65347 0.7797236
189.06522 238.64474 0.8057498
186.05214 238.64474 0.8077106
192.0783 238.64474 0.7218176
183.03906 239.64911 0.73697054
199.1088 251.70142 0.8184214
178.01727 251.70142 0.82521194
205.13495 266.76678 0.68875915
173.99985 266.76678 0.6981942
203.12622 276.81036 0.59056515
183.03906 275.806 0.5052236
197.10008 283.84088 0.7040855
184.04343 283.84088 0.69926643
197.10008 309.9542 0.6136495
185.04778 307.94547 0.60056245
196.09572 332.05008 0.50532
185.04778 333.05444 0.4474342
pose 4
636.5322 236.92749 0.6806372
640.13196 234.22766 0.67744154
634.7323 234.22766 0.70802134
643.7317 235.1276 0.8099878
631.13257 235.1276 0.7808736
648.23145 247.7268 0.8194236
626.6328 248.62674 0.8234182
651.8312 263.02585 0.7182196
623.0331 263.92578 0.7330175
649.13135 273.82516 0.6123436
628.43274 272.92523 0.6039267
646.4315 281.92465 0.5228648
631.13257 282.82462 0.5252204
646.4315 303.52332 0.5725271
632.0325 303.52332 0.5277518
645.98157 321.97217 0.35517213
631.5825 321.97217 0.39537546
pose 5
71.24852 272.11505 0.84648365
73.73952 268.37854 0.8622034
68.75751 269.62402 0.83480984
77.47603 270.8695 0.63642865
62.529987 272.11505 0.7483765
79.96704 293.28864 0.5423125
57.547962 293.28864 0.5785149
83.70357 313.21667 0.37013173
60.038975 311.9712 0.30236092
86.194565 320.6897 0.17447934
79.96704 315.7077 0.33007997
79.96704 340.6178 0.5039285
62.529987 340.6178 0.49410662
78.72154 371.75543 0.24104199
63.775486 379.22845 0.30029255
78.098785 397.28827 0.12275713
68.13475 397.28827 0.15565635
pose 6
815.2912 241.90181 0.77515256
816.77515 239.92317 0.766595
813.8072 239.42851 0.7746703
820.2378 241.40715 0.7022537
811.82855 240.91249 0.69908357
826.1737 252.78435 0.5591221
806.38727 253.279 0.4891057
828.64703 266.63486 0.5123014
803.914 266.1402 0.4528316
825.679 276.0334 0.632264
809.3552 276.0334 0.6356197
822.71106 277.0227 0.39811862
810.34454 275.53873 0.37920862
823.7004 280.98 0.28936288
811.33386 278.5067 0.4100945
822.46375 288.1526 0.0778499
801.93536 285.9266 0.088771544
pose 7
232.2107 235.1446 0.61097765
233.05347 232.61626 0.65450597
229.68231 232.61626 0.6323256
227.15396 233.45903 0.2821372
229.68231 233.45903 0.43918282
237.2674 246.94362 0.50569326
221.25446 247.78639 0.37873906
243.1669 259.58542 0.58285916
217.88333 264.64215 0.36405593
244.85248 273.07 0.65776783
243.1669 273.07 0.28676465
235.58182 281.49786 0.39294845
223.7828 278.1267 0.46193156
234.73904 302.5675 0.36357453
223.7828 302.5675 0.36009786
230.9465 320.6874 0.19323124
222.51865 320.6874 0.248028
pose 8
486.69525 162.19412 0.023616476
464.4981 125.41025 0.026805518
487.01233 123.19054 0.021250281
467.9862 124.45894 0.052322116
472.74274 141.26537 0.019683568
490.81757 123.19054 0.03220206
483.2071 123.19054 0.077382565
471.4743 125.41025 0.1096043
491.13464 126.678665 0.10274643
493.0373 139.36275 0.07774952
489.86627 136.82593 0.07274723
489.86627 141.89957 0.15887561
482.89 141.89957 0.17219302
487.3294 165.36514 0.34151742
484.7926 164.73094 0.5178384
482.2558 186.9281 0.4250788
482.2558 186.9281 0.49958655
pose 9
936.1076 182.55452 0.2066074
925.6542 177.1592 0.22814706
923.96814 177.1592 0.2788655
927.6774 177.49641 0.15759131
920.59607 177.1592 0.32112664
930.0379 183.22893 0.0499705
913.8519 183.90335 0.30171815
930.71234 187.27542 0.08664002
912.84033 186.2638 0.27708304
928.35187 188.62425 0.063674435
928.01465 188.62425 0.31796172
931.0495 200.42651 0.07505181
920.2589 184.24055 0.05850312
937.79364 179.51965 0.059287608
913.17755 185.58939 0.1626066
931.0495 185.92659 0.025643751
927.00305 188.62425 0.21951455
pose 10
1076.2565 289.58856 0.17068754
1079.4243 283.25302 0.19670783
1085.7598 322.85016 0.096096404
1081.0082 326.0179 0.11847453
1125.3569 330.76956 0.272296
1054.0822 362.44727 0.18486607
1145.9474 370.3667 0.09572257
1128.5247 322.85016 0.092277355
1167.3298 429.76236 0.053025726
1126.9408 365.61502 0.30590573
1131.6925 364.03116 0.13663204
1062.7935 451.93674 0.04257731
1100.8068 451.93674 0.021976182
1115.8536 416.29935 0.038723275
1057.2499 402.0444 0.056879
1095.2631 314.93073 0.10013701
1037.4513 451.93674 0.08114781
pose 11
458.50412 230.70566 0.70720154
460.41208 227.52573 0.7272624
456.59616 227.52573 0.75842667
462.95602 228.16171 0.7251507
453.4162 228.7977 0.6006014
471.85986 243.42542 0.62237394
447.05634 244.0614 0.6265134
476.94778 259.96112 0.6097451
441.33243 259.32513 0.5665029
475.03983 272.68088 0.6560992
443.2404 271.4089 0.62663615
468.04395 280.31274 0.5031252
452.14423 280.94873 0.52345914
466.45398 291.44254 0.09852705
449.91827 291.44254 0.07314869
468.67993 289.21658 0.07088921
445.78436 273.31686 0.056453686
frame 4
pose 0
613.33655 321.28662 0.92022276
615.64606 318.9771 0.9233417
611.027 318.9771 0.9306962
620.26514 320.13184 0.920233
607.56274 320.13184 0.9358656
629.50323 331.6795 0.8301013
605.2532 332.8343 0.90216756
642.2056 342.0724 0.93645865
602.94366 349.00098 0.8763905
641.0509 358.23907 0.8264253
602.94366 365.16766 0.8255732
630.658 361.70337 0.77533025
615.64606 361.70337 0.80952114
634.1223 390.5725 0.8550775
604.09845 380.17963 0.84548724
639.8961 415.9773 0.8560406
605.2532 405.5844 0.8418608
pose 1
442.77704 483.713 0.8646915
440.82538 481.76135 0.928856
438.87372 485.66467 0.89574766
434.9704 493.47125 0.53219557
438.87372 497.37457 0.9089316
444.7287 501.2779 0.6619987
433.01874 520.79443 0.7808808
440.82538 479.8097 0.7039973
419.35718 550.0692 0.9389038
442.77704 470.05145 0.78269786
427.16382 528.601 0.9101372
440.82538 565.68243 0.7125178
433.01874 569.58575 0.83369625
450.58368 606.6672 0.72027034
450.58368 608.61884 0.89828527
425.21216 643.7486 0.79165554
423.2605 651.55524 0.84067225
pose 2
168.45216 375.18192 0.87422574
166.69777 372.55032 0.8395404
164.06618 374.30472 0.8787638
157.92578 379.5679 0.45999068
155.29417 379.5679 0.77929956
163.18898 396.2347 0.47367963
152.66258 398.8663 0.44070518
170.20656 422.5507 0.42347544
169.32936 426.93668 0.296821
185.99615 432.19986 0.62009573
185.99615 437.46307 0.49656808
172.83817 446.23508 0.25984946
164.94337 447.11227 0.36937296
211.87354 438.77887 0.07688735
211.87354 456.32285 0.09782284
211.87354 465.09488 0.038477395
166.69777 461.14743 0.027718695
pose 3
187.2417 240.52045 0.7869568
189.26456 237.48611 0.8140755
185.21881 238.49756 0.80473644
192.29889 239.509 0.7576733
182.18451 239.509 0.7778868
199.37894 251.64624 0.83533514
178.13876 251.64624 0.8535309
204.43613 265.80637 0.70482916
174.09302 266.8178 0.75830597
203.42468 275.92075 0.61773807
182.18451 275.92075 0.49374053
197.35605 283.0008 0.7148258
184.20737 283.0008 0.70862377
197.35605 307.27527 0.5998804
186.23026 306.26382 0.6051251
196.34464 329.5269 0.5108435
185.21881 332.5612 0.4294062
pose 4
637.2896 238.14264 0.7461069
639.7592 234.8498 0.74779445
635.6432 234.8498 0.7964854
643.05206 236.49622 0.78244746
631.52716 236.49622 0.7929541
647.99133 248.02115 0.8284611
626.5879 248.84436 0.8584949
652.10736 262.8389 0.67937666
621.6486 263.66214 0.77488345
647.99133 272.71744 0.7152023
629.0575 272.71744 0.6930603
645.52167 283.41916 0.61901414
630.7039 283.41916 0.62831527
645.52167 303.99936 0.49287835
632.35034 305.64578 0.46124992
646.75653 316.75912 0.23662685
631.9387 316.75912 0.16360915
pose 5
232.41493 235.18199 0.50291306
232.41493 232.22163 0.5249095
231.67485 232.96172 0.54536885
227.97441 232.96172 0.3320473
233.15501 232.96172 0.37152278
236.85545 246.28328 0.38479167
219.09334 247.02339 0.30032003
242.77614 258.8648 0.517375
218.35326 263.3053 0.28898868
244.99641 270.70618 0.57510126
230.19466 267.74585 0.36275047
236.11537 275.88678 0.30091736
225.01405 275.88678 0.34823546
233.15501 299.56964 0.24806291
225.01405 297.34937 0.25863153
231.3048 309.5608 0.12316765
223.90392 309.5608 0.14973527
pose 6
815.3311 242.0281 0.76889586
816.8179 240.0458 0.75906783
813.84436 240.0458 0.77603024
820.28687 241.53253 0.7190902
811.86206 241.03696 0.71601677
825.7382 252.43524 0.53642887
807.40186 252.43524 0.4696707
827.7206 265.81583 0.4985479
804.924 264.82468 0.4529711
824.7471 274.7362 0.58912563
809.3842 275.23178 0.6527418
822.7648 275.23178 0.44128922
811.3665 274.24063 0.47004777
824.2515 281.1787 0.2797508
810.8709 279.1964 0.27714023
822.51697 288.3646 0.114241995
813.5966 288.3646 0.06025753
pose 7
71.8142 272.6491 0.8275055
74.270256 268.965 0.86788136
68.13011 268.965 0.8273364
77.95435 271.42108 0.6521858
63.217987 272.6491 0.6771399
81.63845 293.52563 0.5562955
57.077835 292.29758 0.55254376
84.094505 316.85822 0.29607671
57.077835 311.94608 0.28639892
85.32253 320.5423 0.16937526
80.41042 319.31427 0.28769034
81.63845 342.64685 0.4740925
61.989952 343.87488 0.44169146
86.55056 383.17184 0.2146719
65.67405 379.48776 0.28054178
88.39262 396.0662 0.098811045
68.744125 396.0662 0.13524973
pose 8
1130.5172 345.49786 0.19177495
1132.203 330.32495 0.18710552
1130.5172 332.0108 0.27424994
1128.8313 332.0108 0.18950453
1123.7737 335.38257 0.2874411
1054.6526 367.4143 0.08521419
1113.6583 387.64484 0.110246316
1127.1454 342.1261 0.14574394
1056.3385 391.0166 0.11766624
1120.4019 364.04254 0.1296076
1056.3385 355.6131 0.1185877
1061.3961 450.02234 0.04038161
1058.0244 455.08002 0.058033887
1132.203 337.06848 0.067979954
1078.2549 353.92725 0.043586537
1113.6583 456.76587 0.044180725
1074.8832 374.15778 0.06866929
pose 9
458.0218 230.92633 0.7152595
460.53683 227.78256 0.71001476
456.13553 227.78256 0.7459888
463.05185 227.78256 0.69930303
452.99176 229.04007 0.5809797
472.48315 243.50143 0.651033
446.70422 244.13019 0.61657155
476.88446 260.4778 0.5940426
441.0454 259.2203 0.56377953
474.9982 272.42416 0.6468905
443.56042 271.7954 0.63050115
468.08188 281.2267 0.48760754
451.73425 281.85547 0.50601107
470.28253 290.97244 0.08001812
450.16235 290.97244 0.05727523
450.47675 274.93918 0.06900177
446.07547 273.05292 0.06187402
pose 10
925.27124 178.58812 0.21162996
926.31274 177.54657 0.26930004
923.8825 177.54657 0.28904185
927.00714 177.54657 0.15601072
920.0635 177.19939 0.311709
929.7846 183.44868 0.07056899
914.1613 184.14305 0.3076462
929.7846 188.65643 0.09580225
928.0487 188.30925 0.12582825
928.74304 188.65643 0.07699165
929.0902 188.65643 0.21852201
928.0487 201.15504 0.05409775
920.7578 184.83742 0.039059334
929.43744 176.85219 0.033371307
912.7726 185.1846 0.082321964
936.3811 186.22615 0.025578659
929.0902 188.65643 0.13398018
pose 11
483.80115 130.28189 0.09791156
485.12427 126.974174 0.16975944
482.4781 126.974174 0.09735563
464.61652 121.02033 0.0519266
477.1858 129.62033 0.022640575
491.40887 117.38186 0.07635142
472.88577 117.38186 0.073142014
470.23962 118.70493 0.07262679
470.57037 120.35879 0.12059672
493.06274 120.35879 0.03220203
490.08582 117.38186 0.10746682
488.43195 136.89728 0.10222753
487.7704 136.89728 0.12450252
487.1089 162.03577 0.22988898
485.12427 162.6973 0.39320856
482.4781 185.18964 0.41645586
481.81653 185.8512 0.4381191
frame 5
pose 0
610.0146 321.2502 0.9531656
613.4917 317.77313 0.9499074
607.69653 318.93216 0.954305
618.1278 320.0912 0.9200661
605.37854 320.0912 0.90444493
628.559 331.68143 0.84977645
603.0605 333.99948 0.8859637
640.14923 342.11267 0.9009592
600.74243 349.0668 0.8511257
640.14923 358.339 0.84763944
