frame 0
pose 0
637.828 237.64928 0.7729259
639.68024 234.87086 0.78677
635.04956 234.87086 0.81262535
643.3848 235.79701 0.85525227
632.2712 235.79701 0.8485695
648.94165 247.83678 0.8454706
627.6405 248.76292 0.84452665
651.72003 261.72882 0.8125406
623.00977 263.5811 0.79312134
646.1632 270.99017 0.7908945
632.2712 270.99017 0.7864517
645.23706 275.62088 0.72693545
631.34503 276.547 0.77793074
646.1632 295.06973 0.6896452
631.34503 295.06973 0.64732337
644.3109 309.88794 0.52215105
633.19727 311.7402 0.4695942
pose 6
816.60693 241.44017 0.80005014
818.58887 238.96275 0.78877294
814.6249 238.96275 0.7986202
821.56177 240.4492 0.7626526
811.1565 239.95372 0.7632997
826.5166 251.84532 0.69160694
805.7062 252.3408 0.59170973
829.4895 267.20535 0.62243646
803.72424 267.20535 0.5151106
825.03015 276.12405 0.59626997
809.67004 276.12405 0.6257287
823.0482 276.12405 0.60919535
810.661 276.12405 0.5020184
823.0482 280.08792 0.65309256
811.1565 279.59244 0.6963825
811.652 275.62857 0.06027664
799.7604 285.0428 0.04415569
pose 7
457.98407 230.41351 0.73249465
460.57132 227.82626 0.76335317
456.69043 227.82626 0.749977
463.15857 228.47308 0.7442044
453.45636 229.1199 0.62908643
472.21396 243.3498 0.61018044
447.63504 244.64343 0.6628287
478.6821 259.5201 0.556032
441.16693 259.5201 0.528449
475.44803 271.80957 0.70624894
443.75418 273.75 0.54561347
469.6267 280.21814 0.5496604
453.45636 278.92453 0.5713893
469.9501 290.89056 0.060518213
453.13297 290.89056 0.09625696
472.86078 287.3331 0.058949593
454.4266 290.89056 0.027083611
pose 8
544.26996 138.36781 0.19877662
544.26996 136.0033 0.2124032
543.79706 135.5304 0.25834763
547.5803 136.0033 0.23688817
548.999 136.0033 0.25011525
550.8906 147.353 0.2910656
557.0384 147.353 0.19155042
537.6493 162.48595 0.23249277
536.7035 161.06723 0.22675434
530.0828 167.6879 0.27663136
531.5015 165.79628 0.11403831
548.5261 176.6731 0.28052896
554.6739 176.20018 0.254322
564.60486 134.58458 0.056491353
535.7577 164.85046 0.04218988
550.8906 149.71753 0.06149653
551.3635 149.71753 0.036568187
pose 9
1076.8489 289.1161 0.9262793
1081.2712 286.46268 0.8860357
1077.7334 285.57822 0.8407688
1090.1158 290.885 0.83435726
1088.3469 290.885 0.50383645
1096.3071 307.68988 0.6457345
1083.9247 307.68988 0.5381977
1095.4227 333.33942 0.22420672
1081.2712 330.68604 0.47363326
1078.6178 345.72195 0.43096703
1075.08 343.95303 0.6056274
1099.8451 351.91324 0.4935244
1085.6936 350.1443 0.46593896
1066.2354 357.22003 0.26619765
1064.4663 351.91324 0.36037034
1113.112 368.7181 0.1086493
1111.3431 368.7181 0.04114134
pose 10
72.6877 271.617 0.8730946
74.025116 267.60477 0.8782444
70.01288 268.94217 0.86698043
78.03734 268.94217 0.7081727
63.325836 270.2796 0.8330923
79.374756 286.32852 0.69893736
59.3136 287.66592 0.6846254
83.38698 302.37744 0.59028894
59.3136 306.38965 0.6794918
83.38698 313.07672 0.49464253
78.03734 315.75153 0.6936582
80.71216 333.13788 0.45871785
61.98842 331.80045 0.4894703
79.374756 363.8983 0.32952026
63.325836 363.8983 0.33733502
75.36252 381.2846 0.17167076
61.98842 397.33356 0.26501012
pose 11
923.8705 178.88618 0.23171575
925.127 177.62967 0.2557592
923.45166 179.30502 0.26455247
926.38354 177.62967 0.24284948
919.6821 179.72386 0.285773
932.2473 181.81805 0.22782743
913.81836 186.4253 0.25629583
936.01685 184.3311 0.13238618
911.7242 188.5195 0.4053762
936.85455 182.23691 0.23155786
916.75024 184.74994 0.24092598
933.08496 191.87021 0.059727266
919.6821 181.81805 0.10028707
934.3415 183.49342 0.1750489
912.98065 186.84413 0.34348682
933.92267 180.56154 0.19635122
921.7763 188.5195 0.10304123
pose 12
69.45065 346.34708 0.48080263
72.02355 342.0589 0.6401709
65.162476 341.20126 0.6413286
78.88462 344.6318 0.46791786
54.870872 341.20126 0.49592865
81.45752 360.92685 0.18829834
43.721634 358.35394 0.3937919
76.31172 382.36768 0.06446455
42.006363 399.52036 0.099933565
83.17279 345.4894 0.05772531
16.706165 388.79993 0.055454504
76.31172 403.80853 0.12907451
48.009804 409.81198 0.1165413
83.17279 354.9234 0.042134862
39.433464 357.4963 0.17634957
71.594734 421.39 0.10369567
66.02011 417.53067 0.070260055
pose 13
1077.9375 289.28976 0.9073517
1081.5878 286.85626 0.8489519
1079.1542 285.63953 0.7916406
1091.3217 289.28976 0.72943485
1088.8882 290.5065 0.28646696
1096.1886 307.5409 0.76214796
1086.4547 307.5409 0.66140413
1094.9719 336.74274 0.4999388
1082.8044 330.659 0.46134105
1077.9375 345.25992 0.46061647
1075.504 344.04318 0.72771853
1096.1886 351.34363 0.50946975
1086.4547 350.1269 0.4662268
1059.6864 364.7278 0.1916268
1057.2528 358.6441 0.23760009
1056.0361 408.53052 0.1415963
1056.0361 408.53052 0.15855286
frame 1
pose 0
654.2004 314.07733 0.9137313
656.5628 310.5337 0.92531663
650.65674 310.5337 0.9006409
660.10645 311.7149 0.92220056
647.11316 312.89612 0.92991704
667.1937 321.1646 0.8696212
641.2071 325.8894 0.88288665
679.0058 329.43304 0.9212392
634.1198 341.24518 0.87341857
681.3682 343.6076 0.9356506
630.5762 356.6009 0.84713936
664.8313 353.05725 0.8519511
648.2944 353.05725 0.8124668
674.281 376.68146 0.7956655
638.84467 376.68146 0.86442494
686.0931 403.8493 0.8430052
631.7574 403.8493 0.8284693
pose 1
715.8562 475.7891 0.72776556
713.938 473.87088 0.6210962
715.8562 473.87088 0.8387513
702.4286 483.462 0.9212364
713.938 479.62558 0.9646856
700.5104 502.64432 0.8941903
729.28375 491.13492 0.93246096
704.3468 494.9714 0.55507976
744.6296 479.62558 0.92424345
713.938 481.5438 0.661771
729.28375 487.2985 0.62323695
713.938 546.7635 0.81346947
735.03845 546.7635 0.8003183
706.2651 583.2098 0.87837875
731.202 592.80096 0.8888928
696.6739 615.81964 0.883391
721.6109 636.92017 0.88046247
pose 2
164.22475 374.59293 0.892714
163.29915 372.74173 0.8762064
160.52235 374.59293 0.9211134
154.04314 379.22095 0.4464218
153.11752 380.14655 0.88702095
161.44795 396.8074 0.5458223
149.41512 399.5842 0.5775944
173.48077 421.79865 0.5250802
165.15036 425.50107 0.319045
186.43921 431.9803 0.6574244
184.588 437.5339 0.4772574
171.62958 443.0875 0.35140988
161.44795 447.7155 0.43293738
200.32326 440.3107 0.280575
196.62083 448.6411 0.1579659
211.43047 445.86432 0.053195827
212.8189 453.7319 0.07563777
pose 3
637.9982 237.62065 0.66682136
639.82434 235.79454 0.7362673
636.1722 235.79454 0.71379787
642.56354 235.79454 0.739648
632.51996 235.79454 0.81986624
648.9549 247.66426 0.8545916
627.95465 248.57732 0.85853404
652.6071 262.2731 0.8112179
623.3894 263.18616 0.78732604
646.21576 271.40366 0.80699325
631.6069 271.40366 0.83816385
645.3027 279.62115 0.7054621
631.6069 279.62115 0.7233421
646.21576 298.7953 0.6382813
632.51996 298.7953 0.57862437
646.21576 315.23026 0.4440743
633.433 317.05637 0.41058072
pose 4
233.43459 235.24315 0.74582523
235.10628 233.0142 0.76892257
231.7629 233.0142 0.7360538
237.33522 234.68593 0.52340186
227.86224 234.12868 0.69495016
239.56413 247.50227 0.5837674
221.17545 247.50227 0.56708145
244.57924 260.31866 0.5732303
218.9465 261.43314 0.40742174
246.25096 272.02057 0.64067245
226.19054 270.9061 0.29239744
233.9918 278.70737 0.47176477
222.2899 277.59293 0.43978053
233.71318 287.90173 0.036195923
219.22513 287.90173 0.07817597
246.80818 272.57782 0.098898984
247.3654 275.36398 0.03192926
pose 5
188.46855 239.06155 0.8877495
190.45277 236.0852 0.89654654
186.48433 237.07733 0.86350995
193.42912 238.06943 0.85439426
182.51587 239.06155 0.8967142
199.3818 251.95901 0.85284376
177.55531 252.95111 0.8357265
204.34236 264.85648 0.7185168
176.5632 268.82492 0.720888
204.34236 276.76184 0.6779408
188.46855 275.7697 0.6260891
199.3818 282.7145 0.69963115
185.49222 283.70663 0.6648309
202.35814 301.56467 0.43962798
186.48433 307.51733 0.418043
202.35814 318.43057 0.44294244
188.46855 324.38327 0.26561007
pose 6
816.46875 241.7585 0.8437072
818.47626 239.2491 0.82552564
814.46124 238.74724 0.82691383
821.48755 240.75475 0.77965534
810.94806 240.25285 0.83503234
826.50635 252.29799 0.69702715
805.42737 253.30174 0.6613999
829.01575 267.3544 0.59809196
802.91797 267.3544 0.57759386
825.0007 276.38824 0.62823284
808.94055 275.88635 0.6747925
822.4913 274.8826 0.6106082
809.9443 275.38446 0.50579834
822.99316 279.3995 0.71624
810.94806 279.3995 0.82643235
826.2554 287.68054 0.07644609
811.95184 286.9277 0.03755933
pose 7
457.97366 230.50754 0.70254505
460.55453 227.92667 0.7313959
456.68323 227.92667 0.7150164
463.1354 228.57187 0.7587507
453.4571 229.86234 0.6367222
472.16852 244.05719 0.67011887
447.0049 244.05719 0.7050158
477.9755 260.18768 0.5979484
440.5527 259.54248 0.59569067
474.7494 271.80167 0.70504457
443.7788 272.4469 0.72315276
468.9424 279.5443 0.55595
452.16666 279.5443 0.5542565
469.91025 290.83566 0.10252172
447.97272 290.83566 0.07288654
472.16852 287.9322 0.08997164
446.35968 273.0921 0.05430287
pose 8
1077.6547 289.25528 0.91926086
1081.6906 286.56467 0.963712
1078.9999 286.56467 0.8971091
1088.4171 290.60056 0.88648105
1087.0718 289.25528 0.49556744
1095.1436 308.0895 0.7901042
1087.0718 306.7442 0.74939865
1092.453 336.34088 0.6356237
1078.9999 330.95966 0.5459023
1076.3093 345.758 0.8157698
1070.9281 341.72208 0.5991931
1092.453 352.48453 0.623794
1081.6906 349.7939 0.5893626
1046.7126 357.86572 0.70394135
1048.058 357.86572 0.53210104
1050.7485 395.5342 0.58580744
1052.0939 394.1889 0.37691674
pose 9
62.843987 346.51672 0.6699892
67.48919 340.9425 0.7904778
58.198784 340.9425 0.7397902
77.70864 342.8006 0.5784871
50.766457 341.87152 0.5114264
82.35384 359.52332 0.2969649
42.40509 358.59424 0.48240122
83.28288 385.53644 0.06145912
31.2566 385.53644 0.11990176
82.35384 347.4458 0.28748056
58.198784 340.9425 0.12092059
75.850555 403.18823 0.10291865
46.121254 409.69153 0.12401959
83.28288 355.80713 0.07456157
42.40509 362.31042 0.13219014
73.99248 417.12384 0.103023246
29.398521 385.53644 0.089590475
pose 10
72.047 271.15448 0.79957134
73.97603 268.26096 0.848633
70.11797 268.26096 0.8352088
77.834076 269.22546 0.52343976
66.25992 270.18997 0.6988288
78.79859 283.69315 0.63581103
61.437347 284.65768 0.66935575
83.621155 301.0544 0.70373577
59.508324 304.91245 0.76326936
83.621155 313.59308 0.684512
76.86957 315.5221 0.7153273
80.727615 322.2737 0.49076572
66.25992 323.23822 0.5010221
78.79859 347.35104 0.16664682
67.22443 348.31555 0.30994803
85.550186 340.59946 0.121038444
68.18895 363.74777 0.06854597
pose 11
920.92065 182.03038 0.21214832
918.8883 180.81097 0.15731567
919.70123 182.84332 0.25504136
919.70123 179.99805 0.08128285
918.4818 188.94034 0.3236599
926.2047 175.5269 0.1306193
924.9853 173.08809 0.07363541
926.2047 178.77864 0.0403061
911.97833 188.1274 0.27465254
934.74054 182.03038 0.1323186
916.44946 185.28212 0.22817355
934.74054 181.62392 0.04122974
924.9853 177.55923 0.05243638
934.3341 183.24979 0.22478122
922.953 179.59158 0.094300345
934.3341 180.81097 0.10674559
933.1147 180.81097 0.059161384
pose 12
1077.0354 288.9191 0.9088973
1080.535 286.2943 0.91036654
1078.7852 285.41937 0.8154255
1089.2844 291.5439 0.87820756
1090.1593 290.66898 0.61144114
1095.4089 309.04257 0.6498174
1086.6597 307.29272 0.6067756
1093.659 337.91537 0.5135729
1080.535 330.9159 0.46638176
1076.1604 345.78976 0.7518613
1073.5356 341.4151 0.35087898
1095.4089 351.9143 0.4676368
1084.9098 350.16443 0.41100612
1045.9752 356.72644 0.43768784
1045.9752 356.72644 0.36298376
1051.2249 372.47522 0.029324006
1051.2249 372.47522 0.03743965
pose 13
545.4572 135.06847 0.29876128
546.9221 133.11528 0.3652316
544.96893 133.60358 0.34890416
548.8753 134.58017 0.33629176
548.387 135.55676 0.2650608
555.2232 144.83441 0.38948154
539.1094 145.811 0.46224645
536.6679 160.94823 0.22365364
536.6679 159.97163 0.51110536
529.34344 167.7844 0.31543314
529.8317 167.7844 0.34988284
548.387 177.55034 0.1863463
556.19977 177.55034 0.14276665
540.5743 180.48012 0.04011668
530.8083 169.24928 0.038473725
539.3535 181.70087 0.03575345
539.3535 181.70087 0.041807443
frame 2
pose 0
654.14355 317.47736 0.9080707
656.46344 315.15747 0.94973165
651.82367 315.15747 0.94184345
661.1033 316.3174 0.9075047
647.18384 317.47736 0.9390926
668.063 326.757 0.8666082
640.2241 330.23682 0.8738526
678.5025 337.19653 0.91015804
634.4244 347.6361 0.8349153
677.3426 352.2759 0.8429479
629.7846 361.5555 0.7065805
664.5831 355.75574 0.88231647
647.18384 355.75574 0.8176199
676.1826 381.2747 0.7915513
639.0642 376.6349 0.78337526
687.78217 404.4737 0.86137295
628.62463 400.99384 0.68451583
pose 1
702.15686 486.73322 0.42753425
700.286 484.86237 0.52431494
713.3819 479.24982 0.5367409
698.41516 484.86237 0.93110585
715.25275 481.12067 0.8992301
698.41516 501.69995 0.94161344
728.3487 494.2166 0.92629045
690.93176 516.66675 0.85356706
739.5737 496.08746 0.8277961
698.41516 497.9583 0.41876575
732.09033 496.08746 0.56444895
707.7694 552.21277 0.84949136
732.09033 552.21277 0.8056262
700.286 585.888 0.8907719
726.47784 595.24225 0.9294938
689.0609 615.8215 0.8572557
720.8653 636.4008 0.87943196
pose 2
164.96478 375.00952 0.914221
163.13632 372.26678 0.88916534
161.30786 374.09528 0.91394216
153.99399 379.5807 0.42046386
153.07977 379.5807 0.8916598
161.30786 396.9511 0.5448212
149.42282 398.77954 0.5756316
173.1929 422.54962 0.48585278
164.96478 422.54962 0.30643952
185.99216 431.69196 0.62397164
184.1637 437.17737 0.4646367
170.4502 441.74854 0.35671726
159.4794 443.57697 0.39747468
199.70566 439.92004 0.33865297
196.0487 448.14813 0.23655945
210.67645 445.40546 0.073243506
212.04779 455.00488 0.09716359
pose 3
188.35732 239.52036 0.876644
190.35855 236.5185 0.9010798
186.35606 236.5185 0.8672665
193.36043 238.51974 0.85058475
182.35356 239.52036 0.86587816
199.36415 251.52783 0.8525827
177.35045 252.52847 0.8426181
204.36726 265.53656 0.72356594
177.35045 269.53906 0.7246834
203.36665 277.54404 0.6729849
189.35793 276.5434 0.59087473
199.36415 283.54776 0.6780776
185.35544 283.54776 0.64978117
201.3654 302.5596 0.3794915
186.35606 307.5627 0.42704153
202.36603 318.56955 0.3575908
186.35606 325.5739 0.23560336
pose 4
232.45009 235.83539 0.76305956
234.50758 233.7779 0.76960355
231.07841 233.09204 0.7731712
237.2509 235.14954 0.48043522
227.64925 234.46371 0.6631908
238.62257 248.18036 0.71674716
221.47675 248.18036 0.6612616
244.10924 261.21118 0.65386444
218.73341 261.21118 0.5324353
246.16673 272.1845 0.7447105
224.22008 270.81287 0.42852902
233.13591 278.35703 0.5550664
223.53426 277.67117 0.5481059
233.82173 300.30365 0.3742131
223.53426 299.61783 0.38338286
231.42131 303.38992 0.088956684
220.448 303.38992 0.115389585
pose 5
637.9474 238.17268 0.65656793
639.82294 235.35936 0.6813682
635.13403 235.35936 0.72264534
643.57404 236.29713 0.77564895
632.3207 236.29713 0.84647346
649.20074 247.55049 0.824089
627.6318 248.48827 0.85116196
652.01404 262.555 0.81331223
622.9429 263.49277 0.8117777
646.3874 270.995 0.8604372
632.3207 270.995 0.8441906
645.4496 280.3728 0.7041206
631.38293 280.3728 0.74265933
646.3874 300.06616 0.6282183
632.3207 300.06616 0.5667691
646.3874 314.13287 0.39287186
632.3207 319.75952 0.3219126
pose 6
816.42316 241.73189 0.8432619
818.4335 239.21901 0.824636
814.41284 238.71642 0.8259326
821.449 240.72673 0.77501774
811.3974 240.22417 0.83096105
826.47473 252.28603 0.69647396
805.869 253.29118 0.65318
828.9876 267.36334 0.6048075
803.35614 267.36334 0.5629809
824.967 276.40973 0.64000666
808.8845 275.90717 0.6816222
822.4541 274.90198 0.6162507
810.3922 275.40457 0.5095207
822.95667 279.4252 0.7141185
811.3974 279.4252 0.82879496
826.22345 287.7177 0.07833424
812.15125 287.7177 0.041080683
pose 7
457.99265 230.50182 0.6889758
460.5774 227.91707 0.71646297
456.7003 227.91707 0.69485843
463.16214 228.56325 0.7512322
453.46936 229.85564 0.6349438
472.20874 244.0717 0.65859294
447.0075 244.0717 0.7000501
478.02438 260.22635 0.60435987
441.19183 258.93396 0.60054696
474.7935 271.85767 0.70739514
443.77658 272.50385 0.7232348
468.9778 278.9657 0.5607904
452.177 279.61188 0.5601679
469.94708 290.92014 0.11449033
449.26917 290.92014 0.07706537
472.20874 288.0123 0.08983564
446.36133 273.15002 0.05616562
pose 8
1077.27 288.88345 0.92865974
1081.2268 286.24567 0.9172043
1078.589 286.24567 0.8460364
1089.1401 290.20236 0.89630044
1089.1401 288.88345 0.523895
1094.4158 308.66693 0.80900466
1087.8213 307.34805 0.76050967
1091.778 336.3638 0.6174358
1083.8645 331.08823 0.49700707
1075.9512 345.5961 0.80759
1071.9945 341.6394 0.6034084
1093.0968 352.19058 0.62221986
1085.1835 350.8717 0.55626917
1048.2543 358.7851 0.7382848
1050.8921 358.7851 0.46955505
1048.2543 394.39536 0.5832276
1050.8921 397.03317 0.42811555
pose 9
62.80883 346.2764 0.65836227
67.468025 341.61722 0.7705299
58.149643 341.61722 0.7640163
78.65009 343.4809 0.50732934
50.69493 341.61722 0.4794177
83.30929 358.39032 0.23984493
42.30838 359.32214 0.40601423
98.68464 334.62842 0.05772856
28.330803 385.41364 0.112616
81.44561 347.20825 0.31016767
58.149643 340.68536 0.1178636
75.854576 404.0504 0.065986924
53.490448 415.23248 0.09429542
83.30929 355.5948 0.101573825
41.37654 357.45847 0.19469601
73.9909 417.09613 0.085758656
29.262642 385.41364 0.11249488
pose 10
72.092285 271.48734 0.79502726
74.03104 268.57922 0.83931005
70.153534 268.57922 0.82610375
77.90854 269.54858 0.52513885
65.306656 270.51797 0.7056141
78.877914 285.0586 0.62247264
60.459774 285.0586 0.6558493
83.72479 301.538 0.7106451
59.4904 304.4461 0.7436712
83.72479 314.1399 0.6962291
77.90854 316.0786 0.72995824
78.877914 323.83362 0.4574287
63.3679 325.7724 0.4279819
75.00041 353.88428 0.17080651
66.27603 349.0374 0.27778935
86.63292 346.12927 0.103895426
65.306656 366.48615 0.06309305
pose 11
1076.8442 288.55975 0.9020022
1080.7219 286.6209 0.92298985
1078.7831 285.65152 0.85461015
1089.4467 291.46796 0.8947519
1089.4467 291.46796 0.61338127
1095.2631 307.94794 0.7303956
1087.5078 306.97852 0.65309024
1093.3242 336.0608 0.5117271
1081.6913 329.27493 0.54253316
1076.8442 345.75488 0.72363067
1067.1501 335.09137 0.45135888
1095.2631 351.57135 0.55309767
1086.5383 349.6325 0.44523636
1051.6396 358.35718 0.43001014
1050.6703 356.41837 0.40486628
1053.0938 383.07712 0.129479
1058.9103 383.07712 0.14068937
pose 12
545.4767 135.55731 0.26960355
546.91766 134.11633 0.32379717
544.99634 134.11633 0.31227824
548.839 134.59665 0.37425196
548.35864 136.03764 0.2537115
555.08325 144.20323 0.3618321
539.2324 145.64421 0.45225993
536.83075 160.53441 0.233619
536.83075 160.53441 0.50789976
529.1455 167.73933 0.2606918
530.1062 167.73933 0.3319871
548.35864 176.86559 0.15108639
556.04395 176.86559 0.12263842
538.7521 171.10164 0.03993816
534.9095 168.7 0.04879867
532.98816 167.25902 0.044230327
539.4726 180.94838 0.057269618
pose 13
920.90045 181.99323 0.24919993
918.86597 180.77255 0.2508274
919.2729 182.80702 0.31383017
918.86597 179.95877 0.12425186
918.4591 188.50352 0.3762464
925.7832 175.48294 0.15896985
925.3763 172.63469 0.074851714
926.19006 180.77255 0.047966916
911.9488 188.09663 0.25172502
934.7348 181.99323 0.118498445
916.4246 185.24837 0.20406967
933.10724 181.99323 0.046672516
924.96936 177.51741 0.0715735
933.921 183.21391 0.20488685
913.57635 186.46906 0.083641045
934.32794 180.77255 0.07322351
929.0383 180.77255 0.05553485
pose 14
1076.9412 289.19534 0.8511578
1080.4941 286.53052 0.87479025
1077.8293 285.64224 0.7338604
1089.377 290.97186 0.85640764
1090.2651 290.97186 0.5557842
1093.8181 310.51385 0.29046452
1089.377 306.96075 0.2487728
1128.4607 328.27927 0.22411169
1081.3823 332.72064 0.22439292
1115.1367 361.14532 0.32034752
1073.388 346.04468 0.3479242
1098.2595 351.37433 0.18899524
1087.6003 349.59778 0.15809721
1063.1729 357.14807 0.2531121
1061.3962 351.81845 0.24340461
1118.6897 365.58667 0.09051947
1118.6897 365.58667 0.057438742
pose 15
344.36115 178.35748 0.17405327
345.96167 177.2905 0.1146564
343.8277 176.757 0.13445492
353.43054 165.55365 0.061629225
352.89703 167.15413 0.056524474
354.49756 160.21873 0.5245303
336.35876 160.21873 0.50353205
356.63153 172.48906 0.41444197
332.62433 170.88858 0.28978324
350.76306 179.42447 0.26145124
340.6267 175.69002 0.26599115
352.3636 179.95796 0.22802418
339.55975 179.95796 0.27549237
355.031 184.2259 0.113179594
332.09082 185.2929 0.18113002
355.031 177.82399 0.166685
355.031 177.82399 0.09202668
frame 3
pose 0
697.4727 486.40692 0.42969218
697.4727 484.5484 0.5594986
710.48236 478.97284 0.5244282
695.6142 484.5484 0.9152671
712.3409 480.83136 0.9556662
695.6142 501.2751 0.9187941
727.2091 495.69952 0.8903133
682.6045 521.7189 0.9052058
732.78467 510.56775 0.90808487
691.89716 506.8507 0.59163505
717.91644 497.55804 0.35478035
704.9068 551.45526 0.80582255
729.0676 551.45526 0.74547094
695.6142 584.9086 0.9211619
725.3506 592.3428 0.9328077
686.3216 618.36206 0.86820364
721.63354 635.0888 0.9041617
pose 1
653.36414 323.0929 0.9414483
656.7797 320.81586 0.9559325
651.08716 320.81586 0.9425271
660.1953 323.0929 0.9153704
647.6716 323.0929 0.9471316
667.0264 333.33957 0.8664223
639.7019 335.6166 0.8677527
678.4116 344.72476 0.88872135
634.00934 351.55588 0.87236387
674.99603 357.24847 0.83344305
628.3167 367.49515 0.8168108
664.7494 360.66403 0.84191775
647.6716 361.80255 0.8005364
674.99603 382.29593 0.8184193
634.00934 384.57297 0.8407736
687.5198 403.9278 0.8708488
623.76263 408.48187 0.84105825
pose 2
164.96402 375.0428 0.9137221
163.21405 372.41782 0.8940741
161.46407 374.16782 0.86232847
154.46417 380.29272 0.49282902
152.71419 380.29272 0.90750194
161.46407 396.0425 0.5085531
150.08923 399.54245 0.5918689
173.7139 422.29214 0.5044563
162.33905 425.79208 0.33091956
186.83871 431.917 0.6199289
184.21375 438.0419 0.49111006
171.08893 441.54187 0.2881566
161.46407 446.79178 0.414114
201.7135 440.66687 0.16917494
210.90088 456.85416 0.14008476
209.58841 444.16684 0.054520834
210.90088 453.35422 0.08959725
pose 3
188.50797 239.37018 0.89417994
190.54019 236.32187 0.8955761
186.47577 236.32187 0.8803885
193.5885 237.33798 0.855212
182.41135 238.35406 0.88966024
199.68512 251.56345 0.8337369
177.33081 252.57956 0.8457637
204.76566 265.7889 0.7331759
177.33081 268.83722 0.7157588
203.74954 276.96606 0.6766484
188.50797 275.94995 0.58182096
199.68512 283.06268 0.70054626
185.45966 283.06268 0.6656192
201.71735 302.36868 0.40125483
186.47577 307.44922 0.44528484
202.73343 318.62634 0.3579213
186.47577 325.7391 0.26482004
pose 4
232.49342 236.11893 0.7793296
234.47035 233.48303 0.7878381
231.17546 232.82407 0.77998525
237.76521 234.801 0.5121724
227.22163 234.14203 0.6597202
238.42418 247.98047 0.6760061
221.94983 247.3215 0.65765476
244.35497 260.501 0.6649895
218.65495 260.501 0.52449477
246.3319 271.70355 0.7297464
223.26778 270.38562 0.44068927
233.15239 277.63434 0.59150785
221.29085 276.31638 0.5592327
232.49342 298.72153 0.36333108
223.26778 298.72153 0.36222225
231.50496 300.36896 0.06421489
220.96136 300.36896 0.08064719
pose 5
637.86914 238.01404 0.64647716
639.6975 236.18564 0.67483133
635.1265 236.18564 0.68794537
643.3544 236.18564 0.7742616
632.3839 236.18564 0.8238454
648.83954 248.07031 0.8498287
627.81287 248.07031 0.8307336
652.4964 261.78336 0.8176675
623.2418 263.6118 0.7724837
647.01117 270.9254 0.81315684
631.46967 270.9254 0.83455956
646.0969 280.98166 0.7287406
631.46967 280.98166 0.7380097
646.0969 301.09418 0.6006156
633.2981 300.17996 0.5642266
646.0969 322.12088 0.43555486
636.0407 323.94928 0.398814
pose 6
816.3203 241.78757 0.83697367
818.4063 239.18005 0.83231866
814.2343 239.18005 0.857975
821.53534 240.74457 0.77325666
811.1053 240.22305 0.83301985
826.2288 252.21759 0.7378098
