frame 0
pose 0
1084.8888 291.2915 0.30076617
1088.3679 288.6822 0.37766227
1082.2795 288.2473 0.39214563
1093.5865 290.42172 0.49632052
1079.2354 288.2473 0.55977565
1097.5005 304.7729 0.2698563
1073.147 303.03336 0.24450685
1099.0226 316.73218 0.067984655
1067.7109 289.7694 0.075999856
1100.1097 286.50778 0.073963076
1079.2354 283.89847 0.027150761
1090.1074 281.72406 0.017618325
1087.933 289.98685 0.035496168
1093.5865 302.59845 0.08322407
1089.2377 289.11707 0.03220539
1068.7982 301.7287 0.047286578
1068.7982 289.98685 0.054782864
pose 7
459.7016 231.55795 0.679926
461.88113 227.92538 0.73761994
457.52206 227.92538 0.7169483
465.5137 229.37842 0.85679847
454.61603 229.37842 0.7654935
471.32578 242.45563 0.7047184
448.07742 242.45563 0.75577813
477.13785 256.98584 0.6133384
441.53882 256.25934 0.7328724
474.95834 271.51605 0.81195927
444.4449 270.78955 0.7275255
469.14624 275.14862 0.6231093
453.163 274.4221 0.6629533
473.5053 296.21744 0.41950044
453.88953 296.94394 0.43099514
473.14206 300.21326 0.07907931
458.61185 300.21326 0.09643042
pose 8
812.5709 170.36472 0.29219887
809.20166 159.13391 0.21301082
805.2709 161.9416 0.28258622
855.2479 149.02618 0.11700898
805.2709 170.92625 0.12557027
903.5404 197.31863 0.16332015
833.9094 202.93402 0.114889696
890.0634 172.61087 0.049780592
812.5709 209.67252 0.029972361
838.40173 190.58014 0.027775895
817.06323 199.56479 0.03526386
886.6942 180.47244 0.02057047
854.1249 180.47244 0.036613688
881.0788 199.56479 0.03383547
844.01715 199.56479 0.05119309
856.37103 232.13412 0.071827434
853.0018 232.13412 0.16075322
pose 9
636.14233 238.94586 0.71370476
638.0496 236.08496 0.72041947
634.23505 236.08496 0.7793836
641.8642 237.03857 0.74693656
630.4205 237.03857 0.80423963
647.586 249.43594 0.7655634
626.6059 249.43594 0.82163393
652.35425 264.69424 0.6242795
622.7913 264.69424 0.73043424
650.44696 274.23065 0.42084798
631.3741 268.5088 0.65231663
646.6324 280.90616 0.70006263
630.4205 280.90616 0.678199
643.7714 304.74722 0.37252057
631.3741 301.8863 0.40504673
639.00323 321.9128 0.32484865
632.32776 321.9128 0.26854882
pose 10
74.13836 294.2558 0.458151
76.44242 291.95172 0.58054405
71.83429 291.95172 0.52845395
79.89852 292.52774 0.49614206
69.53023 292.52774 0.27767697
82.7786 300.59198 0.5050139
66.07413 301.168 0.20416343
86.81072 314.9924 0.5663622
59.737946 305.20013 0.3568614
79.3225 316.14444 0.33149964
78.74649 315.56842 0.34807262
75.29039 328.8168 0.23078571
63.19404 321.32858 0.14936161
72.1223 338.32108 0.094820976
66.07413 337.45703 0.060660534
74.13836 331.12085 0.19274998
67.80218 332.2729 0.111159585
frame 2
pose 0
772.93915 443.70953 0.7260858
771.12244 441.89282 0.668946
772.93915 441.89282 0.84193456
758.40576 445.52618 0.90080017
771.12244 443.70953 0.91524315
752.95575 463.69293 0.8888235
774.7558 461.87622 0.93124074
756.5891 489.12628 0.523765
776.57245 487.30963 0.94143254
776.57245 490.943 0.3474739
802.00586 480.04297 0.90941197
752.95575 516.3764 0.7446891
771.12244 516.3764 0.7504565
762.0391 554.5265 0.87038314
776.57245 556.34314 0.9000482
747.50574 592.6766 0.87245405
772.93915 596.30994 0.90388536
pose 1
626.24915 321.427 0.93897104
627.653 320.0231 0.9317126
622.0375 320.0231 0.981782
631.8647 322.83087 0.8274177
619.2297 325.63867 0.9323738
640.288 336.86978 0.876994
619.2297 338.27368 0.8882085
631.8647 331.2542 0.49279043
631.8647 334.062 0.84170854
643.0958 315.81143 0.71224517
640.288 315.81143 0.8640461
637.4802 377.58258 0.7983272
623.44135 377.58258 0.80682397
634.6725 411.27594 0.8933085
615.018 408.46814 0.8387735
629.0569 439.3537 0.82834613
619.2297 429.5265 0.85390735
pose 2
167.51643 388.82904 0.4769763
171.64882 385.52313 0.6379042
164.21054 385.52313 0.57968795
175.78119 387.1761 0.6678399
160.90463 387.1761 0.5806374
169.99586 407.01154 0.4235514
158.4252 410.31744 0.4174624
178.26062 430.15283 0.3583945
168.34291 438.4176 0.30223656
189.83127 434.28522 0.551428
184.87242 440.07056 0.4543126
177.43414 456.60004 0.2281292
167.51643 462.38538 0.29473078
203.88136 454.94708 0.07600689
201.40193 452.46765 0.12617344
190.2445 463.62512 0.061055075
203.88136 459.07947 0.035435636
pose 3
188.81013 239.35693 0.813458
190.02391 235.71558 0.82466936
186.38257 235.71558 0.83852506
192.45146 236.92935 0.81335795
182.74123 238.14316 0.75872195
198.52037 251.49472 0.8573448
177.88611 252.7085 0.8524242
204.58928 267.27386 0.76502275
174.24477 270.9152 0.80847913
203.37547 279.41165 0.64660835
181.52745 279.41165 0.50959045
197.3066 287.9081 0.6836098
182.74123 287.9081 0.7029074
196.0928 314.61127 0.61977047
181.52745 314.61127 0.6050379
194.87903 341.31442 0.41647804
182.74123 342.52823 0.44160128
pose 4
459.52188 230.43219 0.6410783
462.06924 227.88486 0.7012585
456.97452 227.88486 0.659739
465.25345 229.15851 0.77091926
454.42715 229.79535 0.6271189
472.2587 243.80585 0.6547106
448.05875 243.80585 0.6548314
477.99026 259.09003 0.5410708
442.3272 259.09003 0.5906927
475.4429 271.8268 0.67707413
444.23773 271.8268 0.7084206
469.71133 279.4689 0.43919882
453.15347 279.4689 0.45993656
474.80606 273.73734 0.117238835
453.4719 289.33994 0.12953418
473.8508 289.33994 0.15552719
453.4719 289.33994 0.04629434
pose 5
816.69635 241.34026 0.7815793
818.80286 239.23375 0.79505867
815.11646 238.7071 0.8094041
821.436 240.81364 0.8063524
811.43005 240.287 0.7803425
826.7023 252.9261 0.7114149
806.16376 253.45274 0.61587095
829.33545 268.19836 0.57756436
802.4773 266.61847 0.5642819
826.17566 276.62445 0.68982995
807.7436 276.09784 0.3484356
822.48926 278.20435 0.54900944
809.85016 278.73096 0.5001623
824.59576 279.78424 0.24337944
810.3768 279.25763 0.21611618
820.64606 290.05353 0.08241642
813.27325 290.05353 0.056735113
pose 6
230.88533 236.0394 0.68072796
232.01778 233.20831 0.7356949
229.18669 233.20831 0.6800911
234.84886 233.77454 0.46663484
225.22314 234.90695 0.6208568
235.41508 246.23135 0.45821378
218.42853 247.36377 0.45160788
240.51106 258.68817 0.37372246
217.8623 264.91656 0.3607174
245.04082 270.01254 0.2895652
226.9218 272.2774 0.2394045
232.01778 277.37338 0.43644917
219.56096 277.9396 0.3640255
231.73466 287.84842 0.14064974
226.07248 287.84842 0.071464434
245.04082 271.145 0.08785243
224.09071 285.30045 0.022077221
pose 7
1078.5236 291.77026 0.811913
1080.9729 288.5044 0.79512936
1078.5236 288.5044 0.7641967
1090.7705 290.13733 0.70350766
1086.6882 290.9538 0.21703199
1097.3022 309.7325 0.47874627
1084.2388 308.09958 0.3194123
1098.9352 341.5747 0.39509213
1080.9729 332.59357 0.24510778
1076.8906 345.65704 0.6955548
1070.3589 339.1253 0.32531643
1094.0364 355.45462 0.21380012
1080.9729 351.37228 0.1587363
1056.8872 354.22992 0.09559424
1060.5613 349.73935 0.10867096
1115.2645 361.1699 0.06822245
1115.2645 361.98636 0.06874288
pose 8
712.8249 115.7706 0.6103064
715.19403 113.40149 0.61343586
712.03516 113.40149 0.6104903
717.5631 114.19119 0.33698288
708.0867 114.19119 0.61151075
718.35284 125.247055 0.5955426
700.9793 124.45735 0.77390707
722.30133 138.67204 0.33749652
697.0308 139.46175 0.73316914
719.1425 146.56909 0.3943153
701.76904 148.1485 0.52395296
717.5631 149.7279 0.5312904
705.7175 150.51761 0.5734482
719.1425 168.68082 0.3527085
708.87634 169.47052 0.4299035
721.11676 190.3977 0.23998807
710.0609 190.3977 0.2620174
pose 9
926.4669 176.55261 0.6191404
927.7115 174.89319 0.5858455
924.39264 174.89319 0.61197996
930.6154 174.89319 0.5871769
921.90356 174.47833 0.4998619
935.5937 181.11597 0.5501141
919.4144 182.36053 0.5687749
939.32733 193.14667 0.25078228
914.02136 186.09421 0.579012
938.08276 185.67935 0.45807844
921.90356 178.212 0.58145976
932.6897 201.02887 0.46052602
920.659 201.02887 0.4345844
933.10455 212.22986 0.1798017
920.24414 212.64471 0.16513331
932.89716 213.267 0.1496177
924.39264 194.39124 0.10675458
pose 10
508.99744 153.08215 0.5498253
510.48883 151.59079 0.6544907
507.00897 151.59079 0.54844636
513.47156 151.59079 0.43449834
504.02625 152.0879 0.42317867
519.4371 162.5275 0.19543213
500.04926 162.03038 0.1921032
522.91693 183.90381 0.046374295
501.5406 179.4297 0.064934745
535.59357 159.79332 0.06725204
508.99744 155.56778 0.029728252
519.4371 189.8693 0.027338194
508.99744 152.58504 0.057252795
519.4371 188.87505 0.12287061
506.51184 185.39519 0.11305955
518.69135 199.5632 0.18734778
506.76038 199.5632 0.13988957
pose 11
1090.3042 293.17233 0.4038239
1090.3042 289.58713 0.46755067
1087.3165 289.58713 0.44443643
1092.0968 290.18466 0.50150174
1079.5486 289.58713 0.61929625
1096.8771 307.51318 0.47953323
1075.9634 306.3181 0.32786375
1102.2549 327.82938 0.27092522
1072.9757 324.8417 0.22545147
1085.5239 339.18256 0.0693569
1075.9634 339.18256 0.053363554
1095.3832 341.87146 0.27720883
1079.8473 341.87146 0.28969803
1102.2549 337.9875 0.10019431
1083.1338 338.58502 0.03336651
1106.1389 341.87146 0.053809
1063.1163 341.87146 0.03400173
frame 3
pose 0
774.0025 448.51965 0.7888844
772.2087 444.93195 0.65951425
774.0025 444.93195 0.86655533
759.6517 450.31354 0.88370466
772.2087 448.51965 0.92462265
754.2701 466.4583 0.8785186
775.7964 466.4583 0.9367018
759.6517 491.57233 0.4808048
775.7964 493.3662 0.9281416
799.1166 486.19073 0.57731664
800.91046 486.19073 0.876552
754.2701 522.06793 0.740376
770.4148 522.06793 0.7810328
761.4455 557.9451 0.89070195
781.178 557.9451 0.8871406
745.3008 597.4101 0.8637229
772.2087 602.7917 0.9103637
pose 1
626.5209 323.06567 0.929831
629.23456 320.35196 0.9512385
622.4503 321.7088 0.9514859
631.94824 321.7088 0.77532995
619.73663 327.1362 0.90911645
641.4462 339.34787 0.90245175
619.73663 339.34787 0.8640907
631.94824 333.92047 0.408764
631.94824 336.63416 0.8298703
642.80304 317.63824 0.59646124
640.08936 318.99512 0.8463824
638.7325 377.3397 0.7454452
622.4503 375.98285 0.7685541
633.3051 411.26096 0.8879936
614.3092 408.54724 0.8180703
627.8777 438.39795 0.8254205
619.73663 430.2569 0.8377289
pose 2
173.01868 388.9011 0.79674256
174.85706 385.2243 0.83095604
170.26108 385.2243 0.7686099
176.69547 387.06268 0.73849595
162.9075 386.1435 0.7560601
172.09949 405.44666 0.54951274
157.39233 406.36584 0.45423022
178.53384 427.5074 0.42604405
167.50348 440.37613 0.2290704
189.56424 433.94177 0.5960183
196.91782 442.21454 0.25275564
177.61465 448.64893 0.25911745
164.74591 449.5681 0.30939525
215.30176 444.05292 0.2289733
207.02896 456.0025 0.08516994
219.43814 468.41162 0.04842624
214.38257 456.9217 0.0285374
pose 3
188.1737 238.27322 0.7734674
190.26562 236.1813 0.801713
186.08176 236.1813 0.78463805
193.40353 237.22726 0.77678525
183.98984 237.22726 0.715549
198.63336 251.87079 0.81999266
177.71404 251.87079 0.8088834
203.86319 266.5143 0.71873754
174.57614 269.65222 0.7381684
202.81723 278.01996 0.6017197
185.0358 279.06592 0.42874622
197.5874 286.3877 0.680186
183.98984 286.3877 0.6603747
197.5874 312.53687 0.5942675
185.0358 312.53687 0.5734071
195.49547 337.64005 0.42628095
182.94386 346.00778 0.39147937
pose 4
816.33954 241.15375 0.7836715
818.9951 239.02924 0.8041401
815.2773 238.49811 0.82974774
821.1196 241.15375 0.8167608
812.0905 240.62262 0.8279571
826.4309 252.8385 0.69920534
806.24817 253.36963 0.60970277
829.0865 267.17886 0.57896394
802.5303 266.1166 0.5066702
826.4309 276.7391 0.6603587
808.3726 275.67685 0.39390126
822.1819 278.3325 0.4906372
808.3726 278.3325 0.47501677
824.3064 279.92587 0.21334279
807.8415 288.42386 0.14729516
811.5594 277.27023 0.10599092
809.966 277.27023 0.11134225
pose 5
458.88135 229.99867 0.6575302
461.38272 227.4973 0.72847855
456.38 227.4973 0.65323734
465.13477 229.37334 0.64990747
453.87863 228.74797 0.5177793
472.01352 243.75618 0.64619344
447.6252 243.75618 0.6411178
478.26694 258.7644 0.54323816
442.62247 258.7644 0.559627
475.14023 271.27124 0.66328907
444.4985 271.89655 0.6991877
470.1375 280.65137 0.44977823
452.62793 280.026 0.5100922
473.88956 273.14722 0.07982733
455.442 288.46814 0.099210486
472.95154 288.46814 0.10955242
438.87042 271.89655 0.033092655
pose 6
229.92143 235.10312 0.7316654
232.20607 232.81848 0.769299
229.1599 232.81848 0.76568735
234.4907 234.34158 0.6112672
225.35216 234.34158 0.68560463
236.77534 247.28784 0.56222725
219.25981 247.28784 0.5366978
241.34462 258.711 0.4698773
216.21362 261.75717 0.39867264
239.82152 270.89572 0.34088048
229.1599 267.84955 0.44773614
231.44453 275.465 0.45786414
220.02135 275.465 0.4680265
231.44453 299.83444 0.41405857
220.02135 300.59598 0.34285885
231.06377 310.87683 0.12758131
218.87903 310.87683 0.15908892
pose 7
1077.995 288.7325 0.92283446
1081.79 284.9374 0.9121909
1077.995 284.9374 0.91689026
1089.3804 288.7325 0.8660438
1085.5852 288.7325 0.53162324
1095.073 309.60568 0.7410746
1085.5852 307.7081 0.6359579
1096.9706 341.86417 0.6384574
1076.0974 330.47882 0.45172948
1077.995 345.65927 0.81098413
1066.6096 339.9666 0.5533854
1098.8682 358.9422 0.50841266
1085.5852 357.04465 0.43441084
1057.1218 364.63486 0.33745715
1049.5316 358.9422 0.42360362
1053.3267 402.58603 0.2633698
1051.4292 404.4836 0.26715887
pose 8
786.57996 151.96985 0.20247771
789.3075 149.69687 0.10168736
784.307 146.96931 0.17171635
797.9448 149.69687 0.09588933
778.3973 148.78769 0.16916019
807.94586 170.60822 0.11813131
768.85077 170.15361 0.10950428
804.30914 183.79144 0.02381747
780.21564 178.79091 0.028068008
791.1259 153.33363 0.030140681
781.1248 156.5158 0.027220134
791.5805 165.60767 0.030751944
782.034 160.15254 0.031071516
795.2172 179.2455 0.078670606
787.48914 175.60875 0.08724106
791.8078 193.56522 0.03663734
786.35266 193.56522 0.026440678
pose 9
713.2167 115.78288 0.62995493
714.81226 113.38956 0.638521
711.62115 113.38956 0.6224825
718.00336 114.98511 0.33961827
708.43005 114.18733 0.61147976
718.00336 125.3562 0.57443106
701.25006 124.558426 0.7613771
721.99225 138.1206 0.2888558
697.26117 139.71616 0.6789096
721.19446 146.89615 0.23971215
700.4523 149.28946 0.47679478
718.80115 151.6828 0.518551
706.8345 151.6828 0.55536497
720.39667 174.02051 0.33829787
710.0256 174.8183 0.44730175
720.79553 191.1727 0.1894989
711.2222 191.1727 0.20476922
pose 10
509.1136 153.57762 0.4149547
510.5368 151.2056 0.575565
507.216 151.2056 0.47724935
513.85767 151.2056 0.32441968
503.8952 151.68001 0.36392084
518.12726 161.64247 0.2368051
501.04877 162.11687 0.20949501
522.8713 181.5674 0.03320109
500.09998 175.40016 0.059095148
533.54535 161.87967 0.05323356
501.52313 190.58105 0.020909775
519.07605 189.15785 0.04410086
503.8952 185.36263 0.06515073
519.5505 190.58105 0.12407573
505.31836 190.58105 0.12620439
519.3133 196.98549 0.16103268
504.1324 196.98549 0.16577995
pose 11
925.8047 176.43642 0.6394584
927.31805 174.1664 0.619877
923.913 174.1664 0.6620368
929.2097 174.1664 0.5831213
921.643 175.3014 0.57833636
935.2631 180.59811 0.44854927
920.12964 181.73312 0.43905985
938.66815 190.81319 0.14143956
914.45465 185.89482 0.5165175
936.39813 184.38148 0.34123042
922.39966 177.57143 0.6484911
931.2906 206.1358 0.24263178
920.69714 206.1358 0.2372472
943.39734 206.1358 0.054260705
923.1564 204.43329 0.03871791
936.39813 180.97646 0.07072908
923.53467 193.0832 0.08960331
pose 12
73.17522 271.27557 0.666795
75.474625 267.82645 0.68707097
70.87581 267.82645 0.6668868
80.073456 270.12585 0.21325424
65.12727 270.12585 0.46126285
81.22316 287.37146 0.28849435
60.528446 287.37146 0.32984802
83.52257 310.3656 0.17316255
60.528446 306.91647 0.27767715
82.37288 316.11414 0.15279227
80.073456 316.11414 0.4470135
77.77403 340.258 0.13903199
61.67815 340.258 0.124449976
82.37288 378.1983 0.06069568
61.67815 380.49774 0.103816666
88.121414 349.45563 0.09852975
58.803883 386.8211 0.053747397
frame 4
pose 0
777.5904 455.19803 0.72065264
773.9849 451.59256 0.5334332
773.9849 453.3953 0.8021928
761.36584 455.19803 0.88416994
773.9849 455.19803 0.9244733
755.95764 471.42258 0.913327
775.78766 473.2253 0.9115404
757.7604 498.46353 0.4665306
775.78766 500.26627 0.949066
799.22314 493.0554 0.56123495
801.0259 494.85806 0.8901098
755.95764 527.3072 0.7441574
770.37946 527.3072 0.75710106
759.5631 563.36176 0.8703305
786.60406 561.559 0.9012637
745.1413 604.8245 0.86678404
775.78766 606.62726 0.86394435
pose 1
626.6311 324.1535 0.9381609
629.3574 321.4272 0.9793789
622.54156 321.4272 0.92504245
632.08374 322.79034 0.79114795
621.1784 326.87982 0.93810254
641.6259 339.14832 0.90840995
619.81525 340.51147 0.8520613
632.08374 335.05884 0.45794237
630.7206 337.78516 0.88352865
641.6259 318.7008 0.62247545
640.26276 320.06403 0.81189454
637.53644 378.68018 0.78801733
622.54156 377.31702 0.78354114
633.4469 411.39618 0.8945104
614.3626 408.6698 0.81887054
627.99426 438.6595 0.80933917
619.81525 430.48047 0.8284624
pose 2
173.35924 389.21228 0.77665836
174.2218 385.76196 0.84723526
169.90894 385.76196 0.7718109
177.6721 386.62457 0.716931
163.00835 386.62457 0.74896574
170.77151 404.7386 0.53503114
157.8329 407.3263 0.43735808
177.6721 427.16547 0.42464828
164.73349 439.24152 0.26778233
190.6107 433.2035 0.6216893
191.47327 440.10406 0.30941713
176.80952 448.7298 0.24480511
165.59607 453.04266 0.35939813
213.03761 441.82922 0.25486043
206.99959 455.63043 0.13015017
216.05663 464.68744 0.05523775
216.05663 464.68744 0.048110887
pose 3
188.12769 238.37149 0.7668314
190.17874 236.32047 0.7880811
186.07666 236.32047 0.7752879
193.25528 237.34598 0.77863973
184.02563 237.34598 0.7069362
199.40836 251.70319 0.8147645
177.87256 251.70319 0.80938095
204.53595 266.0604 0.7134887
174.79602 269.13693 0.7431021
203.5104 277.34106 0.5761404
186.07666 277.34106 0.49219587
197.35733 286.57068 0.6849854
183.00012 286.57068 0.64957726
196.33182 313.23407 0.5566478
184.02563 313.23407 0.5260714
195.3063 339.89746 0.37548214
181.46185 345.53778 0.38994884
pose 4
816.45874 241.42789 0.78764445
818.6105 239.27621 0.81318235
814.845 238.73828 0.80902004
821.30005 240.88998 0.82760346
812.1554 240.35205 0.8311151
826.14136 252.72424 0.6986318
806.7762 253.26218 0.6192877
829.3689 267.2481 0.58712834
802.4728 265.63437 0.4876166
826.14136 276.3928 0.6449674
808.38995 275.85486 0.41481194
821.83795 278.54446 0.482426
808.38995 278.54446 0.4771153
824.5276 280.15823 0.22202161
810.5416 279.62033 0.1594344
811.6175 277.46863 0.10719234
810.0037 277.46863 0.15556914
pose 5
230.32962 234.8966 0.78671914
231.95462 232.45908 0.81556624
228.70459 232.45908 0.7971117
234.39215 233.2716 0.72193974
225.45456 233.2716 0.7520807
236.82968 246.27173 0.69048965
219.767 246.27173 0.6397127
241.70471 258.45935 0.6227075
216.51697 260.08435 0.47751853
244.14224 269.83447 0.60464835
227.89209 266.58444 0.40981644
233.57962 275.522 0.47761226
220.5795 275.522 0.5090751
231.95462 302.33478 0.4562658
220.5795 302.33478 0.3610541
233.17337 315.74118 0.15488704
220.17325 315.74118 0.1734132
pose 6
458.77527 229.94992 0.6566857
461.2745 227.45068 0.7304818
456.90085 227.45068 0.64073545
465.02338 229.32513 0.6648426
454.40158 229.32513 0.5387315
471.89627 243.69574 0.6455592
447.5287 243.69574 0.6442682
478.14438 258.6912 0.5378261
442.5302 258.6912 0.561148
475.02032 271.8122 0.6636933
444.40463 271.8122 0.70897365
470.02185 280.55957 0.4546272
453.15198 280.55957 0.5042648
473.77072 273.06183 0.09042583
455.3388 288.3697 0.099479556
472.8335 288.3697 0.11249566
443.77982 284.93323 0.03466116
pose 7
786.65015 151.66432 0.22193058
789.2385 147.3504 0.14365636
783.63043 147.3504 0.19366364
797.86633 149.07597 0.105604574
778.88513 149.07597 0.15805745
807.7883 168.48857 0.12891808
769.8259 170.21413 0.115760215
808.8668 192.43077 0.05724243
768.31604 189.84242 0.02829942
778.02234 179.27335 0.018845106
775.86536 179.70473 0.03767688
796.78784 192.43077 0.02815547
785.35596 162.4491 0.017741038
794.84656 178.84195 0.06322588
787.08154 179.70473 0.06707929
795.06226 192.43077 0.024197727
788.16003 192.43077 0.014336993
pose 8
1078.5862 288.2967 0.8697451
1080.6538 284.16144 0.89760643
1078.5862 286.22906 0.8705984
1088.9244 288.2967 0.8401177
1080.6538 286.22906 0.5093548
1097.195 308.97308 0.6189347
1082.7214 308.97308 0.49285716
