frame 0
pose 0
188.58287 319.85208 0.35379678
pose 4
815.13916 242.70459 0.78292334
817.13367 240.71014 0.73755085
814.14197 240.71014 0.76786417
820.62396 240.71014 0.76775587
811.64886 240.71014 0.74924743
825.11145 252.17828 0.5670164
807.66 252.17828 0.60887927
827.60455 265.64087 0.52431756
805.6655 264.14502 0.56112725
826.1087 275.11456 0.5347587
809.6544 274.11734 0.40729344
822.6184 276.1118 0.5461712
810.6517 276.1118 0.5143885
823.117 279.60208 0.3433804
811.15027 286.5827 0.19331796
820.37463 287.3306 0.13440277
811.3996 287.3306 0.08196551
pose 5
173.79144 391.1803 0.5914888
176.85779 387.3474 0.6448471
170.72511 387.3474 0.60135305
182.99045 388.114 0.7066603
166.8922 387.3474 0.5613606
176.85779 403.44568 0.35590404
163.05928 403.44568 0.31424028
176.85779 423.37683 0.3971647
169.95853 427.97632 0.25639382
186.82336 434.8756 0.5402619
183.75703 434.8756 0.61437494
176.85779 443.30804 0.22399385
166.8922 446.37433 0.24680081
196.78896 444.0746 0.07935378
194.4892 453.27362 0.07779707
194.4892 454.04016 0.07467769
182.99045 431.80927 0.112738624
frame 1
pose 0
522.05035 429.69012 0.70153666
518.32477 425.96454 0.73554385
518.32477 427.82733 0.7513987
509.01093 429.69012 0.9255897
523.91315 429.69012 0.9229021
503.42255 446.45508 0.9133563
527.6387 448.31787 0.9065829
488.52032 463.2201 0.94831365
553.7175 457.63177 0.9365639
501.5598 452.04346 0.6662819
555.5803 444.59235 0.94499546
505.28534 498.61285 0.7590892
522.05035 498.61285 0.7454805
509.01093 541.4568 0.85620743
525.7759 539.594 0.8937419
507.14813 578.7123 0.8483143
516.46204 578.7123 0.9146392
pose 1
636.8469 330.06674 0.8936622
638.17883 326.07098 0.9179974
635.515 327.40292 0.8276682
644.83844 326.07098 0.9442675
640.8427 327.40292 0.5458072
652.82996 336.72635 0.928144
644.83844 339.39017 0.79466623
646.17035 344.71786 0.8666104
635.515 343.38593 0.47504583
626.1916 338.05826 0.8908731
624.8597 336.72635 0.60617954
663.4853 378.0158 0.8462909
654.16187 378.0158 0.7939107
660.8215 411.31378 0.836882
655.4938 409.98184 0.73617
658.1576 437.95212 0.8524947
659.48956 437.95212 0.76365
pose 2
179.29572 395.93442 0.62582606
180.92209 392.6817 0.59946966
179.29572 392.6817 0.61040896
167.91116 385.36307 0.22239712
175.2298 389.429 0.56355965
170.35071 402.43988 0.28833356
161.4057 405.6926 0.44546208
171.97708 425.20898 0.32922393
158.96616 438.21988 0.27241242
184.98798 432.5276 0.44482663
184.1748 434.96716 0.7179419
163.03207 456.10986 0.114023976
165.47162 456.10986 0.12134051
201.6582 463.83508 0.21367204
201.6582 463.83508 0.20010222
187.02094 463.83508 0.10972436
185.39456 463.83508 0.10140184
pose 3
187.43338 239.74734 0.8261608
189.49695 236.65195 0.81921184
185.36978 237.68375 0.82985985
193.62413 238.71555 0.7830044
182.27441 238.71555 0.79058486
198.78308 251.09705 0.82272947
178.14725 252.12885 0.8580495
204.97383 265.5421 0.78376585
176.08366 268.6375 0.7733992
203.94205 276.89185 0.6457122
187.43338 275.86005 0.64618504
197.7513 284.11438 0.75617325
184.338 284.11438 0.7362522
199.81488 307.84558 0.72569746
184.338 308.87738 0.6981114
202.91025 329.5132 0.54204655
186.40158 333.64038 0.5521174
pose 4
233.20113 235.85553 0.76873183
234.93086 233.54922 0.80562824
232.04799 233.54922 0.76291656
237.23714 234.7024 0.55872905
228.01198 234.12582 0.65249115
237.8137 246.81042 0.5486447
222.24625 246.81042 0.55321145
241.27315 260.64816 0.24025205
219.36339 262.3779 0.3656821
240.69658 267.56705 0.3487878
221.66968 273.33276 0.23050916
233.20113 276.7922 0.4144132
223.3994 277.36877 0.3707976
234.066 289.7651 0.1505091
225.99397 289.7651 0.08052788
234.066 289.7651 0.04236244
228.30026 289.7651 0.012202093
pose 5
546.13416 133.0969 0.61626875
547.19617 131.50388 0.6015151
544.54114 131.50388 0.6000804
549.8512 133.6279 0.50233144
541.8861 132.03488 0.25674677
555.69226 144.248 0.6666248
539.2311 145.31001 0.3979756
558.8783 160.17815 0.5169593
536.0451 160.70915 0.26218116
556.7543 169.20523 0.17135566
535.5141 160.70915 0.34038
553.56824 173.98428 0.21932773
539.2311 173.45328 0.23377655
556.22327 145.84102 0.23808625
540.8241 145.31001 0.23222218
536.0451 161.24016 0.19021744
535.5141 161.24016 0.24118859
pose 6
1077.987 292.083 0.61521107
1081.2826 288.7875 0.60446525
1076.0098 288.12842 0.6848285
1089.1918 289.44662 0.6256947
1076.669 288.12842 0.33950794
1095.7827 308.56042 0.5025852
1084.578 307.24222 0.27615726
1093.1464 336.24246 0.3978081
1080.6234 329.6515 0.31962082
1076.669 345.46982 0.48148608
1070.0779 336.90155 0.22329307
1091.8281 344.81073 0.24900296
1083.2599 341.51523 0.20549324
1062.8279 346.78802 0.17119697
1060.1915 347.4471 0.22232841
1077.328 344.81073 0.029858213
1077.328 332.947 0.02010766
pose 7
925.5403 177.40144 0.68575966
926.75464 175.37744 0.7552203
924.32587 175.37744 0.7139938
929.99304 175.78224 0.6432697
921.89703 174.97264 0.5106979
934.8507 179.83025 0.4222385
915.4202 182.66385 0.5004542
932.82666 185.90225 0.21678823
913.39624 184.68785 0.43651113
931.20746 186.71185 0.3679679
925.1355 186.71185 0.2400311
931.6123 183.47345 0.15092584
919.46826 198.45107 0.14412951
936.06506 180.63985 0.52091175
914.2059 184.28305 0.39447138
929.1835 188.33105 0.2901754
928.3739 188.33105 0.3537637
pose 8
458.90268 229.82132 0.75531274
460.78387 227.31308 0.76177156
457.02148 226.686 0.7646233
463.2921 227.31308 0.7428336
453.25912 227.94012 0.6798641
472.69806 244.24374 0.64063036
446.9885 244.24374 0.6805112
477.71457 261.17444 0.50268596
441.34494 258.6662 0.6090984
474.57925 273.7157 0.5790858
443.85318 271.8345 0.67476577
468.93567 280.61337 0.5348728
451.37793 281.24045 0.5671472
473.95218 273.7157 0.15289041
445.73438 277.47806 0.15476549
469.2492 289.0787 0.13927625
446.36142 273.7157 0.077072844
pose 9
816.24286 241.00403 0.81751925
818.2655 238.98141 0.8498583
814.2203 238.47577 0.8299257
820.79376 240.49838 0.77927184
811.18634 239.99274 0.8110147
825.8503 252.63406 0.6512
805.62415 252.12842 0.6343543
828.37854 264.76974 0.62790096
802.5902 264.76974 0.56330955
825.8503 275.38846 0.6127348
809.16376 275.38846 0.45442855
821.80505 277.41107 0.55028903
808.6581 277.91675 0.52526814
824.3333 279.4337 0.21880536
811.692 280.95065 0.17245945
810.17505 277.41107 0.12534215
810.17505 276.90543 0.24238974
pose 10
650.08484 237.7826 0.7899017
650.08484 235.67172 0.80384636
646.9185 235.67172 0.81141114
649.0294 235.67172 0.5637067
638.475 236.72717 0.736476
649.0294 247.28162 0.85887384
627.92053 248.33704 0.8709961
653.25116 262.0578 0.78228754
623.6987 264.1687 0.80700547
646.9185 271.55682 0.7433555
630.03143 271.55682 0.6742034
646.9185 280.00037 0.76038766
631.08685 280.00037 0.7459667
647.97394 303.22012 0.6127857
632.1423 302.16467 0.60774064
649.0294 321.16266 0.46024126
633.19775 316.9409 0.40089387
pose 11
789.00714 156.91748 0.635203
791.12714 155.32748 0.68509924
787.4172 155.32748 0.66866577
794.8371 155.85748 0.41377327
783.70715 155.85748 0.56622857
798.0171 168.5774 0.35328323
777.8772 167.5174 0.4390589
801.72705 188.71725 0.08505011
775.7572 181.8273 0.20919222
789.00714 175.46735 0.080142714
783.1772 178.11734 0.20691869
794.3071 186.06729 0.080979586
780.5272 186.06729 0.10958897
794.8371 201.4372 0.14275445
781.0572 205.14716 0.20520742
791.9221 205.94217 0.05238473
782.3822 205.94217 0.03193851
pose 12
821.1492 169.1552 0.80491257
822.5281 167.31662 0.81893647
819.7702 167.31662 0.8333912
823.907 167.31662 0.55341434
816.55273 167.31662 0.7713075
822.5281 177.42876 0.6111093
813.79486 176.96912 0.4952497
825.28595 191.21803 0.479252
812.87555 192.13733 0.35983416
821.1492 177.42876 0.43939403
821.1492 177.88841 0.4523077
822.5281 197.65303 0.30985704
816.3229 198.3425 0.26745802
822.5281 168.69556 0.054913767
811.49664 175.5902 0.035286136
824.8263 193.97589 0.1913138
827.58417 194.43553 0.13893951
pose 13
581.8147 161.11536 0.5813686
583.49347 159.01692 0.6129677
580.136 159.01692 0.56560934
586.4313 159.8563 0.3421823
576.35876 159.4366 0.32266614
591.4675 173.28629 0.21294345
572.1619 172.44691 0.17869517
598.60223 181.26035 0.07020491
566.0764 187.7655 0.029217474
591.04785 180.84065 0.030219335
582.2344 162.37442 0.03759103
589.3691 191.75253 0.08541479
574.2603 190.49347 0.07522625
590.6282 174.96504 0.029646235
582.2344 169.08942 0.055035446
591.04785 172.02722 0.04761048
582.2344 169.50911 0.06542955
frame 2
pose 0
521.96436 431.2936 0.7133441
518.24243 427.57175 0.6739562
518.24243 427.57175 0.72639257
508.9379 431.2936 0.9255165
523.8252 431.2936 0.9159989
501.49417 446.18094 0.90955
527.5471 448.0419 0.91873056
488.46774 462.92923 0.9512227
553.6 459.20743 0.9359661
501.49417 451.7637 0.6725221
555.46094 444.32004 0.9430955
505.21603 502.00858 0.79102474
521.96436 502.00858 0.781575
510.7988 541.0879 0.8867053
525.68616 539.227 0.8769957
507.07693 578.3063 0.8514082
516.3816 580.1672 0.89667934
pose 1
635.9188 330.46323 0.95026624
637.2435 326.489 0.93732435
634.59406 327.81375 0.906191
645.192 326.489 0.94801414
635.9188 329.1385 0.5016486
651.8157 337.08694 0.89985484
643.86725 339.73645 0.8160326
645.192 345.0354 0.8158225
635.9188 342.38593 0.5800163
625.32086 338.41168 0.8710459
623.9961 337.08694 0.70069623
665.0631 376.82922 0.8433636
654.4652 378.15396 0.8025985
659.76416 411.27252 0.81766415
655.7899 409.94778 0.6870632
658.4394 437.7674 0.837126
659.76416 437.7674 0.778101
pose 2
183.41566 391.75485 0.78717625
183.41566 388.2282 0.7063351
181.65234 388.2282 0.79872775
168.42746 386.4649 0.44085166
175.48073 389.10986 0.6764192
170.19078 403.21643 0.37129065
161.37418 405.8614 0.47407377
172.83575 426.13956 0.45343807
165.78249 434.0745 0.28602424
184.29732 433.19284 0.6321248
185.17899 434.0745 0.68352616
162.25584 449.94437 0.21481599
164.01917 449.94437 0.31082553
208.54294 445.9769 0.08403184
184.29732 446.4177 0.09084944
184.29732 467.57755 0.12877703
183.41566 467.57755 0.11556867
pose 3
233.16257 236.02574 0.76695657
234.92664 233.67366 0.79592496
231.98654 233.67366 0.7548609
237.27869 234.26167 0.5360803
227.87039 234.26167 0.6360116
237.86673 246.61006 0.58199173
222.57823 246.61006 0.5494443
237.86673 259.54645 0.24226257
219.05013 262.48654 0.37022004
240.8068 268.36673 0.39642742
219.63814 276.01096 0.26728606
233.75058 276.59897 0.41776925
223.75427 277.77502 0.42738408
234.04459 291.00543 0.20345409
224.6363 291.00543 0.13520667
235.22064 291.00543 0.053783663
225.81233 291.00543 0.021046966
pose 4
188.62418 240.83105 0.79409826
189.61768 237.85059 0.7765731
185.6437 238.84409 0.7778606
192.59818 239.83755 0.75058603
182.66321 239.83755 0.74908376
198.55914 250.76602 0.8238007
177.69574 252.75302 0.81108826
204.52011 265.66846 0.75735515
174.71526 267.65543 0.7219925
204.52011 276.5969 0.6577383
186.63719 276.5969 0.5036971
198.55914 284.54486 0.7423174
183.65671 284.54486 0.7270053
200.54613 309.38223 0.6429006
184.6502 310.37573 0.62057364
203.52661 332.23264 0.5133084
184.15346 337.69687 0.40257263
pose 5
458.2474 229.28038 0.7601386
460.83072 227.34288 0.78364867
456.95572 227.34288 0.79887754
463.41406 227.34288 0.75096416
453.08072 227.34288 0.7127076
472.45575 244.1346 0.62713903
447.2682 244.1346 0.66155183
478.9141 259.63464 0.54702663
440.80984 258.34296 0.63544714
475.0391 273.19714 0.667221
443.3932 271.25964 0.6771146
469.2266 280.30133 0.49986914
452.43488 280.30133 0.53584117
470.84116 292.24927 0.16732986
446.62238 275.78046 0.13211022
472.13284 292.24927 0.06339422
447.59113 292.24927 0.035715435
pose 6
649.6346 237.99155 0.6764682
649.6346 235.9325 0.74232954
646.546 235.9325 0.6931057
647.57556 235.9325 0.55828315
636.25085 235.9325 0.6559423
649.6346 248.28671 0.85103846
628.0147 248.28671 0.8541174
652.72314 262.69995 0.7802512
622.8671 263.72946 0.81671536
647.57556 274.02466 0.62713295
632.1328 270.9361 0.55955875
647.57556 282.26077 0.7499359
631.1033 282.26077 0.76663834
647.57556 305.93967 0.6073067
632.1328 306.96918 0.5488656
647.57556 327.55954 0.42680597
633.1623 324.47098 0.3706631
pose 7
816.1536 241.15344 0.82054317
818.161 238.64423 0.847625
814.14624 238.64423 0.8159278
821.17206 240.65161 0.7710837
811.1352 240.14978 0.8108893
825.68866 252.194 0.6461754
805.6149 252.194 0.62736255
828.6997 265.24194 0.59231955
802.6038 264.7401 0.51865435
825.68866 275.2788 0.5968287
809.62964 275.2788 0.5636867
822.1757 276.2825 0.5991334
809.1278 277.2862 0.4998928
824.1831 279.29355 0.22427522
811.1352 280.79907 0.19052331
826.6923 276.2825 0.119190685
810.1315 276.78433 0.24673024
pose 8
926.3347 179.46513 0.27160063
927.59314 176.94829 0.26709858
924.2373 177.36777 0.27099642
930.9489 177.78723 0.23981005
921.72046 175.68987 0.17672022
943.1137 178.20671 0.12106842
926.75415 174.01196 0.28212965
934.30475 186.17673 0.15177219
913.7505 184.9183 0.58639395
940.17737 180.30408 0.19253841
928.0126 187.01567 0.4306116
935.1437 189.952 0.1376114
923.3984 192.88832 0.15287797
935.5632 181.14304 0.32537395
914.5894 184.07936 0.24217281
928.43207 189.53252 0.21057457
925.4957 188.2741 0.27044865
pose 9
1076.8522 293.09564 0.7292169
1079.9806 289.96725 0.7022487
1076.2266 289.34155 0.7479783
1088.7401 289.34155 0.6434281
1075.6008 289.96725 0.2468294
1094.997 309.36328 0.3583145
1084.3604 307.48627 0.2181113
1080.6063 331.88773 0.29206654
1079.355 329.385 0.19422363
1063.713 338.7702 0.17135347
1064.3386 338.14453 0.12782454
1095.9354 344.08847 0.08889296
1084.6732 344.08847 0.07937505
1055.892 340.3344 0.07091324
1062.4615 343.14996 0.0913435
1057.1433 341.58575 0.030561898
1078.7292 336.2675 0.028025111
pose 10
52.19 343.57602 0.28389475
51.199146 339.61264 0.21386293
48.226597 340.6035 0.34482324
23.455372 379.24658 0.23014528
39.308956 342.58517 0.28421426
40.29981 357.4479 0.16297705
29.40047 357.4479 0.23677951
20.482822 372.31064 0.20429555
4.629238 386.18253 0.429127
28.409618 385.19168 0.2843974
29.40047 388.16425 0.26999253
36.336414 392.12762 0.08534964
11.565182 400.0544 0.09545873
20.482822 412.93546 0.05902628
4.629238 387.17337 0.15571275
19.491978 424.82565 0.14063735
17.510273 427.7982 0.16945753
pose 11
789.70416 157.06586 0.6644379
790.9342 155.01578 0.70590335
788.0641 155.01578 0.6729162
793.8043 155.8358 0.5746832
784.78394 155.42578 0.6331092
797.0845 166.90625 0.4033995
779.45374 166.90625 0.38283414
799.54456 178.38672 0.2549195
775.7636 179.20676 0.30007312
794.21436 178.38672 0.14368266
782.7339 179.20676 0.2631645
794.6243 186.58705 0.25259778
782.7339 186.17703 0.3262296
794.82935 190.89223 0.04758127
782.5289 190.89223 0.04018785
795.6494 190.89223 0.044731632
783.14386 177.15668 0.027688336
pose 12
73.21641 271.18906 0.7964001
75.50446 267.75696 0.80429155
70.92834 268.901 0.7576352
77.792534 270.04504 0.3776899
65.20817 271.18906 0.64441854
80.080605 288.34958 0.41408765
60.632027 288.34958 0.47939423
83.5127 304.36606 0.37610045
59.488 306.6541 0.39783183
84.656746 315.8064 0.33852082
78.93658 315.8064 0.58905065
81.22465 335.25497 0.43944177
65.20817 331.82288 0.41414896
84.656746 363.8558 0.3114923
68.64027 363.8558 0.30031136
85.22877 386.16446 0.14509414
69.21229 386.16446 0.1281418
frame 3
pose 0
521.9648 431.26086 0.69666713
518.24243 427.53857 0.6602329
520.10364 429.39972 0.7127669
508.93665 431.26086 0.9214176
523.8259 431.26086 0.917712
501.49194 446.1502 0.91142887
527.5483 448.0114 0.9169605
488.46375 462.90076 0.9515739
553.6046 459.1784 0.9389698
501.49194 451.7337 0.6871068
555.4658 444.28906 0.948044
505.2143 501.98523 0.8029158
521.9648 501.98523 0.7833369
510.7978 541.06976 0.88366604
525.68713 539.2086 0.8890112
507.07544 578.29315 0.8536818
516.3813 580.1543 0.8965476
pose 1
634.88715 330.66168 0.9205037
636.2096 328.01678 0.903988
633.5647 329.33923 0.89863944
644.1443 328.01678 0.92394567
633.5647 330.66168 0.5031049
652.079 337.2739 0.9235914
642.82184 341.24124 0.7711168
644.1443 346.53104 0.8877348
630.9198 341.24124 0.40067634
625.63 339.9188 0.8849301
624.30756 337.2739 0.5613226
665.3034 378.26974 0.84898
654.7239 378.26974 0.8076463
660.0137 411.33093 0.8778472
654.7239 410.00848 0.7169937
658.6912 437.77985 0.81395006
660.0137 437.77985 0.77808243
pose 2
182.63774 391.94086 0.739648
182.63774 388.36847 0.6797014
180.85155 388.36847 0.7784822
168.34813 386.58224 0.4325684
173.70674 388.36847 0.6472592
170.13432 403.55118 0.37297973
161.20332 406.23047 0.47020277
172.81364 426.77182 0.44641545
165.66882 433.91663 0.27136108
183.53085 433.02353 0.63454837
184.42395 434.80972 0.7044797
161.20332 445.52695 0.26364198
163.88263 449.09933 0.3308361
208.98424 446.86658 0.10223977
184.42395 447.31314 0.115939096
184.42395 468.74753 0.12862381
184.42395 468.74753 0.11986996
pose 3
233.21655 235.89291 0.76371187
234.9667 233.55939 0.7915813
232.0498 233.55939 0.7567719
237.30023 234.14276 0.51992047
227.96613 234.14276 0.6336546
237.8836 246.39374 0.5728789
222.13232 246.39374 0.52070844
237.8836 260.97824 0.25672382
219.21542 262.14502 0.38207462
240.8005 268.5622 0.39380723
219.79881 275.56277 0.29522797
233.79993 276.72952 0.46652105
223.88248 277.3129 0.4640915
234.09161 290.43896 0.16522527
225.9243 290.43896 0.09491992
235.25839 290.43896 0.05098199
247.21768 273.22925 0.018222803
pose 4
187.67587 240.41986 0.7804466
189.66997 238.42575 0.77802885
185.68176 238.42575 0.7867781
192.66113 239.42279 0.7653394
181.69354 239.42279 0.7584973
198.64345 251.38745 0.8347555
177.70534 252.38449 0.81453675
204.62576 265.3462 0.75409085
174.71417 268.33734 0.72083944
203.62871 277.31082 0.6460389
185.68176 276.31378 0.42626402
198.64345 284.2902 0.72293174
183.68765 284.2902 0.6929069
200.63756 309.21652 0.6276532
184.68471 311.21063 0.595851
203.62871 332.14874 0.49219853
184.18617 337.63254 0.39654836
pose 5
458.83197 229.31743 0.7547504
460.79123 227.35817 0.7893806
456.87268 227.35817 0.7884102
464.05667 227.35817 0.7576114
453.60727 227.35817 0.7339232
471.8937 243.68535 0.62973636
447.0764 244.33846 0.6603246
479.0777 260.01254 0.53337073
441.19858 258.70636 0.60165155
475.15915 273.0743 0.67740417
443.15784 271.11505 0.6687127
469.28137 280.91135 0.5048899
452.3011 279.6052 0.5524002
470.9141 292.9935 0.15890107
445.7702 276.33975 0.12344788
473.52643 292.9935 0.04391457
443.81094 290.0546 0.04235291
pose 6
649.66876 237.59433 0.7893326
650.7067 235.5184 0.832305
647.59283 235.5184 0.8298635
648.6308 235.5184 0.47910824
638.2513 236.55637 0.7247842
649.66876 247.97388 0.8458612
627.8717 249.01184 0.86048424
652.78265 262.50528 0.7933342
622.68195 264.58118 0.7919195
647.59283 272.88483 0.67131215
633.06146 270.80893 0.6664661
646.55493 281.18848 0.76161635
630.9856 281.18848 0.7827267
647.59283 305.06146 0.59526026
632.0235 305.06146 0.6067029
647.59283 326.85852 0.45227823
633.06146 322.7067 0.3951925
pose 7
816.18414 241.10161 0.80252844
818.2389 238.53316 0.8361288
814.12933 238.53316 0.855013
820.8074 240.58794 0.77078044
811.0472 239.56053 0.79908925
825.94434 252.40288 0.68061465
805.39655 251.88918 0.64864045
828.5128 265.24524 0.58993804
802.8281 264.73157 0.5484837
825.94434 275.51913 0.615955
809.5061 275.00543 0.57472175
821.8348 276.5465 0.6303381
808.99243 276.5465 0.50538665
823.8895 280.14236 0.24833317
811.0472 279.6287 0.29411164
821.8348 285.793 0.10840897
809.5061 277.0602 0.18169679
pose 8
546.2864 133.44801 0.47813556
547.3226 131.89369 0.44006303
545.2501 131.89369 0.42134148
550.4312 133.96611 0.3571737
541.6234 131.89369 0.1402509
555.6123 143.81015 0.58926845
539.55096 144.84636 0.3924166
558.72095 156.76282 0.51404554
536.96045 156.2447 0.19468327
558.72095 160.38956 0.3454104
536.4423 160.38956 0.30216876
555.0942 168.67928 0.12749207
540.58716 168.67928 0.14379574
557.1666 145.88257 0.2893764
542.1415 145.36447 0.22868025
559.239 160.38956 0.114898175
535.4061 162.46199 0.22205478
pose 9
789.4084 157.16063 0.64805
791.00305 155.16727 0.68765646
787.81366 155.16727 0.64428174
793.79376 155.96461 0.57273096
784.62427 155.96461 0.593547
796.98315 166.33014 0.35358104
779.8402 166.7288 0.34208608
800.17255 178.68903 0.19471025
776.25214 179.48637 0.25623742
794.19244 176.69565 0.09698051
783.0296 179.08769 0.17125848
794.9898 187.06117 0.2349716
783.0296 187.06117 0.24273682
795.5878 190.4499 0.03622498
782.0329 190.4499 0.026777718
799.37524 187.06117 0.03940845
779.8402 169.12085 0.04403571
pose 10
925.5516 179.47858 0.33641085
927.6583 176.95052 0.33584002
924.28754 177.37186 0.35243702
931.02905 177.7932 0.30111846
921.7595 175.68648 0.23323378
934.3998 180.7426 0.15037061
925.5516 174.00111 0.21843661
934.3998 186.64139 0.16205275
913.75397 184.95602 0.56396
939.87726 180.7426 0.18320985
928.501 187.06274 0.41541713
935.2425 190.01215 0.14796048
923.4449 188.74811 0.1308085
935.6638 181.16394 0.3930023
914.5967 184.11334 0.26760525
928.501 190.01215 0.28766677
925.5516 189.59079 0.2933911
pose 11
1076.2826 292.81366 0.7811108
1080.0475 289.6762 0.74564534
1076.2826 289.0487 0.7683203
1088.8324 289.6762 0.65755683
1088.8324 290.9312 0.14416765
1093.8523 310.38348 0.34109885
1084.44 307.87347 0.19511218
1080.675 332.3457 0.3257249
1079.42 329.20825 0.18195385
1063.1052 336.73816 0.25770164
1065.6152 336.11066 0.079722844
1093.5386 344.58185 0.08512225
1091.0286 344.58185 0.08306654
1055.889 340.81683 0.06605385
1064.3602 343.64056 0.06863726
1057.144 340.81683 0.027436428
1078.7925 336.73816 0.027857903
pose 12
21.23256 383.3433 0.21598823
19.380966 377.7885 0.22375554
19.380966 378.71432 0.20925097
22.158348 375.93692 0.40978494
22.158348 377.7885 0.38927907
36.97106 386.12067 0.0943867
40.67424 391.67545 0.08807873
3.6424637 387.04648 0.08786625
3.6424637 387.04648 0.42893723
29.564705 387.97226 0.22378924
29.564705 387.97226 0.40833122
43.451622 395.37863 0.052503347
29.564705 383.3433 0.046008907
24.009941 370.38217 0.100135654
20.306763 370.38217 0.09784102
21.23256 384.26907 0.08489728
18.45517 426.85562 0.078214236
pose 13
72.78021 270.61508 0.8258065
75.01528 267.26248 0.8509024
70.54514 268.38 0.81289214
77.25036 269.49753 0.45209053
64.957466 270.61508 0.72981614
78.3679 285.14304 0.44754252
61.60485 287.3781 0.5176189
83.955574 303.02362 0.55263704
60.487312 305.2587 0.6107377
82.838036 314.19897 0.54808253
79.485435 315.31653 0.7395601
78.3679 329.84448 0.44960046
66.075 329.84448 0.45068783
82.838036 357.7829 0.25936404
70.54514 361.1355 0.2300681
80.0442 384.04498 0.1557075
70.54514 375.66348 0.13769063
pose 14
1089.5103 290.79697 0.43678534
1090.7515 285.8326 0.5461569
1083.3048 288.3148 0.5087776
1095.7158 287.0737 0.38928315
1075.8583 290.79697 0.21140954
1094.4747 311.89554 0.23442355
1070.8939 304.449 0.10795835
1016.90643 264.11346 0.07697155
1085.787 259.76965 0.14897326
1095.7158 300.7257 0.16741264
1079.5815 290.79697 0.17422059
1077.0994 298.24353 0.105347835
1041.1077 294.52023 0.14361042
1051.0364 360.2982 0.23453604
1053.5186 360.2982 0.19149928
1054.1392 410.56244 0.11413568
1054.7598 408.7008 0.12740466
frame 4
pose 0
522.08655 431.35712 0.70905423
516.50024 427.63293 0.6777478
518.36237 427.63293 0.7277257
509.0518 431.35712 0.91707975
523.94867 431.35712 0.9216375
501.6033 446.25397 0.9104694
527.67285 448.1161 0.9174654
488.56857 463.01294 0.9527247
553.7424 459.28876 0.94029564
501.6033 449.9782 0.69812715
555.6045 444.39185 0.9474714
505.32755 500.25513 0.803278
522.08655 502.11725 0.789968
510.91385 541.2215 0.87044215
525.8108 539.3594 0.8995577
507.18967 578.4636 0.8490276
516.50024 580.3258 0.9085354
pose 1
635.02686 332.1005 0.9383667
636.3536 328.12027 0.9144326
633.70013 329.44702 0.8901104
644.314 329.44702 0.9029262
633.70013 332.1005 0.50147796
650.9477 337.40744 0.9203067
641.6605 341.38763 0.78214514
644.314 348.0213 0.8960231
632.3734 357.30844 0.34883133
624.41296 340.06088 0.8856941
623.08624 338.73416 0.2722485
664.215 378.53616 0.8262258
653.60114 378.53616 0.7752382
660.2348 411.70453 0.8356137
654.92786 410.3778 0.7659452
658.9081 438.23923 0.83064044
658.9081 438.23923 0.7683396
pose 2
181.83914 392.8105 0.64476913
181.03711 388.8003 0.6261352
180.23508 388.8003 0.66306174
180.23508 388.8003 0.36397913
173.81879 387.99823 0.5869404
169.00658 402.43488 0.32636502
162.5903 405.643 0.39045155
173.81879 424.08984 0.47586226
167.40251 432.11017 0.301943
